col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Mayor - Democrat,,,,,,District Council 2nd District - Democrat,,All
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Ori C Feibush,Kenyatta Johnson,All
Jim Kenney,201,0,0,0,0,0,"1,345",864,All
Anthony Hardy Williams,,38,0,0,0,0,107,495,All
Lynne M Abraham,,,34,0,0,0,172,114,All
Doug Oliver,,,,10,0,0,77,67,All
Nelson Diaz,,,,,9,0,32,45,All
T Milton Street Sr,,,,,,4,4,42,All
Ori C Feibush,,,,,,,28,0,All
Kenyatta Johnson,,,,,,,,58,All
Total,"2,410",640,320,154,86,50,"1,765","1,685",All
,Mayor - Democrat,,,,,,District Council 2nd District - Democrat,,1
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Ori C Feibush,Kenyatta Johnson,1
Jim Kenney,23,0,0,0,0,0,111,59,1
Anthony Hardy Williams,,6,0,0,0,0,9,52,1
Lynne M Abraham,,,5,0,0,0,18,11,1
Doug Oliver,,,,1,0,0,7,4,1
Nelson Diaz,,,,,2,0,4,0,1
T Milton Street Sr,,,,,,1,2,3,1
Ori C Feibush,,,,,,,3,0,1
Kenyatta Johnson,,,,,,,,7,1
Total,193,67,34,12,6,6,154,136,1
,District Council 2nd District - Democrat,,Mayor - Democrat,,,,,,2
,Kenyatta Johnson,Ori C Feibush,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,2
Kenyatta Johnson,8,0,46,42,7,9,5,2,2
Ori C Feibush,,2,48,6,5,0,2,2,2
Jim Kenney,,,16,0,0,0,0,0,2
Anthony Hardy Williams,,,,2,0,0,0,0,2
Lynne M Abraham,,,,,5,0,0,0,2
T Milton Street Sr,,,,,,0,0,0,2
Doug Oliver,,,,,,,0,0,2
Nelson Diaz,,,,,,,,0,2
Total,119,65,110,50,17,9,7,4,2
,Mayor - Democrat,,,,,,District Council 2nd District - Democrat,,3
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Ori C Feibush,Kenyatta Johnson,3
Jim Kenney,12,0,0,0,0,0,58,30,3
Lynne M Abraham,,3,0,0,0,0,8,6,3
Anthony Hardy Williams,,,0,0,0,0,3,8,3
Doug Oliver,,,,0,0,0,3,4,3
Nelson Diaz,,,,,0,0,2,2,3
T Milton Street Sr,,,,,,0,0,0,3
Ori C Feibush,,,,,,,0,0,3
Kenyatta Johnson,,,,,,,,2,3
Total,100,17,11,7,4,0,74,52,3
,District Council 2nd District - Democrat,,Mayor - Democrat,,,,,,4
,Kenyatta Johnson,Ori C Feibush,Jim Kenney,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Lynne M Abraham,Nelson Diaz,4
Kenyatta Johnson,3,0,29,35,3,5,4,3,4
Ori C Feibush,,1,25,2,3,0,0,0,4
Jim Kenney,,,5,0,0,0,0,0,4
Anthony Hardy Williams,,,,1,0,0,0,0,4
Doug Oliver,,,,,0,0,0,0,4
T Milton Street Sr,,,,,,0,0,0,4
Lynne M Abraham,,,,,,,0,0,4
Nelson Diaz,,,,,,,,1,4
Total,82,31,59,38,6,5,4,4,4
,District Council 2nd District - Democrat,,Mayor - Democrat,,,,,,5
,Kenyatta Johnson,Ori C Feibush,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,5
Kenyatta Johnson,3,0,43,30,9,6,1,0,5
Ori C Feibush,,1,43,8,6,2,1,0,5
Jim Kenney,,,2,0,0,0,0,0,5
Anthony Hardy Williams,,,,4,0,0,0,0,5
Lynne M Abraham,,,,,2,0,0,0,5
Doug Oliver,,,,,,0,0,0,5
Nelson Diaz,,,,,,,0,0,5
T Milton Street Sr,,,,,,,,1,5
Total,92,61,88,42,17,8,2,1,5
,Mayor - Democrat,,,,,,District Council 2nd District - Democrat,,6
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Ori C Feibush,Kenyatta Johnson,6
Jim Kenney,12,0,0,0,0,0,123,67,6
