col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 5th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Darrell L Clarke,Helen Gym,Sherrie Cohen,Allan Domb,Paul Steinke,William K Greenlee,Blondell Reynolds Brown,Frank Rizzo,Derek S Green,Jenne Ayers,Thomas Wyatt,W Wilson Goode Jr,Isaiah Thomas,Ed Neilson,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,All
Darrell L Clarke,92,331,273,226,216,221,230,188,192,180,147,144,118,127,112,95,72,All
Helen Gym,,34,223,107,196,104,119,62,62,111,100,86,95,44,76,56,26,All
Sherrie Cohen,,,2,72,125,123,130,55,51,84,72,92,64,67,63,35,19,All
Allan Domb,,,,33,121,80,54,83,68,49,67,32,40,44,34,28,19,All
Paul Steinke,,,,,9,84,56,58,64,42,107,32,75,38,32,29,23,All
William K Greenlee,,,,,,6,122,67,52,36,37,86,38,81,18,27,18,All
Blondell Reynolds Brown,,,,,,,4,48,56,47,37,95,44,74,27,30,17,All
Frank Rizzo,,,,,,,,12,44,43,40,30,30,33,32,36,17,All
Derek S Green,,,,,,,,,11,52,55,25,32,23,22,21,43,All
Jenne Ayers,,,,,,,,,,2,34,23,25,12,70,49,28,All
Thomas Wyatt,,,,,,,,,,,3,26,51,24,23,14,28,All
W Wilson Goode Jr,,,,,,,,,,,,2,47,51,12,13,11,All
Isaiah Thomas,,,,,,,,,,,,,4,15,16,11,12,All
Ed Neilson,,,,,,,,,,,,,,8,5,14,8,All
Carla M Cain,,,,,,,,,,,,,,,7,38,13,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,8,All
Wilson Alexander,,,,,,,,,,,,,,,,,1,All
Total,883,509,368,340,340,285,278,236,232,214,206,191,176,164,143,115,88,All
,District Council 5th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Darrell L Clarke,Helen Gym,Sherrie Cohen,Blondell Reynolds Brown,Paul Steinke,William K Greenlee,Allan Domb,Jenne Ayers,W Wilson Goode Jr,Derek S Green,Frank Rizzo,Isaiah Thomas,Ed Neilson,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,1
Darrell L Clarke,11,54,41,43,27,36,27,34,23,28,27,21,19,13,16,13,12,1
Helen Gym,,14,38,22,30,16,19,17,13,11,8,12,5,17,9,9,9,1
Sherrie Cohen,,,1,22,23,21,12,13,13,8,5,12,13,9,6,4,3,1
Blondell Reynolds Brown,,,,1,9,24,9,13,18,12,10,9,17,5,4,3,3,1
