col_1,col_2,col_3,col_4,division
,District Council 2nd District - Democrat,,Sheriff - Democrat,1
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,1
Ori C Feibush,75,0,24,1
Kenyatta Johnson,,30,18,1
Jewell Williams,,,0,1
Total,99,48,42,1
,District Council 2nd District - Democrat,,Sheriff - Democrat,2
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,2
Ori C Feibush,143,0,44,2
Kenyatta Johnson,,27,16,2
Jewell Williams,,,4,2
Total,187,43,64,2
,District Council 2nd District - Democrat,,Sheriff - Democrat,3
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,3
Ori C Feibush,97,0,34,3
Kenyatta Johnson,,13,12,3
Jewell Williams,,,1,3
Total,131,25,47,3
,District Council 2nd District - Democrat,,Sheriff - Democrat,4
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,4
Ori C Feibush,56,0,34,4
Kenyatta Johnson,,14,15,4
Jewell Williams,,,4,4
Total,90,29,53,4
,District Council 2nd District - Democrat,,Sheriff - Democrat,5
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,5
Ori C Feibush,31,0,25,5
Kenyatta Johnson,,28,18,5
Jewell Williams,,,5,5
Total,56,46,48,5
,District Council 2nd District - Democrat,,Sheriff - Democrat,6
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,6
Ori C Feibush,64,0,38,6
Kenyatta Johnson,,48,31,6
Jewell Williams,,,4,6
Total,102,79,73,6
,District Council 2nd District - Democrat,,Sheriff - Democrat,7
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,7
Ori C Feibush,27,0,38,7
Kenyatta Johnson,,19,17,7
Jewell Williams,,,2,7
Total,65,36,57,7
,District Council 2nd District - Democrat,,Sheriff - Democrat,8
,Kenyatta Johnson,Ori C Feibush,Jewell Williams,8
Kenyatta Johnson,33,0,41,8
Ori C Feibush,,24,28,8
Jewell Williams,,,1,8
Total,74,52,70,8
,District Council 2nd District - Democrat,,Sheriff - Democrat,9
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,9
Ori C Feibush,66,0,35,9
Kenyatta Johnson,,34,31,9
Jewell Williams,,,1,9
Total,101,65,67,9
,District Council 2nd District - Democrat,,Sheriff - Democrat,10
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,10
Ori C Feibush,18,0,22,10
Kenyatta Johnson,,5,13,10
Jewell Williams,,,4,10
Total,40,18,39,10
,District Council 2nd District - Democrat,,Sheriff - Democrat,11
,Kenyatta Johnson,Ori C Feibush,Jewell Williams,11
Kenyatta Johnson,56,0,35,11
Ori C Feibush,,21,20,11
Jewell Williams,,,3,11
Total,91,41,58,11
,Sheriff - Democrat,District Council 2nd District - Democrat,,12
,Jewell Williams,Ori C Feibush,Kenyatta Johnson,12
Jewell Williams,4,27,26,12
Ori C Feibush,,25,0,12
Kenyatta Johnson,,,25,12
Total,57,52,51,12
,District Council 2nd District - Democrat,,Sheriff - Democrat,13
,Kenyatta Johnson,Ori C Feibush,Jewell Williams,13
Kenyatta Johnson,57,0,44,13
Ori C Feibush,,24,20,13
Jewell Williams,,,4,13
Total,101,44,68,13
,District Council 2nd District - Democrat,,Sheriff - Democrat,14
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,14
Ori C Feibush,30,0,35,14
Kenyatta Johnson,,30,26,14
Jewell Williams,,,2,14
Total,65,56,63,14
,District Council 2nd District - Democrat,,Sheriff - Democrat,15
,Kenyatta Johnson,Ori C Feibush,Jewell Williams,15
Kenyatta Johnson,41,0,39,15
Ori C Feibush,,21,15,15
Jewell Williams,,,2,15
Total,80,36,56,15
,Sheriff - Democrat,District Council 2nd District - Democrat,,16
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,16
Jewell Williams,4,23,15,16
Kenyatta Johnson,,17,0,16
Ori C Feibush,,,22,16
Total,42,40,37,16
,Sheriff - Democrat,District Council 2nd District - Democrat,,17
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,17
Jewell Williams,7,24,14,17
Kenyatta Johnson,,20,0,17
Ori C Feibush,,,21,17
Total,45,44,35,17
,District Council 2nd District - Democrat,,Sheriff - Democrat,18
,Kenyatta Johnson,Ori C Feibush,Jewell Williams,18
Kenyatta Johnson,47,0,29,18
Ori C Feibush,,18,18,18
Jewell Williams,,,1,18
Total,76,36,48,18
,Sheriff - Democrat,District Council 2nd District - Democrat,,19
,Jewell Williams,Ori C Feibush,Kenyatta Johnson,19
Jewell Williams,3,29,20,19
Ori C Feibush,,23,0,19
Kenyatta Johnson,,,18,19
Total,52,52,38,19
,District Council 2nd District - Democrat,,Sheriff - Democrat,20
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,20
Ori C Feibush,14,0,5,20
Kenyatta Johnson,,1,3,20
Jewell Williams,,,1,20
Total,19,4,9,20
,Sheriff - Democrat,District Council 2nd District - Democrat,,21
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,21
Jewell Williams,3,16,20,21
Kenyatta Johnson,,22,0,21
Ori C Feibush,,,15,21
Total,39,38,35,21
,Sheriff - Democrat,District Council 2nd District - Democrat,,22
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,22
Jewell Williams,2,20,24,22
Kenyatta Johnson,,25,0,22
Ori C Feibush,,,11,22
Total,46,45,35,22
,District Council 2nd District - Democrat,,Sheriff - Democrat,23
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,23
Ori C Feibush,103,0,55,23
Kenyatta Johnson,,44,76,23
Jewell Williams,,,0,23
Total,158,120,131,23
,District Council 2nd District - Democrat,,Sheriff - Democrat,All
