col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
,Maria Quinones Sanchez,Manny Morales,Ken Powell,Mia Roberts Perez,Scott Diclaudio,Tracy B Roman,Daine Grey Jr,Kai Scott,Stephanie M Sawyer,Abbe Fletman,Chris Mallios,Jennifer Schultz,Jon Marshall,Leon Goodman,Michael Fanning,Brian T Ortelere,Edward William Louden Jr,Leon A King Ii,Lyris Younge,Rania Major,Thomas Martin,Betsy Wahl,James F Berardinelli,Marissa Brumbach,Stella Tsai,Vincent N Melchiorre,Wayne M D Bennett,Frances Fattah,Jodi Lobel,Rainy Papademetriou,Vince Giusini,Franklin A Bennett Iii,Lucretia Clemons,Sandjai Weaver,Shanese Johnson,Vincent Furlong,William J Ciancaglini,Chris Mccabe,Deborah Watson Stokes,Lynne M Summers,Sherman Toppin,Starr Marshall Cash,Anthony Kyriakakis,Tangie M Boston,Joshua Hill,3
Maria Quinones Sanchez,23,0,9,9,9,8,6,7,7,7,6,6,3,3,5,4,3,4,3,4,6,5,2,3,3,3,3,3,4,3,3,2,3,2,1,3,3,1,2,2,1,1,1,0,0,3
Manny Morales,,8,4,3,4,5,4,1,2,1,2,2,5,4,2,2,3,1,3,2,0,0,2,2,2,2,2,1,0,1,1,1,0,1,2,0,0,1,0,0,1,1,0,1,0,3
Ken Powell,,,0,4,6,7,8,6,3,4,5,3,6,5,4,2,4,3,6,2,3,2,2,1,0,3,1,1,1,1,1,1,1,1,0,2,1,0,1,0,0,0,0,0,0,3
Mia Roberts Perez,,,,1,5,7,5,6,9,7,6,4,0,2,4,1,1,1,3,2,3,4,2,2,3,5,2,3,2,1,2,0,2,2,1,1,1,1,1,2,2,2,0,0,0,3
Scott Diclaudio,,,,,0,9,5,4,5,4,4,2,3,3,5,3,4,2,5,2,1,1,1,0,1,3,2,0,2,2,2,2,1,2,1,0,2,0,0,1,1,1,0,1,0,3
Tracy B Roman,,,,,,0,6,3,5,3,3,5,3,3,4,2,4,0,5,2,1,3,2,2,1,3,2,1,1,1,3,1,3,2,2,1,0,0,2,2,0,1,0,1,0,3
Daine Grey Jr,,,,,,,0,6,4,5,6,2,2,2,5,2,2,1,4,2,3,2,2,1,1,4,3,1,0,1,2,1,1,2,2,0,0,1,1,0,0,0,0,1,0,3
Kai Scott,,,,,,,,0,5,6,6,0,0,1,6,3,1,4,3,3,2,2,1,0,1,4,2,1,3,2,0,2,0,1,0,1,2,1,0,0,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,0,6,5,3,0,2,4,1,1,1,3,0,2,3,1,2,3,5,1,2,2,1,1,0,2,1,1,0,1,1,1,2,2,2,0,0,0,3
Abbe Fletman,,,,,,,,,,0,6,0,0,1,4,2,0,1,3,1,3,2,0,0,1,4,1,1,1,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3
Chris Mallios,,,,,,,,,,,0,0,1,2,5,1,0,1,3,2,2,1,0,0,1,4,2,1,1,0,1,1,0,1,1,1,2,1,0,0,1,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,0,2,3,0,1,3,0,1,0,1,3,3,3,2,1,1,2,1,1,2,0,3,1,1,2,0,0,2,2,1,2,1,0,0,3
Jon Marshall,,,,,,,,,,,,,0,3,0,1,3,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,0,1,2,4,2,2,1,2,1,2,2,1,1,0,1,1,1,2,1,1,0,0,1,2,0,1,0,2,1,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,0,3,1,2,3,3,0,0,0,0,0,4,2,0,2,1,1,3,0,1,1,1,2,0,0,0,0,0,0,1,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,0,2,3,1,3,1,1,1,0,1,0,2,0,3,4,1,3,0,1,1,1,2,1,0,0,0,0,0,1,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,0,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,0,1,0,3,2,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,3
Lyris Younge,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,3,1,2,1,1,3,0,2,1,1,2,0,0,0,0,0,0,1,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,0,1,1,1,1,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,2,2,2,1,1,0,3,2,1,0,0,1,2,2,0,1,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,1,0,2,0,1,0,0,0,2,1,1,1,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,1,1,1,0,0,2,0,1,1,2,0,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,2,1,2,3,0,1,1,1,1,0,0,0,1,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,1,0,1,2,1,0,1,0,1,0,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,0,0,0,0,0,0,1,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2,2,0,1,0,0,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,1,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,1,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,47,19,14,13,13,13,11,9,9,8,8,8,8,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,1,1,0,3
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Manny Morales,Maria Quinones Sanchez,Brian T Ortelere,Mia Roberts Perez,Chris Mccabe,Leon Goodman,Scott Diclaudio,Deborah Watson Stokes,Frances Fattah,Tracy B Roman,Chris Mallios,Edward William Louden Jr,Rania Major,Vince Giusini,Abbe Fletman,Anthony Kyriakakis,Betsy Wahl,Daine Grey Jr,Jennifer Schultz,Kai Scott,Ken Powell,Lucretia Clemons,Lynne M Summers,Lyris Younge,Michael Fanning,Starr Marshall Cash,Stephanie M Sawyer,Thomas Martin,James F Berardinelli,Jon Marshall,Rainy Papademetriou,Sherman Toppin,Vincent Furlong,Franklin A Bennett Iii,Joshua Hill,Leon A King Ii,Sandjai Weaver,Stella Tsai,Tangie M Boston,Jodi Lobel,Marissa Brumbach,Shanese Johnson,Vincent N Melchiorre,Wayne M D Bennett,William J Ciancaglini,8
Manny Morales,18,0,3,5,2,6,3,5,4,3,4,4,4,2,1,3,1,3,2,2,3,2,3,2,2,3,2,2,2,2,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,8
Maria Quinones Sanchez,,10,6,4,5,1,2,0,0,2,0,0,0,2,2,0,2,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,8
Brian T Ortelere,,,0,2,6,2,1,3,1,1,2,2,2,2,0,1,0,2,1,0,1,1,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8
Mia Roberts Perez,,,,0,2,3,1,3,0,3,4,1,3,3,1,3,2,2,2,2,2,3,3,3,3,2,3,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
Chris Mccabe,,,,,0,0,0,2,0,1,2,1,1,1,0,1,0,2,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Leon Goodman,,,,,,0,1,2,1,1,2,1,2,1,1,2,1,1,2,0,2,2,2,1,1,1,1,2,2,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,8
Scott Diclaudio,,,,,,,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,8
Deborah Watson Stokes,,,,,,,,0,1,1,3,2,2,2,0,1,0,3,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8
Frances Fattah,,,,,,,,,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8
Tracy B Roman,,,,,,,,,,0,2,1,1,2,1,2,0,1,0,1,0,1,2,1,2,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8
Chris Mallios,,,,,,,,,,,0,1,2,1,1,2,0,2,1,1,1,1,3,1,2,1,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Edward William Louden Jr,,,,,,,,,,,,0,1,2,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8
Rania Major,,,,,,,,,,,,,0,1,0,2,1,1,2,0,2,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
Vince Giusini,,,,,,,,,,,,,,0,0,1,1,2,0,1,0,1,1,1,1,0,1,1,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,8
Abbe Fletman,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,2,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
Kai Scott,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,2,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8
Ken Powell,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,8
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,8
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,8
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,8
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,40,27,9,9,7,7,7,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,8
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
,Manny Morales,Maria Quinones Sanchez,Mia Roberts Perez,Tracy B Roman,Scott Diclaudio,Brian T Ortelere,Jennifer Schultz,Frances Fattah,Abbe Fletman,Lyris Younge,Rania Major,Daine Grey Jr,Leon A King Ii,Lynne M Summers,Vincent Furlong,Kai Scott,Lucretia Clemons,Thomas Martin,Betsy Wahl,Joshua Hill,Ken Powell,Leon Goodman,Stella Tsai,Wayne M D Bennett,Chris Mallios,Jodi Lobel,Jon Marshall,Marissa Brumbach,Anthony Kyriakakis,Chris Mccabe,Edward William Louden Jr,Michael Fanning,Sherman Toppin,Stephanie M Sawyer,Deborah Watson Stokes,James F Berardinelli,Rainy Papademetriou,Franklin A Bennett Iii,Sandjai Weaver,Shanese Johnson,Vincent N Melchiorre,Tangie M Boston,Starr Marshall Cash,Vince Giusini,William J Ciancaglini,13
Manny Morales,25,0,17,11,10,10,9,8,7,9,9,6,8,7,7,6,6,5,3,5,5,5,3,7,5,5,5,3,5,3,3,4,5,2,1,3,2,3,1,2,2,1,0,1,0,13
Maria Quinones Sanchez,,7,4,5,4,1,3,4,3,2,2,3,2,3,2,2,2,1,3,2,2,2,4,0,1,0,1,3,0,2,2,1,0,3,3,0,1,0,2,1,1,1,1,0,1,13
Mia Roberts Perez,,,0,12,6,6,6,8,6,5,9,8,4,7,6,5,5,3,2,4,4,5,4,4,4,2,4,3,3,2,2,2,3,2,3,2,1,1,2,1,0,1,0,1,1,13
Tracy B Roman,,,,0,6,4,6,6,4,6,6,7,1,6,4,3,4,4,3,4,4,4,3,3,2,1,2,4,3,2,1,2,2,2,4,2,1,1,2,1,0,1,1,1,1,13
Scott Diclaudio,,,,,0,5,4,3,4,4,5,4,3,4,3,1,1,1,2,4,2,3,1,4,1,1,3,3,3,0,2,3,1,2,1,2,1,3,1,1,3,2,0,1,0,13
