col_1,col_2,col_3,division
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,1
,Christine Hope,Vincent Furlong,1
Christine Hope,0,1,1
Vincent Furlong,,0,1
Total,1,1,1
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,3
,Christine Hope,Vincent Furlong,3
Christine Hope,1,1,3
Vincent Furlong,,0,3
Total,2,1,3
,Judge Of The Court Of Common Pleas - Republican,Judge Of The Municipal Court - Republican,4
,Vincent Furlong,Christine Hope,4
Vincent Furlong,1,0,4
Christine Hope,,0,4
Total,1,0,4
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,5
,Christine Hope,Vincent Furlong,5
Christine Hope,1,0,5
Vincent Furlong,,0,5
Total,1,0,5
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,8
,Christine Hope,Vincent Furlong,8
Christine Hope,0,1,8
Vincent Furlong,,0,8
Total,1,1,8
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,9
,Christine Hope,Vincent Furlong,9
Christine Hope,0,1,9
Vincent Furlong,,0,9
Total,1,1,9
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,10
,Christine Hope,Vincent Furlong,10
Christine Hope,0,1,10
Vincent Furlong,,0,10
Total,1,1,10
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,11
,Christine Hope,Vincent Furlong,11
Christine Hope,0,1,11
Vincent Furlong,,0,11
Total,1,1,11
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,13
,Christine Hope,Vincent Furlong,13
Christine Hope,0,1,13
Vincent Furlong,,0,13
Total,1,1,13
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,18
,Christine Hope,Vincent Furlong,18
Christine Hope,0,2,18
Vincent Furlong,,0,18
Total,2,2,18
,Judge Of The Municipal Court - Republican,Judge Of The Court Of Common Pleas - Republican,All
,Christine Hope,Vincent Furlong,All
Christine Hope,2,9,All
Vincent Furlong,,1,All
Total,11,10,All
