col_1,col_2,col_3,col_4,division
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,1
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,1
Kenyatta Johnson,57,0,0,1
Ori C Feibush,,22,0,1
Jannie L Blackwell,,,0,1
Total,57,22,0,1
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,2
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,2
Kenyatta Johnson,94,0,0,2
Ori C Feibush,,20,0,2
Jannie L Blackwell,,,0,2
Total,94,20,0,2
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,3
,Ori C Feibush,Kenyatta Johnson,Jannie L Blackwell,3
Ori C Feibush,147,0,0,3
Kenyatta Johnson,,81,0,3
Jannie L Blackwell,,,0,3
Total,147,81,0,3
,District Council 3rd District - Democrat,District Council 2nd District - Democrat,,4
,Jannie L Blackwell,Kenyatta Johnson,Ori C Feibush,4
Jannie L Blackwell,101,0,0,4
Kenyatta Johnson,,0,0,4
Ori C Feibush,,,0,4
Total,101,0,0,4
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,5
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,5
Kenyatta Johnson,160,0,0,5
Ori C Feibush,,37,0,5
Jannie L Blackwell,,,0,5
Total,160,37,0,5
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,6
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,6
Kenyatta Johnson,64,0,0,6
Ori C Feibush,,19,0,6
Jannie L Blackwell,,,0,6
Total,64,19,0,6
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,7
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,7
Kenyatta Johnson,111,0,0,7
Ori C Feibush,,26,0,7
Jannie L Blackwell,,,0,7
Total,111,26,0,7
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,8
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,8
Kenyatta Johnson,71,0,0,8
Ori C Feibush,,17,0,8
Jannie L Blackwell,,,0,8
Total,71,17,0,8
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,9
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,9
Kenyatta Johnson,94,0,0,9
Ori C Feibush,,33,0,9
Jannie L Blackwell,,,0,9
Total,94,33,0,9
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,10
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,10
Kenyatta Johnson,41,0,0,10
Ori C Feibush,,14,0,10
Jannie L Blackwell,,,0,10
Total,41,14,0,10
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,11
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,11
Kenyatta Johnson,75,0,0,11
Ori C Feibush,,19,0,11
Jannie L Blackwell,,,0,11
Total,75,19,0,11
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,12
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,12
Kenyatta Johnson,68,0,0,12
Ori C Feibush,,14,0,12
Jannie L Blackwell,,,0,12
Total,68,14,0,12
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,13
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,13
Kenyatta Johnson,91,0,0,13
Ori C Feibush,,24,0,13
Jannie L Blackwell,,,0,13
Total,91,24,0,13
,District Council 3rd District - Democrat,District Council 2nd District - Democrat,,14
,Jannie L Blackwell,Kenyatta Johnson,Ori C Feibush,14
Jannie L Blackwell,86,0,0,14
Kenyatta Johnson,,0,0,14
Ori C Feibush,,,0,14
Total,86,0,0,14
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,15
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,15
Kenyatta Johnson,57,0,0,15
Ori C Feibush,,15,0,15
Jannie L Blackwell,,,0,15
Total,57,15,0,15
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,16
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,16
Kenyatta Johnson,65,0,0,16
Ori C Feibush,,12,0,16
Jannie L Blackwell,,,0,16
Total,65,12,0,16
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,17
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,17
Kenyatta Johnson,46,0,0,17
Ori C Feibush,,24,0,17
Jannie L Blackwell,,,0,17
Total,46,24,0,17
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,18
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,18
Kenyatta Johnson,61,0,0,18
Ori C Feibush,,10,0,18
Jannie L Blackwell,,,0,18
Total,61,10,0,18
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,19
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,19
Kenyatta Johnson,43,0,0,19
Ori C Feibush,,28,0,19
Jannie L Blackwell,,,0,19
Total,43,28,0,19
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,20
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,20
Kenyatta Johnson,44,0,0,20
Ori C Feibush,,25,0,20
Jannie L Blackwell,,,0,20
Total,44,25,0,20
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,21
,Ori C Feibush,Kenyatta Johnson,Jannie L Blackwell,21
Ori C Feibush,38,0,0,21
Kenyatta Johnson,,20,0,21
Jannie L Blackwell,,,0,21
Total,38,20,0,21
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,22
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,22
Kenyatta Johnson,58,0,0,22
Ori C Feibush,,34,0,22
Jannie L Blackwell,,,0,22
Total,58,34,0,22
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,23
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,23
Kenyatta Johnson,62,0,0,23
Ori C Feibush,,29,0,23
Jannie L Blackwell,,,0,23
Total,62,29,0,23
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,24
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,24
Kenyatta Johnson,93,0,0,24
Ori C Feibush,,67,0,24
Jannie L Blackwell,,,0,24
Total,93,67,0,24
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,25
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,25
Kenyatta Johnson,87,0,0,25
Ori C Feibush,,36,0,25
Jannie L Blackwell,,,0,25
Total,87,36,0,25
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,26
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,26
Kenyatta Johnson,50,0,0,26
Ori C Feibush,,16,0,26
Jannie L Blackwell,,,0,26
Total,50,16,0,26
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,27
,Kenyatta Johnson,Ori C Feibush,Jannie L Blackwell,27
Kenyatta Johnson,68,0,0,27
Ori C Feibush,,21,0,27
Jannie L Blackwell,,,0,27
Total,68,21,0,27
,District Council 3rd District - Democrat,District Council 2nd District - Democrat,,28
,Jannie L Blackwell,Kenyatta Johnson,Ori C Feibush,28
Jannie L Blackwell,120,0,0,28
Kenyatta Johnson,,0,0,28
Ori C Feibush,,,0,28
Total,120,0,0,28
,District Council 2nd District - Democrat,,District Council 3rd District - Democrat,29
