col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,1
Anthony Hardy Williams,10,0,0,0,0,0,27,22,19,8,5,4,3,1,1
Jim Kenney,,11,0,0,0,0,6,7,11,8,6,6,2,2,1
Nelson Diaz,,,16,0,0,0,5,5,3,3,1,2,1,1,1
Lynne M Abraham,,,,2,0,0,4,3,2,2,1,1,1,0,1
T Milton Street Sr,,,,,0,0,2,3,1,0,1,0,0,0,1
Doug Oliver,,,,,,0,0,0,0,0,0,0,0,0,1
Sharon Williams Losier,,,,,,,0,28,23,9,4,4,0,1,1
Joffie C Pittman,,,,,,,,0,21,6,3,1,3,1,1
Gary S Silver,,,,,,,,,1,3,4,7,4,1,1
Christine Hope,,,,,,,,,,1,3,5,2,2,1
Matthew Perks,,,,,,,,,,,1,2,2,0,1
Christian Dicicco,,,,,,,,,,,,0,2,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,1,1,1
Daniel R Sulman,,,,,,,,,,,,,,0,1
Total,50,32,26,11,3,0,46,42,37,22,15,13,8,4,1
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Jim Kenney,36,0,0,0,0,0,31,26,19,13,17,20,9,3,2
Anthony Hardy Williams,,37,0,0,0,0,33,18,14,12,5,4,10,5,2
Doug Oliver,,,5,0,0,0,3,8,7,3,4,1,2,1,2
Lynne M Abraham,,,,6,0,0,4,2,2,2,0,0,2,1,2
Nelson Diaz,,,,,2,0,3,3,3,0,1,1,0,0,2
T Milton Street Sr,,,,,,4,0,1,1,0,0,0,0,0,2
Sharon Williams Losier,,,,,,,3,28,15,6,16,12,8,3,2
Christine Hope,,,,,,,,0,25,8,10,9,12,2,2
Joffie C Pittman,,,,,,,,,1,15,5,11,3,0,2
Matthew Perks,,,,,,,,,,1,1,6,5,3,2
