col_1,col_2,col_3,division
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,1
,Al Schmidt,Vincent Furlong,1
Al Schmidt,0,12,1
Vincent Furlong,,0,1
Total,12,12,1
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,2
,Al Schmidt,Vincent Furlong,2
Al Schmidt,3,13,2
Vincent Furlong,,0,2
Total,16,13,2
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,3
,Al Schmidt,Vincent Furlong,3
Al Schmidt,1,7,3
Vincent Furlong,,0,3
Total,8,7,3
,Judge Of The Court Of Common Pleas - Republican,City Commissioners - Republican,4
,Vincent Furlong,Al Schmidt,4
Vincent Furlong,2,5,4
Al Schmidt,,0,4
Total,7,5,4
,Judge Of The Court Of Common Pleas - Republican,City Commissioners - Republican,5
,Vincent Furlong,Al Schmidt,5
Vincent Furlong,5,28,5
Al Schmidt,,3,5
Total,33,31,5
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,6
,Al Schmidt,Vincent Furlong,6
Al Schmidt,2,7,6
Vincent Furlong,,0,6
Total,9,7,6
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,7
,Al Schmidt,Vincent Furlong,7
Al Schmidt,0,5,7
Vincent Furlong,,0,7
Total,5,5,7
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,8
,Al Schmidt,Vincent Furlong,8
Al Schmidt,0,6,8
Vincent Furlong,,0,8
Total,6,6,8
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,9
,Al Schmidt,Vincent Furlong,9
Al Schmidt,2,4,9
Vincent Furlong,,1,9
Total,6,5,9
,Judge Of The Court Of Common Pleas - Republican,City Commissioners - Republican,10
,Vincent Furlong,Al Schmidt,10
Vincent Furlong,3,12,10
Al Schmidt,,2,10
Total,15,14,10
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,11
,Al Schmidt,Vincent Furlong,11
Al Schmidt,1,5,11
Vincent Furlong,,0,11
Total,6,5,11
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,12
,Al Schmidt,Vincent Furlong,12
Al Schmidt,2,8,12
Vincent Furlong,,0,12
Total,10,8,12
,Judge Of The Court Of Common Pleas - Republican,City Commissioners - Republican,13
,Vincent Furlong,Al Schmidt,13
Vincent Furlong,3,12,13
Al Schmidt,,0,13
Total,15,12,13
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,14
,Al Schmidt,Vincent Furlong,14
Al Schmidt,1,9,14
Vincent Furlong,,0,14
Total,10,9,14
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,15
,Al Schmidt,Vincent Furlong,15
Al Schmidt,1,13,15
Vincent Furlong,,1,15
Total,14,14,15
,Judge Of The Court Of Common Pleas - Republican,City Commissioners - Republican,16
,Vincent Furlong,Al Schmidt,16
Vincent Furlong,1,14,16
Al Schmidt,,0,16
Total,15,14,16
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,17
,Al Schmidt,Vincent Furlong,17
Al Schmidt,0,9,17
Vincent Furlong,,0,17
Total,9,9,17
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,18
,Al Schmidt,Vincent Furlong,18
Al Schmidt,1,11,18
Vincent Furlong,,0,18
Total,12,11,18
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,19
,Al Schmidt,Vincent Furlong,19
Al Schmidt,3,5,19
Vincent Furlong,,1,19
Total,8,6,19
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,20
,Al Schmidt,Vincent Furlong,20
Al Schmidt,1,11,20
Vincent Furlong,,0,20
Total,12,11,20
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,21
,Al Schmidt,Vincent Furlong,21
Al Schmidt,1,18,21
Vincent Furlong,,0,21
Total,19,18,21
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,22
,Al Schmidt,Vincent Furlong,22
Al Schmidt,3,28,22
Vincent Furlong,,2,22
Total,31,30,22
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,23
,Al Schmidt,Vincent Furlong,23
Al Schmidt,1,6,23
Vincent Furlong,,0,23
Total,7,6,23
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,24
,Al Schmidt,Vincent Furlong,24
Al Schmidt,0,10,24
Vincent Furlong,,0,24
Total,10,10,24
,Judge Of The Court Of Common Pleas - Republican,City Commissioners - Republican,25
,Vincent Furlong,Al Schmidt,25
Vincent Furlong,6,24,25
Al Schmidt,,2,25
Total,30,26,25
,City Commissioners - Republican,Judge Of The Court Of Common Pleas - Republican,26
,Al Schmidt,Vincent Furlong,26
Al Schmidt,2,17,26
Vincent Furlong,,2,26
Total,19,19,26
,Judge Of The Court Of Common Pleas - Republican,City Commissioners - Republican,27
,Vincent Furlong,Al Schmidt,27
Vincent Furlong,1,9,27
Al Schmidt,,0,27
Total,10,9,27
