col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,1
Kevin M Dougherty,12,34,24,18,1,1,38,19,12,11,3,3,1
Anne E Lazarus,,4,19,15,4,2,21,15,13,8,4,2,1
Christine Donohue,,,0,8,1,0,12,13,9,8,2,0,1
David Wecht,,,,1,5,0,14,5,8,4,2,1,1
John Henry Foradora,,,,,0,1,2,2,3,2,0,0,1
Dwayne D Woodruff,,,,,,0,1,1,1,1,0,0,1
Lisa M Deeley,,,,,,,1,5,5,4,3,2,1
Anthony Clark,,,,,,,,0,6,3,0,0,1
Carol A Jenkins,,,,,,,,,0,5,1,0,1
Tracey L Gordon,,,,,,,,,,0,0,0,1
Will Mega,,,,,,,,,,,0,0,1
Omar Sabir,,,,,,,,,,,,0,1
Total,82,48,32,26,6,3,44,26,19,15,4,3,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,2
Kevin M Dougherty,22,31,26,14,8,5,50,24,15,11,10,6,2
Anne E Lazarus,,0,20,15,5,4,19,15,14,7,6,6,2
Christine Donohue,,,3,10,2,2,14,14,14,8,7,1,2
David Wecht,,,,1,0,2,10,9,4,7,7,3,2
John Henry Foradora,,,,,1,0,4,2,3,1,2,1,2
Dwayne D Woodruff,,,,,,0,1,3,2,2,1,1,2
Lisa M Deeley,,,,,,,2,7,8,5,1,6,2
Anthony Clark,,,,,,,,2,3,3,7,2,2
Carol A Jenkins,,,,,,,,,0,4,2,1,2
Tracey L Gordon,,,,,,,,,,0,1,0,2
