col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,William K Greenlee,Helen Gym,Allan Domb,Jenne Ayers,Sherrie Cohen,Ed Neilson,Carla M Cain,Frank Rizzo,Thomas Wyatt,Wilson Alexander,Paul Steinke,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,1
Blondell Reynolds Brown,3,54,25,35,41,29,24,13,27,11,7,8,4,5,8,1,44,21,1
W Wilson Goode Jr,,3,20,30,31,27,15,14,21,11,5,10,4,4,4,0,34,19,1
Derek S Green,,,4,20,19,9,20,15,8,10,8,5,6,9,5,3,27,16,1
Isaiah Thomas,,,,3,24,12,16,14,11,10,4,8,5,2,6,0,24,12,1
William K Greenlee,,,,,0,17,15,4,23,10,5,7,3,2,4,2,28,11,1
Helen Gym,,,,,,0,8,10,17,3,6,1,3,3,4,1,26,6,1
Allan Domb,,,,,,,2,5,7,7,1,4,3,4,3,2,17,6,1
Jenne Ayers,,,,,,,,2,5,1,6,2,5,6,2,1,14,14,1
Sherrie Cohen,,,,,,,,,0,3,3,4,1,2,3,1,28,3,1
Ed Neilson,,,,,,,,,,0,0,3,2,0,1,1,10,2,1
Carla M Cain,,,,,,,,,,,0,0,3,4,1,1,7,5,1
Frank Rizzo,,,,,,,,,,,,0,0,1,0,0,7,3,1
Thomas Wyatt,,,,,,,,,,,,,2,3,4,1,5,5,1
Wilson Alexander,,,,,,,,,,,,,,1,0,0,8,2,1
Paul Steinke,,,,,,,,,,,,,,,0,2,7,3,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,1,1
Todd Eagen,,,,,,,,,,,,,,,,,4,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,2,1
Total,87,71,62,58,54,40,38,36,35,19,14,14,14,14,13,4,71,38,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Derek S Green,Blondell Reynolds Brown,Allan Domb,W Wilson Goode Jr,Isaiah Thomas,Wilson Alexander,Helen Gym,Jenne Ayers,William K Greenlee,Ed Neilson,Sherrie Cohen,Thomas Wyatt,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,2
Derek S Green,2,33,17,16,13,18,8,11,8,13,6,7,5,5,2,1,25,22,2
Blondell Reynolds Brown,,3,24,18,16,10,7,8,11,13,6,7,8,7,5,2,18,18,2
Allan Domb,,,4,14,11,6,7,5,7,9,2,2,2,4,3,0,11,14,2
W Wilson Goode Jr,,,,2,13,3,7,3,7,10,5,4,4,4,2,0,10,13,2
Isaiah Thomas,,,,,2,4,8,3,3,4,5,6,4,6,5,2,13,12,2
Wilson Alexander,,,,,,2,2,9,3,0,2,3,0,1,3,0,11,10,2
Helen Gym,,,,,,,1,2,2,2,6,2,4,5,3,0,11,4,2
Jenne Ayers,,,,,,,,1,6,1,5,2,3,2,1,0,9,11,2
William K Greenlee,,,,,,,,,0,2,6,3,5,2,2,0,9,8,2
Ed Neilson,,,,,,,,,,1,2,1,2,2,0,0,3,7,2
