col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,1
Anthony Clark,2,2,3,0,5,1,15,4,7,7,3,3,3,0,1
Lisa M Deeley,,5,0,1,0,0,1,4,0,1,1,2,2,1,1
Omar Sabir,,,0,1,0,0,2,1,0,1,1,0,0,1,1
Tracey L Gordon,,,,0,0,3,1,3,0,1,4,2,3,1,1
Will Mega,,,,,0,0,4,0,4,4,0,0,0,0,1
Carol A Jenkins,,,,,,0,2,2,0,1,2,1,3,0,1
Sharon Williams Losier,,,,,,,0,1,5,5,1,3,2,0,1
Christine Hope,,,,,,,,0,0,2,3,1,2,0,1
Joffie C Pittman,,,,,,,,,1,4,1,1,1,0,1
Matthew Perks,,,,,,,,,,0,1,0,2,0,1
Christian Dicicco,,,,,,,,,,,1,1,3,0,1
Franklin A Bennett Iii,,,,,,,,,,,,1,2,0,1
Gary S Silver,,,,,,,,,,,,,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,0,1
Total,27,11,7,6,6,4,17,10,9,9,8,6,6,2,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,2
Lisa M Deeley,16,6,0,1,0,0,7,3,6,3,2,1,0,0,2
Anthony Clark,,0,4,2,1,1,10,11,7,5,5,1,0,0,2
Tracey L Gordon,,,0,1,2,1,7,4,3,5,1,0,2,0,2
Carol A Jenkins,,,,0,1,0,2,2,0,3,0,1,1,0,2
Omar Sabir,,,,,0,0,1,4,1,4,0,1,0,0,2
Will Mega,,,,,,1,1,1,1,0,2,0,1,0,2
Christine Hope,,,,,,,0,7,5,5,2,1,3,0,2
Sharon Williams Losier,,,,,,,,0,6,6,4,1,0,0,2
Joffie C Pittman,,,,,,,,,0,2,3,0,0,0,2
Christian Dicicco,,,,,,,,,,0,2,1,0,0,2
Matthew Perks,,,,,,,,,,,0,0,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,1,0,0,2
Gary S Silver,,,,,,,,,,,,,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,0,2
Total,28,20,9,6,5,3,17,17,12,10,7,4,3,0,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
