col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,Christine Hope,Daniel R Sulman,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,All
Anthony Clark,59,166,99,90,63,65,312,233,278,258,135,170,105,72,All
Lisa M Deeley,,26,78,59,101,21,303,277,211,172,171,90,72,36,All
Carol A Jenkins,,,16,69,18,12,182,74,126,73,93,83,78,36,All
Tracey L Gordon,,,,12,15,21,178,73,136,69,77,61,81,28,All
Omar Sabir,,,,,14,19,119,102,140,76,84,38,37,33,All
Will Mega,,,,,,6,59,34,82,74,37,60,31,9,All
Christine Hope,,,,,,,48,218,249,212,157,105,100,59,All
Daniel R Sulman,,,,,,,,116,128,161,107,61,72,15,All
Sharon Williams Losier,,,,,,,,,21,141,148,108,72,45,All
Joffie C Pittman,,,,,,,,,,17,49,106,41,18,All
Christian Dicicco,,,,,,,,,,,7,53,42,34,All
Matthew Perks,,,,,,,,,,,,25,49,23,All
Gary S Silver,,,,,,,,,,,,,18,19,All
Franklin A Bennett Iii,,,,,,,,,,,,,,2,All
Total,764,569,333,326,277,171,736,613,602,452,355,326,259,127,All
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Daniel R Sulman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,1
Anthony Clark,4,7,3,4,5,1,11,11,11,5,8,2,4,2,1
Lisa M Deeley,,0,3,2,5,0,12,9,9,6,13,2,1,0,1
Tracey L Gordon,,,1,6,1,1,12,6,5,4,1,6,4,2,1
Carol A Jenkins,,,,0,1,0,7,5,3,6,2,4,2,3,1
Omar Sabir,,,,,0,0,6,9,2,7,6,2,1,1,1
Will Mega,,,,,,1,0,2,1,1,0,0,0,0,1
Christine Hope,,,,,,,1,6,10,6,8,7,5,2,1
Sharon Williams Losier,,,,,,,,0,5,10,4,4,3,2,1
Joffie C Pittman,,,,,,,,,1,2,8,1,2,1,1
Christian Dicicco,,,,,,,,,,0,5,1,3,3,1
Daniel R Sulman,,,,,,,,,,,0,1,0,0,1
Gary S Silver,,,,,,,,,,,,2,1,0,1
Matthew Perks,,,,,,,,,,,,,2,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,28,20,16,14,13,4,28,25,17,16,15,11,9,4,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Sharon Williams Losier,Christine Hope,Daniel R Sulman,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,2
Sharon Williams Losier,4,13,8,8,9,4,4,1,20,9,6,2,6,6,2
Christine Hope,,4,6,9,5,6,7,0,11,9,8,9,5,6,2
Daniel R Sulman,,,5,5,5,3,1,0,8,10,4,4,4,2,2
Joffie C Pittman,,,,3,6,2,2,0,9,8,5,3,4,5,2
Matthew Perks,,,,,2,1,1,1,10,5,2,2,2,5,2
Christian Dicicco,,,,,,0,1,0,2,6,3,3,4,1,2
Gary S Silver,,,,,,,0,0,6,1,4,4,0,1,2
Franklin A Bennett Iii,,,,,,,,0,1,0,0,0,1,0,2
Anthony Clark,,,,,,,,,3,7,6,1,1,6,2
Lisa M Deeley,,,,,,,,,,0,2,3,3,0,2
Tracey L Gordon,,,,,,,,,,,1,5,1,0,2
Carol A Jenkins,,,,,,,,,,,,1,0,1,2
Omar Sabir,,,,,,,,,,,,,1,1,2
Will Mega,,,,,,,,,,,,,,0,2
Total,36,34,24,23,17,12,10,1,34,19,19,14,12,12,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Daniel R Sulman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,3
Anthony Clark,2,5,8,7,3,2,20,13,14,9,9,8,5,3,3
Lisa M Deeley,,1,0,1,7,2,6,6,7,6,10,3,0,0,3
Carol A Jenkins,,,0,4,0,1,3,6,4,6,2,3,5,3,3
Tracey L Gordon,,,,0,0,0,6,6,2,3,3,1,5,0,3
Omar Sabir,,,,,0,0,5,4,3,5,5,2,1,0,3
Will Mega,,,,,,0,3,1,2,3,1,2,0,1,3
Sharon Williams Losier,,,,,,,1,6,6,5,7,4,4,1,3
Christine Hope,,,,,,,,2,9,5,7,2,2,1,3
Joffie C Pittman,,,,,,,,,1,6,5,5,0,1,3
Christian Dicicco,,,,,,,,,,0,6,6,3,1,3
Daniel R Sulman,,,,,,,,,,,1,0,1,0,3
Matthew Perks,,,,,,,,,,,,3,2,0,3
Gary S Silver,,,,,,,,,,,,,3,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,0,3
Total,39,17,14,13,11,5,28,22,19,17,16,14,11,4,3
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,4
Anthony Clark,7,4,4,6,3,3,15,14,8,12,13,7,3,4,4
Lisa M Deeley,,1,5,6,1,1,10,10,11,3,6,6,1,2,4
Carol A Jenkins,,,1,1,5,3,14,8,5,6,6,3,2,2,4
Omar Sabir,,,,2,1,0,9,6,6,5,2,6,1,2,4
Tracey L Gordon,,,,,1,4,10,6,4,3,5,5,4,0,4
Will Mega,,,,,,0,4,4,4,7,5,3,3,0,4
Christine Hope,,,,,,,1,14,16,11,8,5,5,3,4
Sharon Williams Losier,,,,,,,,4,10,7,5,5,2,1,4
Christian Dicicco,,,,,,,,,0,3,5,4,1,3,4
Joffie C Pittman,,,,,,,,,,1,6,6,3,0,4
Matthew Perks,,,,,,,,,,,0,4,2,4,4
Daniel R Sulman,,,,,,,,,,,,3,1,0,4
