col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Allan Domb,Frank Rizzo,Paul Steinke,Sherrie Cohen,Jenne Ayers,Derek S Green,William K Greenlee,Ed Neilson,Thomas Wyatt,Helen Gym,Marnie Aument Loughrey,Carla M Cain,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Wilson Alexander,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,1
Allan Domb,4,18,14,12,7,8,10,9,7,8,7,7,0,3,4,3,22,14,12,10,3,0,1
Frank Rizzo,,5,10,5,7,2,7,5,2,2,6,5,1,2,4,1,12,12,7,8,1,0,1
Paul Steinke,,,0,3,7,8,6,5,8,1,7,3,2,5,3,3,11,9,7,9,2,0,1
Sherrie Cohen,,,,0,6,3,9,7,4,9,3,4,3,2,3,1,12,6,8,4,3,0,1
Jenne Ayers,,,,,1,2,2,2,2,3,5,6,3,2,1,3,8,6,6,5,5,0,1
Derek S Green,,,,,,1,4,1,7,2,5,2,2,1,1,4,10,2,8,6,1,0,1
William K Greenlee,,,,,,,0,5,2,6,2,2,2,2,3,1,10,8,5,6,0,0,1
Ed Neilson,,,,,,,,1,2,6,1,2,0,2,0,0,7,8,1,5,0,0,1
Thomas Wyatt,,,,,,,,,0,1,4,3,3,2,1,2,7,2,7,6,2,0,1
Helen Gym,,,,,,,,,,0,0,2,0,1,1,1,8,5,4,3,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,0,3,1,1,0,1,4,4,7,4,2,0,1
Carla M Cain,,,,,,,,,,,,0,1,1,2,2,5,5,5,7,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,0,0,0,0,3,2,4,1,1,0,1
