col_1,col_2,col_3,col_4,col_5,division
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,All
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,All
Kenyatta Johnson,"1,633",0,"1,194",940,All
Ori C Feibush,,"1,169",455,440,All
Todd Eagen,,,81,0,All
Michael Wojcik,,,,66,All
Total,"3,767","2,064","1,730","1,446",All
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,1
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,1
Kenyatta Johnson,26,0,18,13,1
Ori C Feibush,,8,9,5,1
Todd Eagen,,,0,0,1
Michael Wojcik,,,,0,1
Total,57,22,27,18,1
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,2
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,2
Kenyatta Johnson,41,0,30,23,2
Ori C Feibush,,7,5,8,2
Todd Eagen,,,4,0,2
Michael Wojcik,,,,1,2
Total,94,20,39,32,2
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,3
,Ori C Feibush,Kenyatta Johnson,Todd Eagen,Michael Wojcik,3
Ori C Feibush,87,0,41,19,3
Kenyatta Johnson,,36,29,16,3
Todd Eagen,,,7,0,3
Michael Wojcik,,,,3,3
Total,147,81,77,38,3
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,5
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,5
Kenyatta Johnson,59,0,75,26,5
Ori C Feibush,,13,15,9,5
Todd Eagen,,,6,0,5
Michael Wojcik,,,,1,5
Total,160,37,96,36,5
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,6
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,6
Kenyatta Johnson,26,0,25,13,6
Ori C Feibush,,11,6,2,6
Todd Eagen,,,0,0,6
Michael Wojcik,,,,1,6
Total,64,19,31,16,6
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,7
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,7
Kenyatta Johnson,50,0,35,26,7
Ori C Feibush,,15,6,5,7
Todd Eagen,,,2,0,7
Michael Wojcik,,,,4,7
Total,111,26,43,35,7
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,8
,Kenyatta Johnson,Ori C Feibush,Michael Wojcik,Todd Eagen,8
Kenyatta Johnson,36,0,17,18,8
Ori C Feibush,,10,5,2,8
Michael Wojcik,,,1,0,8
Todd Eagen,,,,2,8
Total,71,17,23,22,8
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,9
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,9
Kenyatta Johnson,39,0,28,27,9
Ori C Feibush,,12,12,9,9
Todd Eagen,,,2,0,9
Michael Wojcik,,,,1,9
Total,94,33,42,37,9
,District Council 2nd District - Democrat,,Judge Of The Commonwealth Court - Democrat,,10
,Kenyatta Johnson,Ori C Feibush,Todd Eagen,Michael Wojcik,10
