col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 10th District - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Brian J O Neill,Correale Stevens,Anne Covey,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,1
Brian J O Neill,3,6,6,3,2,2,1,1
Correale Stevens,,3,2,3,3,1,0,1
Anne Covey,,,0,2,3,2,1,1
Mike George,,,,0,2,2,0,1
Rebecca Warren,,,,,1,0,0,1
Cheryl Allen,,,,,,0,1,1
Judy Olson,,,,,,,0,1
Total,14,11,8,5,5,3,1,1
,Justice Of The Supreme Court - Republican,,,,,,District Council 10th District - Republican,2
,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,Brian J O Neill,2
Anne Covey,0,5,6,4,3,0,8,2
Correale Stevens,,0,2,3,0,1,5,2
Mike George,,,0,4,2,0,4,2
Rebecca Warren,,,,0,1,1,4,2
Judy Olson,,,,,0,0,4,2
Cheryl Allen,,,,,,0,1,2
Brian J O Neill,,,,,,,1,2
Total,11,7,7,7,4,1,11,2
,Justice Of The Supreme Court - Republican,,,,,,District Council 10th District - Republican,3
,Anne Covey,Judy Olson,Mike George,Rebecca Warren,Correale Stevens,Cheryl Allen,Brian J O Neill,3
Anne Covey,0,2,2,2,1,0,3,3
Judy Olson,,0,1,1,1,0,2,3
Mike George,,,0,2,0,1,2,3
Rebecca Warren,,,,0,0,1,3,3
Correale Stevens,,,,,0,0,1,3
Cheryl Allen,,,,,,0,1,3
Brian J O Neill,,,,,,,0,3
Total,5,3,3,3,2,1,5,3
,District Council 10th District - Republican,Justice Of The Supreme Court - Republican,,,,,,4
,Brian J O Neill,Anne Covey,Correale Stevens,Rebecca Warren,Judy Olson,Mike George,Cheryl Allen,4
Brian J O Neill,0,8,5,5,4,3,3,4
Anne Covey,,0,3,3,2,1,3,4
Correale Stevens,,,0,2,1,2,1,4
Rebecca Warren,,,,0,2,0,1,4
Judy Olson,,,,,0,1,1,4
Mike George,,,,,,0,0,4
Cheryl Allen,,,,,,,0,4
Total,13,8,6,5,4,4,3,4
,District Council 10th District - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Brian J O Neill,Anne Covey,Rebecca Warren,Correale Stevens,Judy Olson,Mike George,Cheryl Allen,5
Brian J O Neill,0,9,9,4,6,3,1,5
Anne Covey,,0,8,4,4,1,1,5
Rebecca Warren,,,0,4,4,3,2,5
Correale Stevens,,,,1,1,1,0,5
Judy Olson,,,,,0,1,1,5
Mike George,,,,,,0,0,5
Cheryl Allen,,,,,,,0,5
Total,12,11,11,6,6,3,2,5
,District Council 10th District - Republican,Justice Of The Supreme Court - Republican,,,,,,6
,Brian J O Neill,Anne Covey,Judy Olson,Mike George,Correale Stevens,Rebecca Warren,Cheryl Allen,6
Brian J O Neill,9,29,16,14,14,11,7,6
Anne Covey,,3,16,12,10,10,4,6
Judy Olson,,,0,13,3,3,4,6
Mike George,,,,0,4,3,1,6
Correale Stevens,,,,,1,6,2,6
Rebecca Warren,,,,,,1,3,6
Cheryl Allen,,,,,,,0,6
Total,48,39,21,18,17,14,8,6
,District Council 10th District - Republican,Justice Of The Supreme Court - Republican,,,,,,7
