col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Christian Dicicco,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,1
Kenyatta Johnson,18,0,21,17,12,9,9,5,5,2,1
Ori C Feibush,,5,7,2,6,5,4,3,1,0,1
Sharon Williams Losier,,,0,12,8,4,8,4,3,1,1
Christine Hope,,,,1,6,2,4,2,4,0,1
Christian Dicicco,,,,,0,1,2,3,3,0,1
Matthew Perks,,,,,,0,3,1,1,1,1
Joffie C Pittman,,,,,,,0,1,1,0,1
Gary S Silver,,,,,,,,0,0,2,1
Daniel R Sulman,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,0,1
Total,57,22,28,20,18,14,13,8,6,2,1
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Matthew Perks,Joffie C Pittman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,2
Kenyatta Johnson,40,0,36,19,14,15,11,10,6,3,2
Ori C Feibush,,8,7,2,3,2,2,1,1,2,2
Sharon Williams Losier,,,3,12,11,13,6,4,4,1,2
Christine Hope,,,,2,4,5,9,3,3,1,2
Matthew Perks,,,,,0,6,3,1,1,0,2
Joffie C Pittman,,,,,,0,1,4,0,1,2
Christian Dicicco,,,,,,,1,4,1,0,2
Gary S Silver,,,,,,,,0,4,3,2
Franklin A Bennett Iii,,,,,,,,,0,2,2
Daniel R Sulman,,,,,,,,,,0,2
Total,94,20,47,25,19,18,16,12,8,5,2
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Ori C Feibush,Kenyatta Johnson,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,3
Ori C Feibush,83,0,44,27,28,16,7,3,3,2,3
Kenyatta Johnson,,30,34,20,12,14,10,9,7,4,3
Sharon Williams Losier,,,1,43,30,16,11,6,5,2,3
Joffie C Pittman,,,,0,24,4,11,3,3,1,3
Christian Dicicco,,,,,1,10,1,5,2,1,3
Christine Hope,,,,,,0,1,4,3,3,3
Matthew Perks,,,,,,,1,1,1,2,3
Franklin A Bennett Iii,,,,,,,,1,2,1,3
Gary S Silver,,,,,,,,,0,1,3
Daniel R Sulman,,,,,,,,,,0,3
Total,147,81,82,51,45,30,19,14,12,6,3
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,4
,Matthew Perks,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Kenyatta Johnson,Ori C Feibush,4
Matthew Perks,85,7,6,0,0,1,1,1,0,0,4
Sharon Williams Losier,,8,14,4,5,1,1,0,0,0,4
Joffie C Pittman,,,4,3,5,1,0,0,0,0,4
Christine Hope,,,,4,0,3,1,0,0,0,4
Christian Dicicco,,,,,1,0,0,0,0,0,4
Gary S Silver,,,,,,1,0,1,0,0,4
Franklin A Bennett Iii,,,,,,,0,0,0,0,4
Daniel R Sulman,,,,,,,,0,0,0,4
Kenyatta Johnson,,,,,,,,,0,0,4
Ori C Feibush,,,,,,,,,,0,4
Total,94,26,19,11,6,6,2,1,0,0,4
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,5
Kenyatta Johnson,47,0,85,53,43,28,22,8,5,2,5
Ori C Feibush,,14,13,7,8,5,4,4,0,1,5
Sharon Williams Losier,,,1,48,31,26,16,6,4,2,5
Joffie C Pittman,,,,0,21,19,4,3,0,0,5
Christine Hope,,,,,1,6,17,9,1,2,5
Matthew Perks,,,,,,0,3,2,1,0,5
Gary S Silver,,,,,,,0,1,2,1,5
Christian Dicicco,,,,,,,,0,0,1,5
Franklin A Bennett Iii,,,,,,,,,0,1,5
Daniel R Sulman,,,,,,,,,,0,5
Total,160,37,103,63,56,36,28,13,6,4,5
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Gary S Silver,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,6
Kenyatta Johnson,21,0,32,11,14,6,9,6,5,2,6
Ori C Feibush,,8,6,3,3,1,0,1,0,1,6
Sharon Williams Losier,,,2,9,10,4,8,3,3,2,6
Christine Hope,,,,1,4,2,2,3,1,0,6
Joffie C Pittman,,,,,0,2,5,1,2,0,6
Gary S Silver,,,,,,0,1,1,0,0,6
Matthew Perks,,,,,,,0,1,0,0,6
Christian Dicicco,,,,,,,,0,1,1,6
Daniel R Sulman,,,,,,,,,0,1,6
Franklin A Bennett Iii,,,,,,,,,,0,6
Total,64,19,40,17,17,9,9,7,5,3,6
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,7
Kenyatta Johnson,52,0,40,20,24,14,9,6,3,3,7
Ori C Feibush,,11,8,8,7,6,3,0,3,0,7
Sharon Williams Losier,,,0,16,18,12,5,4,2,0,7
Christine Hope,,,,1,11,12,4,3,2,5,7
Joffie C Pittman,,,,,0,6,3,1,3,3,7
Christian Dicicco,,,,,,0,3,2,1,0,7
Matthew Perks,,,,,,,0,2,1,1,7
Franklin A Bennett Iii,,,,,,,,0,2,0,7
Gary S Silver,,,,,,,,,1,0,7
Daniel R Sulman,,,,,,,,,,0,7
Total,111,26,49,32,31,20,13,7,7,5,7
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,8
Kenyatta Johnson,29,0,22,15,14,9,9,7,6,3,8
Ori C Feibush,,9,5,4,1,4,2,0,0,0,8
Sharon Williams Losier,,,1,8,7,7,2,1,1,0,8
Christine Hope,,,,0,5,5,6,4,3,0,8
Joffie C Pittman,,,,,0,6,1,2,2,2,8
Matthew Perks,,,,,,0,1,3,1,2,8
Christian Dicicco,,,,,,,0,2,3,1,8
Franklin A Bennett Iii,,,,,,,,0,2,0,8
Daniel R Sulman,,,,,,,,,0,1,8
Gary S Silver,,,,,,,,,,0,8
Total,71,17,28,20,15,14,12,8,7,3,8
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,9
Kenyatta Johnson,36,0,28,16,15,18,8,7,6,6,9
Ori C Feibush,,14,10,8,4,2,6,4,2,4,9
Sharon Williams Losier,,,2,13,7,6,2,5,4,5,9
Christine Hope,,,,0,2,6,5,5,4,4,9
Joffie C Pittman,,,,,2,6,2,1,4,0,9
Matthew Perks,,,,,,0,2,4,2,2,9
Christian Dicicco,,,,,,,1,2,0,1,9
Franklin A Bennett Iii,,,,,,,,0,1,3,9
Daniel R Sulman,,,,,,,,,1,1,9
Gary S Silver,,,,,,,,,,0,9
Total,94,33,40,25,21,20,15,11,10,10,9
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Matthew Perks,Daniel R Sulman,10
Kenyatta Johnson,15,0,15,10,8,7,4,4,5,1,10
Ori C Feibush,,6,4,6,1,1,1,1,0,0,10
Sharon Williams Losier,,,2,7,4,4,1,1,2,1,10
Christine Hope,,,,0,4,3,3,1,1,0,10
Joffie C Pittman,,,,,1,2,2,1,3,0,10
Christian Dicicco,,,,,,1,0,3,0,0,10
Gary S Silver,,,,,,,0,2,1,1,10
Franklin A Bennett Iii,,,,,,,,0,1,0,10
Matthew Perks,,,,,,,,,0,0,10
Daniel R Sulman,,,,,,,,,,1,10
Total,41,14,21,17,10,9,6,5,5,2,10
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,11
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Gary S Silver,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,11
Kenyatta Johnson,45,0,22,10,5,5,4,5,1,2,11
Ori C Feibush,,9,7,3,3,2,3,1,1,0,11
Sharon Williams Losier,,,3,6,6,4,3,4,1,0,11
Christine Hope,,,,0,3,5,5,1,2,2,11
Gary S Silver,,,,,0,1,1,3,0,1,11
Joffie C Pittman,,,,,,0,1,2,1,1,11
Christian Dicicco,,,,,,,0,0,0,0,11
Matthew Perks,,,,,,,,1,0,0,11
Daniel R Sulman,,,,,,,,,0,0,11
Franklin A Bennett Iii,,,,,,,,,,0,11
Total,75,19,33,14,8,8,7,7,2,2,11
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,12
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,12
Kenyatta Johnson,25,0,31,17,13,10,8,3,2,2,12
Ori C Feibush,,10,1,0,0,2,1,1,1,0,12
Sharon Williams Losier,,,2,11,9,8,5,1,0,0,12
Joffie C Pittman,,,,0,6,6,0,1,0,0,12
Christine Hope,,,,,0,1,4,2,1,1,12
Matthew Perks,,,,,,1,3,2,1,0,12
Christian Dicicco,,,,,,,0,1,1,0,12
Gary S Silver,,,,,,,,1,1,0,12
Franklin A Bennett Iii,,,,,,,,,0,2,12
Daniel R Sulman,,,,,,,,,,0,12
Total,68,14,34,17,14,13,9,6,4,3,12
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,13
,Kenyatta Johnson,Ori C Feibush,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,13
Kenyatta Johnson,36,0,31,23,14,17,13,8,6,4,13
Ori C Feibush,,12,8,2,4,1,3,4,2,0,13
Sharon Williams Losier,,,2,16,10,7,7,5,6,1,13
Christine Hope,,,,3,5,8,2,2,2,2,13
Joffie C Pittman,,,,,1,3,6,0,2,2,13
Christian Dicicco,,,,,,1,4,4,2,0,13
Matthew Perks,,,,,,,0,6,2,3,13
Gary S Silver,,,,,,,,0,2,0,13
Franklin A Bennett Iii,,,,,,,,,1,0,13
Daniel R Sulman,,,,,,,,,,0,13
Total,91,24,42,28,20,19,17,12,9,4,13
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,14
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Kenyatta Johnson,Ori C Feibush,14
Sharon Williams Losier,15,25,17,11,9,3,1,1,0,0,14
Christine Hope,,5,12,16,4,4,2,2,0,0,14
Joffie C Pittman,,,6,4,5,3,0,0,0,0,14
Christian Dicicco,,,,6,2,3,1,0,0,0,14
Matthew Perks,,,,,4,2,1,1,0,0,14
Gary S Silver,,,,,,0,1,0,0,0,14
Daniel R Sulman,,,,,,,0,0,0,0,14
Franklin A Bennett Iii,,,,,,,,0,0,0,14
Kenyatta Johnson,,,,,,,,,0,0,14
Ori C Feibush,,,,,,,,,,0,14
Total,50,39,27,25,16,8,3,2,0,0,14
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,15
