col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Sherrie Cohen,Allan Domb,Ed Neilson,William K Greenlee,Jenne Ayers,Thomas Wyatt,Helen Gym,Carla M Cain,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Anthony Clark,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Will Mega,1
Derek S Green,3,31,26,29,22,20,26,20,12,12,7,6,8,4,4,1,26,34,14,11,5,9,1
Blondell Reynolds Brown,,0,20,31,19,13,20,9,3,2,8,6,5,5,3,1,24,30,10,4,8,4,1
Isaiah Thomas,,,2,17,30,12,14,16,6,7,6,5,1,5,5,0,15,18,14,12,6,6,1
W Wilson Goode Jr,,,,3,15,7,17,8,4,6,2,3,2,6,3,0,16,25,13,4,7,2,1
Sherrie Cohen,,,,,1,8,14,12,8,5,9,7,1,6,3,3,13,20,12,12,5,5,1
Allan Domb,,,,,,1,2,7,9,8,10,5,7,4,4,2,14,10,14,3,7,5,1
Ed Neilson,,,,,,,0,12,1,3,2,3,1,1,2,2,6,23,9,7,1,2,1
William K Greenlee,,,,,,,,0,2,5,2,0,1,2,1,1,11,15,5,8,3,2,1
Jenne Ayers,,,,,,,,,0,9,6,4,8,0,3,3,10,4,9,4,3,4,1
Thomas Wyatt,,,,,,,,,,0,1,4,3,1,5,1,10,5,10,4,4,3,1
Helen Gym,,,,,,,,,,,1,4,4,1,0,3,6,6,5,2,3,5,1
Carla M Cain,,,,,,,,,,,,0,4,1,1,2,6,1,8,2,5,4,1
Wilson Alexander,,,,,,,,,,,,,0,0,1,0,9,1,4,1,4,4,1
Frank Rizzo,,,,,,,,,,,,,,0,1,0,5,2,5,2,2,2,1
Paul Steinke,,,,,,,,,,,,,,,0,1,5,3,4,1,2,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,0,3,0,1,1,1
Anthony Clark,,,,,,,,,,,,,,,,,3,11,12,0,7,3,1
Omar Sabir,,,,,,,,,,,,,,,,,,1,4,9,1,1,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,,1,0,4,5,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,,,0,2,2,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,1,0,1
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,1
Total,72,59,54,49,46,36,34,28,24,22,21,15,13,10,10,5,51,50,32,18,16,13,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,2
