col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Helen Gym,Paul Steinke,Allan Domb,Derek S Green,Thomas Wyatt,Sherrie Cohen,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,William K Greenlee,Jenne Ayers,Frank Rizzo,Carla M Cain,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,All
Helen Gym,92,"1,170",889,721,871,503,316,305,207,216,181,65,124,89,36,74,All
Paul Steinke,,55,928,775,948,368,225,324,123,190,105,71,47,76,30,35,All
Allan Domb,,,134,731,732,226,214,237,147,174,129,118,73,71,44,36,All
Derek S Green,,,,86,696,183,244,284,174,148,124,62,57,69,77,32,All
Thomas Wyatt,,,,,21,183,109,246,98,81,78,50,47,26,34,23,All
Sherrie Cohen,,,,,,18,325,229,192,247,176,60,118,61,33,68,All
Blondell Reynolds Brown,,,,,,,40,285,299,257,96,72,80,64,40,42,All
Isaiah Thomas,,,,,,,,27,294,156,84,51,38,39,35,14,All
W Wilson Goode Jr,,,,,,,,,17,166,63,65,26,45,29,11,All
William K Greenlee,,,,,,,,,,6,47,59,27,67,12,20,All
Jenne Ayers,,,,,,,,,,,41,46,124,15,65,70,All
Frank Rizzo,,,,,,,,,,,,19,30,25,15,26,All
Carla M Cain,,,,,,,,,,,,,5,7,25,68,All
Ed Neilson,,,,,,,,,,,,,,5,8,12,All
Wilson Alexander,,,,,,,,,,,,,,,17,10,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,2,All
Total,"1,759","1,630","1,501","1,286","1,183",851,794,763,568,526,433,258,244,184,163,144,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Helen Gym,Allan Domb,Paul Steinke,Derek S Green,Thomas Wyatt,Sherrie Cohen,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Frank Rizzo,Wilson Alexander,Marnie Aument Loughrey,Ed Neilson,1
Helen Gym,5,80,89,52,70,45,23,29,23,14,21,18,3,4,6,7,1
Allan Domb,,8,72,56,65,25,26,17,19,15,12,14,9,6,5,1,1
Paul Steinke,,,3,52,69,31,13,25,13,12,4,3,6,3,2,6,1
Derek S Green,,,,7,52,16,19,14,14,17,15,11,2,9,2,1,1
Thomas Wyatt,,,,,2,15,6,17,6,7,8,6,3,5,1,2,1
Sherrie Cohen,,,,,,3,22,23,27,16,22,12,1,3,4,6,1
Blondell Reynolds Brown,,,,,,,9,20,33,22,8,8,8,4,2,1,1
Isaiah Thomas,,,,,,,,3,12,26,8,5,4,1,2,2,1
William K Greenlee,,,,,,,,,1,20,2,2,3,1,2,2,1
W Wilson Goode Jr,,,,,,,,,,0,6,3,3,1,2,1,1
Jenne Ayers,,,,,,,,,,,3,17,1,9,5,1,1
Carla M Cain,,,,,,,,,,,,1,2,3,5,1,1
Frank Rizzo,,,,,,,,,,,,,2,0,1,0,1
Wilson Alexander,,,,,,,,,,,,,,2,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,1
Ed Neilson,,,,,,,,,,,,,,,,0,1
Total,145,133,116,98,90,79,76,61,53,47,41,31,18,18,10,8,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Derek S Green,Helen Gym,Allan Domb,Paul Steinke,Blondell Reynolds Brown,Thomas Wyatt,Sherrie Cohen,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,William K Greenlee,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Ed Neilson,Frank Rizzo,2
Derek S Green,19,32,34,30,19,30,15,13,10,6,3,4,3,2,3,1,2
Helen Gym,,3,30,43,20,30,25,10,10,6,8,2,6,1,2,2,2
Allan Domb,,,9,34,18,25,12,15,4,4,7,0,3,2,3,1,2
Paul Steinke,,,,2,19,32,16,9,7,1,7,2,5,4,0,2,2
Blondell Reynolds Brown,,,,,2,13,18,24,14,11,9,5,10,6,4,2,2
