col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Anthony Kyriakakis,,,,,,,,,0,100,97,28,38,67,32,63,25,25,25,29,25,12,21,8,11,15,21,17,13,19,11,9,10,17,3,9,6,8,6,13,4,3,4,2,All
Brian T Ortelere,,,,,,,,,,1,103,29,40,73,43,60,18,36,14,16,22,9,16,14,13,12,16,8,19,15,10,3,8,10,16,11,4,7,9,8,10,3,1,2,All
James F Berardinelli,,,,,,,,,,,1,21,35,64,46,65,26,26,19,16,15,20,17,9,9,17,17,10,24,17,7,9,11,18,8,9,11,10,9,15,12,3,8,3,All
Jennifer Schultz,,,,,,,,,,,,1,45,8,32,7,46,25,37,49,40,27,32,19,39,17,21,38,26,19,29,20,17,9,9,19,14,16,15,13,15,3,2,6,All
Stephanie M Sawyer,,,,,,,,,,,,,1,18,54,14,32,20,45,43,28,21,34,26,26,18,16,37,15,10,24,21,18,10,9,8,17,16,5,9,4,5,6,8,All
Vincent N Melchiorre,,,,,,,,,,,,,,0,12,67,6,25,13,12,18,6,9,16,8,5,9,4,7,3,3,5,3,13,14,5,6,2,2,4,1,6,4,3,All
Daine Grey Jr,,,,,,,,,,,,,,,0,16,25,16,22,21,22,26,16,23,13,17,11,13,21,16,8,15,8,10,10,12,7,11,15,19,9,6,3,4,All
Michael Fanning,,,,,,,,,,,,,,,,0,12,13,15,5,15,12,8,18,8,11,16,11,11,7,4,6,5,9,9,10,8,6,3,8,2,4,5,1,All
Tracy B Roman,,,,,,,,,,,,,,,,,0,11,37,27,26,33,16,25,33,26,18,25,38,12,26,23,25,12,15,17,17,16,22,14,24,6,5,7,All
Chris Mccabe,,,,,,,,,,,,,,,,,,3,23,17,19,15,15,9,15,9,14,7,10,10,8,3,8,11,15,13,9,8,7,4,8,5,4,1,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,0,34,32,26,27,22,30,29,20,30,18,16,20,27,18,9,16,9,18,16,4,11,7,4,5,9,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,2,28,19,35,12,26,13,21,32,9,19,16,17,14,12,5,7,15,13,3,6,1,5,3,5,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,0,22,24,13,30,16,12,30,9,12,21,21,10,15,19,7,10,8,8,13,2,7,3,6,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,2,15,22,14,22,16,14,25,21,8,15,15,14,14,21,10,16,21,12,23,4,6,5,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,3,8,17,5,19,24,1,7,9,12,9,11,8,5,5,9,2,9,5,4,1,4,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,3,13,20,7,13,18,9,15,16,9,5,12,11,12,11,14,5,18,7,1,7,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,0,18,12,28,12,3,25,20,17,9,11,7,12,7,9,3,8,7,3,4,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,13,16,17,19,20,17,8,12,9,13,12,9,12,10,6,7,6,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,6,9,7,14,7,11,9,10,6,7,8,10,5,7,3,3,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,6,19,14,16,9,6,7,13,5,4,13,2,3,0,7,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,9,5,10,12,11,12,7,11,15,8,23,0,6,1,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,11,5,11,6,9,4,12,7,13,5,4,2,3,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,11,4,8,5,11,4,5,7,4,2,2,5,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,7,5,13,11,8,7,3,9,2,7,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,6,10,7,7,5,5,12,1,4,4,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,7,4,5,3,9,6,6,7,1,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,5,4,8,8,6,3,1,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,11,7,13,4,4,2,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,4,2,2,2,3,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,7,5,3,0,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,16,4,1,1,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,3,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,467,241,239,239,224,219,207,178,168,164,163,122,120,112,109,104,101,97,96,91,88,81,79,79,74,71,68,67,64,57,52,52,49,47,45,45,42,41,39,39,38,18,17,16,All
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,Darrell L Clarke,Rainy Papademetriou,Stella Tsai,Abbe Fletman,Kai Scott,Mia Roberts Perez,Chris Mallios,James F Berardinelli,Brian T Ortelere,Chris Mccabe,Ken Powell,Anthony Kyriakakis,Stephanie M Sawyer,Daine Grey Jr,Jennifer Schultz,Betsy Wahl,Deborah Watson Stokes,Vincent N Melchiorre,Leon Goodman,Jodi Lobel,Scott Diclaudio,Lucretia Clemons,Michael Fanning,Lynne M Summers,Tracy B Roman,Edward William Louden Jr,Leon A King Ii,Marissa Brumbach,Frances Fattah,Lyris Younge,Sandjai Weaver,Jon Marshall,Joshua Hill,Rania Major,Sherman Toppin,Thomas Martin,Vincent Furlong,Vince Giusini,Wayne M D Bennett,William J Ciancaglini,Starr Marshall Cash,Shanese Johnson,Franklin A Bennett Iii,Tangie M Boston,15
Darrell L Clarke,9,36,36,32,32,35,28,30,31,26,32,28,23,22,18,11,12,13,10,7,11,8,10,10,9,7,8,6,6,5,3,5,4,6,6,4,3,3,4,3,3,2,0,0,15
Rainy Papademetriou,,4,32,28,31,29,27,22,26,8,25,24,17,18,6,5,4,9,1,4,4,4,8,3,4,0,5,3,4,0,3,2,3,4,1,1,0,1,1,1,1,1,0,0,15
Stella Tsai,,,0,29,29,28,23,18,24,9,22,23,20,14,11,7,6,7,1,7,1,7,7,5,3,1,4,6,4,1,4,1,3,4,1,2,1,0,1,0,1,1,0,0,15
Abbe Fletman,,,,1,31,27,29,21,25,6,22,21,18,14,5,7,5,10,3,9,2,7,8,2,1,2,3,5,1,2,1,0,4,1,1,1,1,0,1,1,1,0,0,1,15
Kai Scott,,,,,0,28,26,23,27,6,24,23,19,15,5,8,5,9,2,8,2,6,8,1,2,2,5,6,3,1,4,1,4,3,2,1,2,0,2,0,1,0,0,1,15
Mia Roberts Perez,,,,,,0,25,22,24,10,25,22,19,16,8,9,7,7,4,4,5,6,9,7,4,3,4,5,2,2,2,2,2,5,1,0,1,1,1,1,3,2,0,0,15
Chris Mallios,,,,,,,0,20,20,8,20,19,15,14,5,7,5,8,2,8,5,4,7,3,3,1,2,4,1,1,3,3,1,1,2,1,1,0,1,1,1,0,0,0,15
James F Berardinelli,,,,,,,,0,21,12,24,20,15,15,3,3,2,10,1,2,5,1,6,1,3,3,1,2,0,1,0,1,1,2,1,0,0,2,3,1,0,0,1,0,15
Brian T Ortelere,,,,,,,,,0,11,24,21,15,16,4,5,2,10,3,3,3,3,6,1,2,3,4,0,3,1,2,2,3,2,1,1,2,0,1,1,0,0,0,0,15
Chris Mccabe,,,,,,,,,,3,9,7,6,9,9,5,7,7,6,2,6,4,1,6,4,3,3,1,3,2,2,3,2,3,3,4,3,2,1,1,2,0,1,0,15
Ken Powell,,,,,,,,,,,0,21,16,16,3,3,1,9,5,1,5,2,7,1,4,5,3,1,1,3,2,3,1,1,2,2,2,0,2,1,0,0,0,0,15
Anthony Kyriakakis,,,,,,,,,,,,0,11,12,3,3,3,9,0,1,2,3,7,1,2,0,2,2,2,0,1,1,3,3,1,0,0,1,2,1,0,1,0,0,15
Stephanie M Sawyer,,,,,,,,,,,,,0,13,8,8,10,1,6,7,5,7,2,4,5,2,2,7,3,4,4,1,2,3,2,2,3,1,2,2,1,2,0,1,15
Daine Grey Jr,,,,,,,,,,,,,,0,6,2,4,1,1,1,3,4,0,3,2,3,1,1,1,0,0,0,1,2,0,2,1,0,2,0,1,0,0,0,15
Jennifer Schultz,,,,,,,,,,,,,,,1,8,9,0,6,5,2,7,1,9,4,3,3,5,3,2,3,2,1,5,2,3,4,0,2,0,2,1,0,0,15
Betsy Wahl,,,,,,,,,,,,,,,,2,6,0,3,7,2,7,1,4,3,1,4,4,2,1,2,1,1,2,2,1,2,0,2,1,1,1,0,0,15
Deborah Watson Stokes,,,,,,,,,,,,,,,,,0,0,7,6,4,7,3,7,4,0,2,5,4,4,3,1,4,3,4,3,3,1,1,2,3,2,0,1,15
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,15
Leon Goodman,,,,,,,,,,,,,,,,,,,1,3,5,3,2,3,3,4,2,2,3,6,3,4,3,0,3,3,5,1,0,1,1,1,0,1,15
Jodi Lobel,,,,,,,,,,,,,,,,,,,,1,0,7,2,2,1,0,2,5,0,3,1,1,3,0,1,2,2,0,1,0,0,0,0,1,15
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,0,0,1,2,8,4,0,0,2,3,2,5,1,1,2,1,0,2,2,2,1,1,0,0,15
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,1,1,6,0,2,1,0,3,1,0,2,2,0,1,0,1,1,0,1,15
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,0,1,0,2,0,0,1,0,1,0,1,0,1,0,0,15
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,2,0,2,0,1,0,4,2,1,2,0,0,0,3,1,0,0,15
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,4,2,5,0,2,1,1,0,0,2,1,1,0,0,0,15
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,15
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,2,0,1,2,2,1,1,1,1,0,0,0,0,0,15
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,2,0,1,1,0,1,0,1,1,0,1,15
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,1,1,2,0,1,1,0,1,0,1,0,0,15
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,0,1,1,2,0,0,0,0,0,0,1,15
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,1,2,0,0,0,0,0,0,0,15
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,15
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,0,1,0,1,15
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,0,0,15
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,1,0,0,0,15
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,15
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,15
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,15
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,15
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,15
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,85,48,43,41,39,39,37,35,34,34,34,32,28,24,21,17,17,16,14,13,13,12,11,10,10,8,8,8,7,7,7,6,6,6,6,6,5,4,4,4,3,2,1,1,15
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,Darrell L Clarke,Abbe Fletman,Rainy Papademetriou,Mia Roberts Perez,Kai Scott,Stella Tsai,Chris Mallios,Ken Powell,Anthony Kyriakakis,Brian T Ortelere,James F Berardinelli,Jennifer Schultz,Vincent N Melchiorre,Michael Fanning,Tracy B Roman,Betsy Wahl,Joshua Hill,Stephanie M Sawyer,Chris Mccabe,Jodi Lobel,Deborah Watson Stokes,Daine Grey Jr,Lynne M Summers,Leon Goodman,Lucretia Clemons,Scott Diclaudio,Lyris Younge,Marissa Brumbach,Rania Major,Frances Fattah,Shanese Johnson,Sandjai Weaver,Leon A King Ii,Vince Giusini,Sherman Toppin,Starr Marshall Cash,Vincent Furlong,Edward William Louden Jr,Jon Marshall,Thomas Martin,Wayne M D Bennett,Franklin A Bennett Iii,Tangie M Boston,William J Ciancaglini,17
Darrell L Clarke,17,72,64,73,65,68,59,58,55,52,52,41,35,34,34,29,23,30,21,24,25,23,26,24,23,21,18,18,20,17,18,15,13,17,16,11,11,10,10,8,9,6,6,6,17
Abbe Fletman,,3,73,56,71,64,67,55,52,50,47,22,36,32,14,17,12,21,11,17,14,20,15,6,14,7,9,7,9,6,6,6,6,5,3,3,3,3,3,6,4,1,3,1,17
Rainy Papademetriou,,,2,59,64,63,57,54,57,54,49,22,41,34,13,18,16,18,17,12,9,17,11,5,12,8,7,7,4,3,4,10,9,5,5,4,3,3,3,4,3,2,2,1,17
Mia Roberts Perez,,,,1,64,62,50,50,50,47,45,25,35,37,18,24,18,23,8,14,18,19,13,13,17,9,8,14,15,11,11,13,9,11,6,7,3,6,2,3,7,3,5,4,17
Kai Scott,,,,,0,62,59,50,54,49,48,19,39,34,11,18,15,23,12,16,18,16,8,9,16,7,7,7,5,7,7,6,9,4,4,7,2,3,1,5,5,2,1,3,17
Stella Tsai,,,,,,0,54,50,51,46,46,26,30,32,14,20,12,23,9,16,16,15,16,7,10,6,7,13,10,6,10,6,9,2,4,8,1,3,2,1,3,1,5,1,17
Chris Mallios,,,,,,,1,47,45,44,43,16,29,30,9,10,14,14,11,13,11,12,5,1,5,5,3,3,6,6,4,0,9,4,2,1,0,0,0,2,3,0,1,0,17
Ken Powell,,,,,,,,0,45,50,47,11,36,35,11,5,6,17,10,11,6,17,7,9,6,11,12,4,5,4,3,5,2,3,5,3,7,7,8,4,3,1,2,3,17
Anthony Kyriakakis,,,,,,,,,0,46,43,12,33,34,15,14,13,13,8,12,11,11,6,6,6,8,2,6,2,5,3,6,10,7,5,3,3,4,2,2,5,2,0,2,17
Brian T Ortelere,,,,,,,,,,0,46,15,36,31,9,6,10,14,11,8,5,16,7,2,5,10,5,3,2,2,0,2,5,4,3,2,4,4,3,5,2,2,1,0,17
James F Berardinelli,,,,,,,,,,,1,7,29,31,10,8,7,12,9,8,8,14,2,6,1,9,3,4,1,5,5,6,6,5,4,6,3,1,3,2,3,1,0,3,17
Jennifer Schultz,,,,,,,,,,,,0,5,5,21,19,13,16,12,14,14,12,15,11,12,11,6,13,11,6,6,5,9,4,7,4,9,5,6,4,5,2,4,2,17
Vincent N Melchiorre,,,,,,,,,,,,,0,32,3,5,2,7,7,5,4,4,4,1,10,4,4,2,1,0,2,2,1,7,1,2,1,1,0,4,2,3,0,2,17
Michael Fanning,,,,,,,,,,,,,,0,6,3,5,4,6,2,3,3,3,5,4,4,3,2,2,2,1,2,2,2,2,2,5,2,2,2,2,0,0,2,17
Tracy B Roman,,,,,,,,,,,,,,,0,12,8,12,5,9,14,8,14,14,8,14,8,10,12,10,9,10,7,5,8,6,7,8,8,3,3,2,3,1,17
Betsy Wahl,,,,,,,,,,,,,,,,0,14,10,4,11,13,6,10,9,8,5,3,11,6,5,7,7,11,9,5,6,2,1,0,1,3,1,3,2,17
Joshua Hill,,,,,,,,,,,,,,,,,3,7,8,9,7,2,7,10,5,3,1,5,4,4,5,2,4,5,5,4,3,3,2,2,2,2,1,1,17
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,4,12,13,13,8,6,6,5,4,8,9,4,6,6,1,4,3,5,2,1,1,3,2,1,3,3,17
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,8,6,2,6,5,6,3,2,3,4,3,1,4,3,3,1,4,4,4,3,4,2,3,0,2,17
Jodi Lobel,,,,,,,,,,,,,,,,,,,,0,11,5,9,6,7,1,2,8,6,4,6,5,0,4,2,1,2,2,3,2,3,1,2,1,17
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,4,9,7,7,6,4,9,8,9,10,6,6,3,4,5,1,0,1,2,1,0,3,2,17
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,3,7,1,8,7,4,2,2,6,5,1,3,2,0,7,4,4,1,3,0,1,1,17
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,5,8,4,6,10,8,5,6,7,0,4,1,3,1,5,5,4,0,2,2,0,17
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,7,6,6,7,6,6,6,3,8,5,8,8,10,1,3,1,1,2,17
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,6,7,5,6,4,3,5,4,4,1,3,1,5,3,3,3,1,17
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,4,4,2,4,6,3,5,2,6,5,7,3,2,0,1,2,17
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,4,6,4,1,4,3,3,5,5,6,4,1,2,2,1,17
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,5,5,1,2,3,4,1,2,0,1,4,0,3,0,17
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,4,5,2,2,4,1,2,2,3,1,1,3,1,17
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,5,2,5,4,0,2,2,2,1,0,2,2,17
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,4,4,5,1,0,1,2,0,1,3,1,17
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,3,1,3,3,0,2,1,3,3,17
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,4,2,1,1,1,2,0,0,1,17
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,2,2,2,4,0,4,17
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,3,1,3,1,0,1,17
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,1,1,2,2,17
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,2,2,0,2,17
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,3,1,0,1,17
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,17
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,17
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,17
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,17
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,166,101,98,96,92,89,85,74,72,70,66,53,46,43,39,36,35,35,33,32,31,29,28,27,24,23,22,21,21,20,20,19,17,17,16,15,14,13,11,10,10,6,6,6,17
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
,Darrell L Clarke,Kai Scott,Abbe Fletman,Chris Mallios,Rainy Papademetriou,Mia Roberts Perez,Stella Tsai,James F Berardinelli,Anthony Kyriakakis,Brian T Ortelere,Ken Powell,Vincent N Melchiorre,Daine Grey Jr,Michael Fanning,Lucretia Clemons,Jennifer Schultz,Chris Mccabe,Marissa Brumbach,Tracy B Roman,Deborah Watson Stokes,Leon Goodman,Betsy Wahl,Frances Fattah,Lynne M Summers,Joshua Hill,Leon A King Ii,Stephanie M Sawyer,Wayne M D Bennett,Rania Major,Scott Diclaudio,Vince Giusini,Vincent Furlong,Edward William Louden Jr,Shanese Johnson,Jodi Lobel,Thomas Martin,Lyris Younge,Starr Marshall Cash,Jon Marshall,Sandjai Weaver,William J Ciancaglini,Franklin A Bennett Iii,Sherman Toppin,Tangie M Boston,20
Darrell L Clarke,11,28,24,24,24,29,26,23,21,19,18,19,15,19,16,12,10,13,11,10,9,10,11,11,8,7,11,9,9,9,8,6,7,8,7,6,6,7,3,3,3,2,2,1,20
Kai Scott,,0,27,27,23,18,19,19,18,18,13,18,10,16,10,6,10,6,1,4,3,5,0,3,4,6,6,4,3,3,3,3,1,1,5,5,2,0,0,0,0,0,0,1,20
Abbe Fletman,,,0,26,24,18,20,20,14,16,14,14,11,13,6,4,8,5,3,2,4,5,0,1,4,6,4,5,1,1,5,4,1,0,4,4,1,1,1,1,0,1,0,0,20
Chris Mallios,,,,1,22,19,19,19,18,17,14,16,8,14,5,2,7,4,1,4,2,4,0,2,3,5,5,4,1,0,3,2,0,0,4,2,0,0,0,1,0,0,0,1,20
Rainy Papademetriou,,,,,0,18,21,16,16,18,14,17,9,11,8,5,9,3,4,3,3,6,2,2,2,5,5,2,3,2,3,5,1,0,3,5,2,1,1,1,1,0,0,0,20
Mia Roberts Perez,,,,,,0,24,14,16,12,17,14,7,13,5,8,4,6,5,6,4,9,3,4,3,3,7,3,6,2,1,4,3,4,3,2,2,4,0,3,0,1,1,1,20
Stella Tsai,,,,,,,0,15,16,13,15,15,8,11,7,9,7,5,5,7,3,9,4,6,3,4,8,2,8,1,2,2,2,5,4,0,2,5,0,3,0,0,1,1,20
James F Berardinelli,,,,,,,,0,16,17,15,13,10,15,6,6,3,4,5,1,5,2,3,4,4,5,3,7,3,5,6,2,4,3,3,2,2,3,3,0,1,0,1,1,20
Anthony Kyriakakis,,,,,,,,,0,15,13,15,3,12,6,4,5,4,2,3,1,4,1,1,2,2,4,3,4,1,2,2,2,2,3,1,1,2,0,1,0,0,0,1,20
Brian T Ortelere,,,,,,,,,,0,13,15,4,12,5,4,5,2,2,1,1,1,0,2,1,3,2,1,2,2,1,1,1,0,2,4,2,0,2,0,0,0,1,1,20
Ken Powell,,,,,,,,,,,0,11,8,12,3,7,3,2,7,5,5,2,1,0,2,3,1,4,1,4,2,4,5,2,1,1,2,2,3,2,0,1,1,1,20
