col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,1
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,1
Alice Beck Dubow,9,0,32,26,1
Robert Colville,,2,7,3,1
Michael Wojcik,,,1,0,1
Todd Eagen,,,,1,1
Total,67,12,40,30,1
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,2
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,2
Alice Beck Dubow,6,0,38,33,2
Robert Colville,,3,7,0,2
Michael Wojcik,,,1,0,2
Todd Eagen,,,,0,2
Total,77,10,46,33,2
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,3
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,3
Alice Beck Dubow,22,0,69,30,3
Robert Colville,,6,7,2,3
Michael Wojcik,,,1,0,3
Todd Eagen,,,,1,3
Total,121,15,77,33,3
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,4
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,4
Alice Beck Dubow,23,0,70,23,4
Robert Colville,,3,10,4,4
Michael Wojcik,,,8,0,4
Todd Eagen,,,,2,4
Total,116,17,88,29,4
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,5
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,5
Alice Beck Dubow,7,0,47,19,5
Robert Colville,,1,4,2,5
Michael Wojcik,,,0,0,5
Todd Eagen,,,,4,5
Total,73,7,51,25,5
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,6
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,6
Alice Beck Dubow,22,0,47,42,6
Robert Colville,,0,5,5,6
Michael Wojcik,,,1,0,6
Todd Eagen,,,,2,6
Total,111,10,53,49,6
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,7
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,7
Alice Beck Dubow,23,0,37,30,7
Robert Colville,,2,7,2,7
Michael Wojcik,,,0,0,7
Todd Eagen,,,,2,7
Total,90,11,44,34,7
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,8
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,8
Alice Beck Dubow,9,0,44,32,8
Robert Colville,,1,10,2,8
Michael Wojcik,,,1,0,8
Todd Eagen,,,,1,8
Total,85,13,55,35,8
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,9
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,9
Alice Beck Dubow,25,0,73,42,9
Robert Colville,,1,9,5,9
Michael Wojcik,,,3,0,9
Todd Eagen,,,,3,9
Total,140,15,85,50,9
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,10
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,10
Alice Beck Dubow,22,0,50,38,10
Robert Colville,,1,6,5,10
Michael Wojcik,,,1,0,10
Todd Eagen,,,,3,10
Total,110,12,57,46,10
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,11
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,11
Alice Beck Dubow,30,0,71,43,11
Robert Colville,,3,5,3,11
Michael Wojcik,,,2,0,11
Todd Eagen,,,,0,11
Total,144,11,78,46,11
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,12
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,12
Alice Beck Dubow,22,0,44,25,12
Robert Colville,,0,8,5,12
Michael Wojcik,,,2,0,12
Todd Eagen,,,,5,12
Total,91,13,54,35,12
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,13
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,13
Alice Beck Dubow,20,0,40,16,13
Robert Colville,,1,3,3,13
Michael Wojcik,,,1,0,13
Todd Eagen,,,,1,13
Total,76,7,44,20,13
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,14
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,14
Alice Beck Dubow,22,0,74,61,14
Robert Colville,,3,2,5,14
Michael Wojcik,,,3,0,14
Todd Eagen,,,,1,14
Total,157,10,79,67,14
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,15
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,15
Alice Beck Dubow,23,0,61,40,15
Robert Colville,,2,5,8,15
Michael Wojcik,,,1,0,15
Todd Eagen,,,,0,15
Total,124,15,67,48,15
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,16
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,16
Alice Beck Dubow,17,0,80,35,16
Robert Colville,,1,4,2,16
Michael Wojcik,,,2,0,16
Todd Eagen,,,,1,16
Total,132,7,86,38,16
,Judge Of The Superior Court - Democrat,,Judge Of The Commonwealth Court - Democrat,,17
,Alice Beck Dubow,Robert Colville,Michael Wojcik,Todd Eagen,17
Alice Beck Dubow,32,0,50,49,17
Robert Colville,,3,11,5,17
Michael Wojcik,,,1,0,17
Todd Eagen,,,,2,17
Total,131,19,62,56,17
