col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Paul Steinke,,,,,,,,,,,,8,30,36,25,20,145,139,162,95,60,98,49,44,All
Wilson Alexander,,,,,,,,,,,,,19,47,32,15,187,128,167,148,41,27,64,48,All
Carla M Cain,,,,,,,,,,,,,,4,42,34,177,205,95,100,71,42,69,28,All
Frank Rizzo,,,,,,,,,,,,,,,3,22,115,129,83,81,70,34,51,51,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,64,67,29,35,44,23,25,19,All
Sharon Williams Losier,,,,,,,,,,,,,,,,,29,716,486,255,293,84,148,126,All
Christine Hope,,,,,,,,,,,,,,,,,,24,386,199,320,127,142,111,All
Joffie C Pittman,,,,,,,,,,,,,,,,,,,17,315,78,257,85,85,All
Matthew Perks,,,,,,,,,,,,,,,,,,,,10,61,134,75,59,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,3,38,60,53,All
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,1,42,17,All
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,5,70,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,4,All
Total,"1,642","1,620","1,202","1,177",995,942,930,810,617,582,453,439,378,347,292,120,"1,479","1,245","1,127",761,503,399,376,289,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Isaiah Thomas,Derek S Green,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Helen Gym,William K Greenlee,Thomas Wyatt,Jenne Ayers,Carla M Cain,Ed Neilson,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,1
Isaiah Thomas,4,17,16,13,15,16,14,10,6,6,7,6,3,5,2,1,19,20,13,11,9,10,5,4,1
Derek S Green,,1,13,15,16,9,10,7,12,5,3,5,7,2,3,2,19,15,17,9,7,4,7,3,1
Allan Domb,,,3,9,9,13,8,8,8,1,5,8,2,3,1,0,15,15,6,5,7,4,2,0,1
Blondell Reynolds Brown,,,,0,17,12,5,9,6,5,4,7,4,0,0,2,15,17,12,6,3,3,4,3,1
W Wilson Goode Jr,,,,,2,10,5,8,6,3,1,7,4,2,0,1,8,13,9,6,4,3,5,2,1
Sherrie Cohen,,,,,,0,10,7,9,6,8,6,3,4,3,2,13,17,10,7,9,2,2,1,1
Helen Gym,,,,,,,2,3,6,2,0,2,1,1,2,0,9,11,8,1,3,5,3,0,1
William K Greenlee,,,,,,,,1,5,3,3,6,1,0,0,0,11,11,6,2,4,2,3,2,1
Thomas Wyatt,,,,,,,,,1,3,4,4,2,1,2,0,11,8,5,6,4,4,2,0,1
Jenne Ayers,,,,,,,,,,2,2,1,2,0,1,2,8,7,4,2,2,2,0,1,1
Carla M Cain,,,,,,,,,,,0,1,0,4,1,2,6,7,2,7,2,2,0,0,1
Ed Neilson,,,,,,,,,,,,0,1,1,1,1,7,7,6,4,2,2,0,2,1
Wilson Alexander,,,,,,,,,,,,,1,0,0,0,7,3,3,3,1,0,1,1,1
Frank Rizzo,,,,,,,,,,,,,,0,1,1,2,4,1,3,1,1,1,0,1
Paul Steinke,,,,,,,,,,,,,,,0,2,0,1,1,1,2,2,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,0,0,1
Sharon Williams Losier,,,,,,,,,,,,,,,,,2,20,10,6,7,5,1,2,1
Christine Hope,,,,,,,,,,,,,,,,,,0,13,4,9,5,5,1,1
Joffie C Pittman,,,,,,,,,,,,,,,,,,,1,3,3,0,6,3,1
Matthew Perks,,,,,,,,,,,,,,,,,,,,1,2,5,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,1,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,48,46,36,33,33,32,22,22,21,18,16,16,10,7,5,4,43,40,26,20,14,12,8,4,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Derek S Green,Helen Gym,William K Greenlee,Sherrie Cohen,Allan Domb,Jenne Ayers,Ed Neilson,Frank Rizzo,Carla M Cain,Paul Steinke,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,2
Sharon Williams Losier,1,43,31,19,19,15,5,6,55,46,37,44,37,29,27,23,27,18,9,9,7,12,13,6,2
Christine Hope,,1,14,9,20,7,4,6,38,27,26,25,28,23,21,18,14,14,8,9,12,6,5,2,2
Joffie C Pittman,,,1,10,2,5,4,2,25,18,23,18,12,15,15,8,15,8,5,4,2,5,10,1,2
Matthew Perks,,,,0,3,3,1,2,14,11,14,14,9,5,8,5,14,4,4,3,3,5,6,3,2
Christian Dicicco,,,,,0,1,1,0,20,11,9,16,14,12,6,7,4,9,4,5,2,1,1,0,2
Gary S Silver,,,,,,0,4,2,12,14,10,6,6,6,6,9,9,0,4,3,3,5,3,2,2
Daniel R Sulman,,,,,,,0,0,8,8,6,4,8,7,2,4,2,0,1,0,2,0,1,0,2
Franklin A Bennett Iii,,,,,,,,0,6,2,5,1,7,2,5,3,3,1,2,2,2,1,2,1,2
Blondell Reynolds Brown,,,,,,,,,0,53,62,32,24,34,26,20,16,29,11,6,5,4,6,1,2
Isaiah Thomas,,,,,,,,,,1,42,33,21,22,12,15,13,19,5,4,10,9,3,2,2
W Wilson Goode Jr,,,,,,,,,,,1,17,24,20,21,15,11,17,12,2,5,5,5,0,2
Derek S Green,,,,,,,,,,,,3,20,17,16,10,16,13,2,9,7,8,7,1,2
Helen Gym,,,,,,,,,,,,,4,12,19,15,10,4,6,5,5,2,5,3,2
William K Greenlee,,,,,,,,,,,,,,0,16,13,5,17,4,3,1,1,4,2,2
Sherrie Cohen,,,,,,,,,,,,,,,0,5,9,7,8,6,3,5,3,2,2
Allan Domb,,,,,,,,,,,,,,,,1,8,0,2,3,4,3,4,1,2
Jenne Ayers,,,,,,,,,,,,,,,,,0,0,5,6,3,5,9,3,2
Ed Neilson,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,0,2,1,2,2,0,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,3,4,2,1,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,4,0,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,1,1,1,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,104,64,49,32,26,26,11,10,98,84,78,66,60,45,43,40,40,31,17,16,16,16,16,7,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Sherrie Cohen,Wilson Alexander,William K Greenlee,Ed Neilson,Jenne Ayers,Thomas Wyatt,Carla M Cain,Helen Gym,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,3
Derek S Green,4,30,21,20,12,11,12,13,14,9,10,8,3,4,3,3,26,20,19,25,11,5,7,6,3
Blondell Reynolds Brown,,1,23,20,14,12,5,15,17,4,1,3,4,3,3,4,21,14,18,18,6,7,5,4,3
W Wilson Goode Jr,,,1,15,7,13,8,12,14,4,6,4,4,8,3,1,17,17,14,15,7,4,5,4,3
Isaiah Thomas,,,,0,12,10,10,10,8,5,9,5,8,7,3,0,19,16,14,11,9,9,7,3,3
Allan Domb,,,,,2,7,1,4,4,5,4,3,3,5,2,2,12,11,11,10,3,6,1,1,3
Sherrie Cohen,,,,,,1,8,6,3,8,6,7,4,3,1,3,11,12,10,10,8,3,5,3,3
Wilson Alexander,,,,,,,3,2,1,6,8,3,4,3,1,0,10,12,7,8,7,3,6,1,3
William K Greenlee,,,,,,,,0,9,4,3,1,1,2,5,3,14,12,11,3,7,6,3,3,3
Ed Neilson,,,,,,,,,0,1,1,0,0,0,1,1,9,7,6,10,2,3,1,2,3
Jenne Ayers,,,,,,,,,,0,8,7,1,1,4,3,12,7,4,6,7,3,3,1,3
Thomas Wyatt,,,,,,,,,,,0,6,3,4,3,3,9,10,3,7,5,5,4,2,3
Carla M Cain,,,,,,,,,,,,0,3,4,0,3,9,6,7,7,6,1,1,1,3
Helen Gym,,,,,,,,,,,,,1,2,3,0,5,4,7,2,3,3,1,3,3
Frank Rizzo,,,,,,,,,,,,,,0,1,0,7,6,3,2,3,4,1,1,3
Paul Steinke,,,,,,,,,,,,,,,0,1,3,4,1,1,2,2,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,1,4,3,3,2,0,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,13,18,9,10,7,7,2,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,11,11,7,5,6,4,3
Christine Hope,,,,,,,,,,,,,,,,,,,1,7,6,5,1,5,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,3,3,2,0,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,3,4,2,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,68,50,45,42,31,29,26,23,22,21,20,16,16,13,10,7,46,40,37,36,18,16,11,7,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Helen Gym,William K Greenlee,Allan Domb,Sherrie Cohen,Ed Neilson,Jenne Ayers,Thomas Wyatt,Paul Steinke,Frank Rizzo,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,4
Blondell Reynolds Brown,4,61,71,55,45,43,28,31,36,15,14,9,16,7,9,0,56,52,40,36,22,17,17,12,4
Derek S Green,,8,47,45,27,31,26,15,27,15,12,12,10,10,11,1,53,39,32,36,20,11,14,8,4
W Wilson Goode Jr,,,1,34,30,27,17,27,24,11,9,6,17,5,6,2,37,33,31,30,9,18,13,11,4
Isaiah Thomas,,,,4,31,30,17,15,19,10,16,13,5,5,4,0,38,35,26,17,22,14,14,5,4
Helen Gym,,,,,3,19,23,19,8,15,4,7,7,6,5,4,31,28,31,17,12,13,12,14,4
William K Greenlee,,,,,,0,11,20,23,4,2,6,3,7,2,1,32,24,26,16,16,5,5,10,4
Allan Domb,,,,,,,3,12,7,10,9,8,6,8,5,2,22,20,17,17,8,8,10,6,4
Sherrie Cohen,,,,,,,,1,8,8,7,6,5,5,1,0,19,20,20,10,7,8,6,10,4
Ed Neilson,,,,,,,,,0,6,5,3,1,2,3,2,25,19,11,19,11,3,4,4,4
Jenne Ayers,,,,,,,,,,1,6,0,3,6,7,5,19,13,14,12,6,7,3,2,4
Thomas Wyatt,,,,,,,,,,,1,7,3,3,6,0,11,13,6,6,5,8,4,2,4
Paul Steinke,,,,,,,,,,,,1,1,1,2,1,8,6,8,4,5,0,2,5,4
Frank Rizzo,,,,,,,,,,,,,0,3,3,1,9,10,8,6,4,6,9,1,4
Carla M Cain,,,,,,,,,,,,,,1,5,2,9,12,4,8,5,2,2,3,4
Wilson Alexander,,,,,,,,,,,,,,,0,3,6,8,8,10,2,5,2,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,2,2,3,2,1,1,1,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,2,46,33,23,18,8,9,8,4
Christine Hope,,,,,,,,,,,,,,,,,,0,24,13,18,11,10,5,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,23,5,8,5,12,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,1,6,7,8,8,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,3,6,2,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,8,2,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,131,116,97,86,76,61,58,52,47,40,32,25,23,21,19,6,94,75,65,64,32,27,25,21,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,Jenne Ayers,William K Greenlee,Sherrie Cohen,Ed Neilson,Helen Gym,Carla M Cain,Wilson Alexander,Frank Rizzo,Paul Steinke,Thomas Wyatt,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,5
Derek S Green,12,33,26,21,13,19,21,11,20,12,7,14,6,5,9,1,42,34,26,22,17,10,6,3,5
Blondell Reynolds Brown,,1,28,22,15,12,23,14,21,9,8,1,6,3,6,2,27,30,10,10,13,9,5,3,5
Isaiah Thomas,,,3,11,12,4,17,13,13,12,10,3,7,7,4,2,18,24,5,7,13,6,5,3,5
W Wilson Goode Jr,,,,2,12,5,11,8,12,6,2,4,6,3,1,1,9,12,6,7,3,4,3,3,5
Allan Domb,,,,,2,9,7,6,2,8,7,2,4,5,8,3,9,11,5,4,6,5,3,4,5
Jenne Ayers,,,,,,2,6,8,5,6,8,7,2,2,4,3,17,13,15,10,8,4,3,4,5
William K Greenlee,,,,,,,0,6,15,5,1,2,3,2,1,0,14,18,12,2,13,6,3,4,5
Sherrie Cohen,,,,,,,,0,3,7,11,0,8,3,0,3,11,14,6,6,6,3,3,2,5
Ed Neilson,,,,,,,,,1,5,1,0,0,1,0,2,11,12,5,7,11,5,2,1,5
Helen Gym,,,,,,,,,,0,3,3,5,3,1,0,7,5,4,7,4,4,1,3,5
Carla M Cain,,,,,,,,,,,1,1,6,1,6,1,8,11,4,7,3,2,2,1,5
Wilson Alexander,,,,,,,,,,,,1,1,2,3,1,7,1,7,7,2,1,1,3,5
Frank Rizzo,,,,,,,,,,,,,0,0,0,0,4,3,2,5,1,0,0,0,5
Paul Steinke,,,,,,,,,,,,,,2,5,1,2,3,1,2,1,2,2,2,5
Thomas Wyatt,,,,,,,,,,,,,,,0,0,6,5,5,3,0,3,2,2,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,0,2,3,1,2,1,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,29,18,9,14,8,1,3,5
Christine Hope,,,,,,,,,,,,,,,,,,3,12,7,14,6,6,2,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,1,8,3,2,3,2,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,4,3,3,2,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,4,2,1,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,1,1,3,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,102,65,51,40,37,34,34,31,28,27,22,17,15,14,14,6,60,55,36,30,24,18,9,9,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Derek S Green,Blondell Reynolds Brown,Sherrie Cohen,W Wilson Goode Jr,Jenne Ayers,Allan Domb,Ed Neilson,Isaiah Thomas,Wilson Alexander,William K Greenlee,Thomas Wyatt,Carla M Cain,Helen Gym,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,6
Derek S Green,7,13,5,4,8,7,6,9,9,7,5,5,1,2,1,1,21,14,13,7,4,5,2,0,6
Blondell Reynolds Brown,,5,12,14,1,7,13,7,4,11,1,1,2,2,2,1,17,13,15,5,4,3,3,0,6
Sherrie Cohen,,,0,9,3,5,7,4,3,9,3,4,5,1,1,0,9,11,10,6,4,2,2,1,6
W Wilson Goode Jr,,,,2,2,3,9,4,0,7,2,1,3,1,1,0,12,9,10,4,3,2,2,1,6
Jenne Ayers,,,,,2,4,1,3,8,0,3,4,2,1,0,0,10,4,8,4,2,3,1,0,6
Allan Domb,,,,,,1,2,5,4,2,4,5,3,2,2,0,5,10,8,5,6,1,1,1,6
Ed Neilson,,,,,,,0,3,2,10,1,1,0,1,1,1,12,8,10,3,3,4,1,0,6
Isaiah Thomas,,,,,,,,1,2,3,1,1,4,1,1,0,7,9,5,3,3,5,2,0,6
Wilson Alexander,,,,,,,,,1,2,3,3,2,1,0,0,8,4,10,6,2,2,0,0,6
William K Greenlee,,,,,,,,,,0,1,0,1,1,1,0,9,9,8,4,1,3,3,1,6
Thomas Wyatt,,,,,,,,,,,1,5,0,0,1,1,4,7,3,2,5,1,0,0,6
Carla M Cain,,,,,,,,,,,,0,2,0,1,0,5,7,2,2,5,2,0,0,6
Helen Gym,,,,,,,,,,,,,0,0,0,0,2,4,3,3,1,2,1,1,6
Frank Rizzo,,,,,,,,,,,,,,0,0,0,2,2,3,1,0,1,1,0,6
Paul Steinke,,,,,,,,,,,,,,,0,0,1,2,2,1,2,0,1,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,16,17,5,4,5,2,0,6
Christine Hope,,,,,,,,,,,,,,,,,,2,10,3,6,6,2,0,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,1,7,1,2,1,1,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,1,1,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,40,33,22,21,19,18,16,15,15,14,11,10,7,4,3,1,39,30,30,15,11,8,4,1,6
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Franklin A Bennett Iii,Gary S Silver,Matthew Perks,Daniel R Sulman,Christian Dicicco,Blondell Reynolds Brown,Derek S Green,Sherrie Cohen,Allan Domb,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Isaiah Thomas,Jenne Ayers,Helen Gym,Thomas Wyatt,Wilson Alexander,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,7
Sharon Williams Losier,2,35,21,11,6,7,2,0,28,25,23,15,16,17,17,12,13,13,7,5,4,6,5,2,7
Joffie C Pittman,,2,24,9,4,10,4,1,32,20,28,15,14,14,19,8,12,12,6,5,6,3,6,3,7
Christine Hope,,,0,4,4,6,3,4,21,12,22,15,18,11,13,13,9,11,8,2,8,3,6,2,7
Franklin A Bennett Iii,,,,0,5,0,2,0,12,12,12,9,4,6,9,4,2,3,4,2,1,3,1,1,7
Gary S Silver,,,,,0,2,2,1,6,7,4,6,3,4,0,4,4,1,5,6,4,4,2,1,7
Matthew Perks,,,,,,0,3,1,8,8,7,4,5,5,6,4,4,2,3,4,2,2,2,0,7
Daniel R Sulman,,,,,,,0,0,4,5,4,3,4,3,0,4,0,2,1,3,1,3,0,0,7
Christian Dicicco,,,,,,,,0,3,0,1,2,1,1,3,0,1,1,2,0,1,1,0,0,7
Blondell Reynolds Brown,,,,,,,,,2,16,31,14,21,20,23,7,8,8,7,3,5,5,5,2,7
Derek S Green,,,,,,,,,,2,13,16,4,8,9,11,7,4,5,9,3,3,3,2,7
Sherrie Cohen,,,,,,,,,,,0,12,16,18,19,9,7,8,3,3,5,1,4,1,7
Allan Domb,,,,,,,,,,,,2,5,7,9,7,5,2,5,2,6,5,2,0,7
W Wilson Goode Jr,,,,,,,,,,,,,0,16,13,8,3,6,3,2,1,4,5,0,7
William K Greenlee,,,,,,,,,,,,,,0,14,7,0,3,4,2,2,4,1,1,7
Ed Neilson,,,,,,,,,,,,,,,0,2,3,4,2,0,0,2,1,0,7
Isaiah Thomas,,,,,,,,,,,,,,,,1,4,10,4,1,1,3,3,1,7
Jenne Ayers,,,,,,,,,,,,,,,,,0,6,5,5,5,2,4,1,7
Helen Gym,,,,,,,,,,,,,,,,,,0,2,0,1,4,4,1,7
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,2,3,5,0,1,7
Wilson Alexander,,,,,,,,,,,,,,,,,,,,1,2,1,1,0,7
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,3,1,1,7
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,0,1,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,60,53,42,17,16,16,8,4,52,46,40,32,31,29,27,22,21,17,16,12,11,11,9,3,7
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Ed Neilson,Allan Domb,Jenne Ayers,Wilson Alexander,Frank Rizzo,Helen Gym,Carla M Cain,Thomas Wyatt,Paul Steinke,Marnie Aument Loughrey,8
Sharon Williams Losier,1,37,32,6,9,4,3,2,29,33,28,13,24,20,20,10,12,7,8,10,9,3,5,1,8
Christine Hope,,2,28,8,6,7,2,3,21,28,21,16,19,20,21,10,9,10,4,7,9,9,3,1,8
Joffie C Pittman,,,0,8,1,3,4,3,19,27,19,8,18,19,19,7,10,8,6,7,2,3,5,1,8
Matthew Perks,,,,1,4,2,1,2,19,8,8,8,3,5,7,3,5,8,4,4,2,2,1,0,8
Christian Dicicco,,,,,1,2,4,0,9,8,10,5,6,2,3,5,5,4,4,2,3,1,1,0,8
Gary S Silver,,,,,,0,2,1,8,4,3,7,1,4,1,4,2,2,4,2,3,5,1,0,8
Franklin A Bennett Iii,,,,,,,0,0,5,8,7,3,3,1,2,3,0,2,3,1,0,0,2,0,8
Daniel R Sulman,,,,,,,,0,2,4,2,3,1,3,2,1,1,0,1,4,2,2,1,0,8
Derek S Green,,,,,,,,,5,19,17,17,9,7,11,10,13,14,7,7,7,6,2,1,8
Blondell Reynolds Brown,,,,,,,,,,3,32,16,25,21,21,8,4,4,10,9,3,1,7,0,8
W Wilson Goode Jr,,,,,,,,,,,1,13,20,13,17,8,4,5,11,8,1,0,2,0,8
Isaiah Thomas,,,,,,,,,,,,0,7,9,7,12,2,5,6,5,5,6,2,0,8
William K Greenlee,,,,,,,,,,,,,0,15,20,4,3,0,3,3,1,0,4,0,8
Sherrie Cohen,,,,,,,,,,,,,,0,16,5,4,0,1,4,2,2,4,0,8
Ed Neilson,,,,,,,,,,,,,,,0,0,3,1,1,3,2,2,1,0,8
Allan Domb,,,,,,,,,,,,,,,,2,5,2,6,3,4,5,4,0,8
Jenne Ayers,,,,,,,,,,,,,,,,,0,8,2,2,4,3,1,1,8
Wilson Alexander,,,,,,,,,,,,,,,,,,1,2,2,3,2,0,1,8
Frank Rizzo,,,,,,,,,,,,,,,,,,,0,3,1,1,0,0,8
Helen Gym,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,8
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,4,0,0,8
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,1,2,0,8
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,1,8
Total,66,54,47,23,16,11,8,6,60,57,42,34,33,29,27,25,19,18,15,15,14,13,10,2,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Sherrie Cohen,Helen Gym,Ed Neilson,William K Greenlee,Jenne Ayers,Carla M Cain,Wilson Alexander,Paul Steinke,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,9
Derek S Green,4,22,15,16,12,5,8,12,12,11,6,11,4,5,2,3,34,20,13,14,8,7,5,2,9
Blondell Reynolds Brown,,5,20,19,8,10,5,12,12,2,4,1,2,1,4,2,21,21,7,13,9,6,4,1,9
