col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,All
,Ori C Feibush,Kenyatta Johnson,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,All
Ori C Feibush,124,0,108,77,25,20,12,11,All
Kenyatta Johnson,,39,25,31,7,7,4,7,All
Lisa M Deeley,,,2,38,4,8,0,10,All
Anthony Clark,,,,3,6,9,6,3,All
Tracey L Gordon,,,,,3,4,3,1,All
Carol A Jenkins,,,,,,2,2,0,All
Will Mega,,,,,,,2,1,All
Omar Sabir,,,,,,,,0,All
Total,310,98,137,114,37,33,19,18,All
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,14
,Ori C Feibush,Kenyatta Johnson,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,Carol A Jenkins,14
Ori C Feibush,33,0,15,10,6,3,3,1,14
Kenyatta Johnson,,8,8,2,6,2,2,2,14
Anthony Clark,,,0,3,6,0,1,0,14
Tracey L Gordon,,,,1,1,1,1,0,14
Lisa M Deeley,,,,,0,0,1,1,14
Will Mega,,,,,,1,1,1,14
Omar Sabir,,,,,,,0,0,14
Carol A Jenkins,,,,,,,,0,14
Total,61,23,23,13,12,6,5,3,14
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,36
,Ori C Feibush,Kenyatta Johnson,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,36
Ori C Feibush,51,0,68,33,12,3,3,4,36
Kenyatta Johnson,,14,11,12,2,5,2,1,36
Lisa M Deeley,,,2,16,3,7,2,0,36
Anthony Clark,,,,3,8,0,0,4,36
Carol A Jenkins,,,,,1,0,1,0,36
Omar Sabir,,,,,,0,0,0,36
Tracey L Gordon,,,,,,,2,0,36
Will Mega,,,,,,,,0,36
Total,144,38,82,48,17,8,8,5,36
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,41
,Ori C Feibush,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,41
Ori C Feibush,40,0,29,34,12,7,5,5,41
Kenyatta Johnson,,17,11,8,3,3,1,0,41
Anthony Clark,,,0,16,3,1,2,2,41
Lisa M Deeley,,,,0,1,4,0,2,41
Tracey L Gordon,,,,,0,3,2,0,41
Carol A Jenkins,,,,,,1,1,0,41
Will Mega,,,,,,,1,0,41
Omar Sabir,,,,,,,,0,41
Total,105,37,43,43,16,13,8,5,41
