col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Scott Diclaudio,,,,,,,,,4,64,70,70,38,62,31,61,35,16,13,28,18,27,23,33,14,9,21,9,19,9,15,11,17,14,4,16,16,11,11,3,11,14,11,12,6,10,8,5,1,All
Ken Powell,,,,,,,,,,2,64,62,25,65,29,52,24,12,10,13,18,16,16,24,14,13,10,8,8,9,13,8,7,12,7,5,12,11,8,7,8,7,6,7,7,8,4,3,3,All
Leon Goodman,,,,,,,,,,,3,63,35,66,32,56,29,13,11,24,14,21,17,26,15,8,25,12,15,6,18,8,18,13,8,11,8,8,9,7,6,8,9,7,3,11,2,3,5,All
Lyris Younge,,,,,,,,,,,,2,30,58,34,52,23,20,9,17,22,14,18,23,12,14,13,15,13,15,17,6,11,11,14,9,18,10,7,11,8,13,8,8,15,10,9,7,3,All
Jennifer Schultz,,,,,,,,,,,,,0,24,38,21,40,25,15,35,17,27,29,30,24,15,25,17,19,18,27,22,31,21,13,14,8,16,13,13,7,11,14,13,6,10,11,6,5,All
Jon Marshall,,,,,,,,,,,,,,5,27,52,24,10,7,19,11,14,16,23,7,4,13,4,10,6,12,7,10,10,2,9,9,7,6,5,3,6,8,9,5,9,4,5,3,All
Daine Grey Jr,,,,,,,,,,,,,,,1,21,33,35,27,21,25,23,31,28,18,26,18,15,20,14,28,12,16,11,13,9,12,10,15,15,9,10,10,12,11,10,3,8,6,All
Edward William Louden Jr,,,,,,,,,,,,,,,,2,23,5,10,7,4,11,14,20,9,2,12,6,11,5,8,2,8,2,1,4,5,8,4,6,5,7,4,4,2,5,1,2,0,All
Brian T Ortelere,,,,,,,,,,,,,,,,,2,36,24,20,25,20,41,31,13,15,14,20,12,19,22,14,10,8,22,14,12,9,8,3,10,9,7,12,3,4,5,3,4,All
Abbe Fletman,,,,,,,,,,,,,,,,,,0,23,12,35,14,28,17,11,20,11,23,13,27,16,17,10,14,24,8,14,8,10,11,14,7,8,4,15,6,4,9,3,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,2,17,23,26,24,9,18,24,13,25,26,25,5,13,12,9,14,10,6,16,9,16,12,12,11,12,5,11,3,7,9,All
Rania Major,,,,,,,,,,,,,,,,,,,,1,16,19,11,12,19,12,19,14,12,14,9,16,24,16,7,13,10,6,14,8,4,13,13,10,6,10,5,4,8,All
Kai Scott,,,,,,,,,,,,,,,,,,,,,0,15,19,7,19,24,12,23,14,20,9,22,12,15,21,9,13,11,10,9,17,13,10,7,15,7,6,9,6,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,1,9,11,12,12,26,9,20,11,12,9,16,10,4,18,11,17,7,6,6,13,13,13,4,10,9,5,6,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,25,14,14,7,19,16,18,17,16,5,9,12,12,4,7,3,5,9,5,9,3,6,1,5,5,3,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,7,4,13,6,20,5,10,7,1,13,8,8,2,5,6,8,8,3,2,3,5,4,2,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,1,17,13,13,14,14,11,19,13,17,11,7,12,6,13,15,10,12,9,8,10,13,7,7,10,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,12,21,4,26,16,7,18,4,10,3,10,12,9,7,2,5,11,7,6,7,5,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,17,9,14,6,20,14,1,19,5,14,7,5,6,10,8,8,4,9,5,2,4,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,24,6,15,9,8,16,4,4,5,11,11,6,8,8,7,9,5,2,7,4,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,10,11,12,7,6,17,3,14,7,9,14,9,11,4,7,4,4,5,1,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,21,13,12,17,4,8,13,11,11,9,10,8,5,9,6,1,10,6,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,8,3,11,7,4,3,3,2,7,5,6,2,1,6,3,2,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,11,13,7,7,5,11,6,8,3,6,4,6,6,5,8,5,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,6,8,12,8,9,11,4,5,12,10,5,6,8,3,5,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,12,10,11,7,5,7,10,10,10,8,7,9,6,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,5,6,9,6,1,3,3,7,3,3,6,3,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,11,3,2,4,9,11,2,5,3,8,5,2,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,8,4,6,1,7,9,13,7,10,5,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,5,7,7,6,6,2,1,5,2,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,6,8,7,9,4,3,7,6,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,8,4,4,10,3,3,4,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,8,8,3,3,3,3,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,6,5,5,3,4,3,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,5,3,1,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,8,4,2,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,7,2,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,6,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,684,543,267,82,34,19,218,190,165,145,135,130,123,121,109,107,104,90,88,85,80,72,71,66,64,64,63,62,60,60,55,53,52,49,47,46,39,39,38,37,35,35,33,31,30,28,26,23,18,All
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Nelson Diaz,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Mia Roberts Perez,Stephanie M Sawyer,Ken Powell,Leon Goodman,Tracy B Roman,Daine Grey Jr,Scott Diclaudio,Brian T Ortelere,Chris Mccabe,Deborah Watson Stokes,Frances Fattah,Leon A King Ii,Abbe Fletman,Anthony Kyriakakis,Betsy Wahl,Edward William Louden Jr,James F Berardinelli,Lynne M Summers,Lyris Younge,Shanese Johnson,Sherman Toppin,Thomas Martin,Vince Giusini,Vincent Furlong,Franklin A Bennett Iii,Jennifer Schultz,Jon Marshall,Joshua Hill,Kai Scott,Lucretia Clemons,Marissa Brumbach,Rainy Papademetriou,Rania Major,Tangie M Boston,Vincent N Melchiorre,Michael Fanning,Sandjai Weaver,Stella Tsai,Wayne M D Bennett,William J Ciancaglini,Chris Mallios,Jodi Lobel,Starr Marshall Cash,1
Nelson Diaz,28,0,0,0,0,0,13,0,1,1,2,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
Jim Kenney,,20,0,0,0,0,3,2,2,2,1,3,1,2,1,3,0,2,0,0,1,1,0,1,0,2,1,2,1,2,0,2,0,1,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,1
Anthony Hardy Williams,,,7,0,0,0,3,5,1,3,2,2,2,1,3,0,3,2,2,2,1,0,1,2,2,1,0,0,1,0,1,0,1,1,2,0,1,1,1,0,2,1,0,1,0,0,0,0,0,1
Lynne M Abraham,,,,2,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Doug Oliver,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
T Milton Street Sr,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mia Roberts Perez,,,,,,,0,4,2,2,3,1,0,2,2,1,2,2,2,1,1,0,1,1,1,0,1,1,1,2,1,0,1,1,2,1,1,1,1,0,2,1,0,1,0,1,0,0,0,1
Stephanie M Sawyer,,,,,,,,0,2,4,2,3,0,2,4,2,3,3,2,2,2,0,1,3,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,0,1,0,0,0,0,0,1
Ken Powell,,,,,,,,,0,2,1,1,2,2,1,1,0,1,1,1,0,2,1,0,2,0,2,2,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
Leon Goodman,,,,,,,,,,0,2,2,1,2,2,2,2,2,0,3,1,1,2,3,1,2,2,2,2,1,1,1,2,1,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,0,1,2,0,1,1,1,0,0,1,1,1,1,2,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,0,1,1,3,2,1,2,1,1,1,1,0,2,2,3,0,1,1,1,1,2,0,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1
Scott Diclaudio,,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,3,1,0,1,1,1,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,0,1,1,1,2,1,1,1,1,1,0,0,0,2,2,1,2,0,0,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,0,1,2,2,2,1,2,0,0,2,2,2,0,0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,0,1,2,0,0,2,1,0,1,0,2,1,2,1,1,0,2,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,0,2,1,2,2,0,1,2,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,2,1,2,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,1,1,1,2,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,2,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,2,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,43,27,15,5,1,1,19,7,6,6,6,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,1
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Mia Roberts Perez,Lyris Younge,Tracy B Roman,Ken Powell,Jennifer Schultz,Edward William Louden Jr,Leon Goodman,Scott Diclaudio,Jon Marshall,Thomas Martin,Vincent Furlong,Daine Grey Jr,Anthony Kyriakakis,Lynne M Summers,Frances Fattah,Wayne M D Bennett,Brian T Ortelere,Rania Major,James F Berardinelli,Leon A King Ii,Sherman Toppin,Stella Tsai,Stephanie M Sawyer,Vince Giusini,Abbe Fletman,Chris Mccabe,Joshua Hill,Kai Scott,Lucretia Clemons,Rainy Papademetriou,Betsy Wahl,Chris Mallios,Franklin A Bennett Iii,Marissa Brumbach,Michael Fanning,Shanese Johnson,Vincent N Melchiorre,William J Ciancaglini,Deborah Watson Stokes,Jodi Lobel,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,2
Jim Kenney,19,0,0,0,0,0,7,4,2,3,3,1,2,3,3,3,5,2,4,3,0,1,1,2,2,2,1,1,0,2,1,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2
Nelson Diaz,,22,0,0,0,0,3,3,1,2,3,1,0,1,0,3,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Anthony Hardy Williams,,,5,0,0,0,2,3,3,3,1,5,3,4,3,0,0,2,1,0,1,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
Lynne M Abraham,,,,3,0,0,2,2,2,1,2,1,2,1,0,2,1,1,0,2,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
T Milton Street Sr,,,,,1,0,0,1,1,3,1,1,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Doug Oliver,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mia Roberts Perez,,,,,,,1,5,5,0,5,1,3,3,1,4,5,3,3,4,2,1,0,2,2,1,1,2,0,1,1,1,2,1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,2
Lyris Younge,,,,,,,,0,7,5,5,5,5,6,4,4,5,5,3,4,2,1,1,2,3,1,0,3,0,1,0,1,1,0,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,3,4,6,5,6,6,3,4,5,3,2,4,4,2,1,1,3,1,1,3,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2
Ken Powell,,,,,,,,,,0,2,4,5,4,3,1,1,2,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,0,3,5,3,2,6,6,5,2,5,3,3,3,2,2,1,2,2,0,2,1,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,1,4,5,3,2,2,2,1,2,1,2,2,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,1,4,4,3,3,3,0,3,2,2,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Scott Diclaudio,,,,,,,,,,,,,,0,3,2,4,1,2,2,0,1,1,0,3,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,1,1,2,2,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,0,5,4,3,5,2,4,1,2,1,2,2,2,0,3,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,0,4,3,4,1,2,2,2,3,2,1,2,0,2,1,1,1,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,2,3,2,2,2,2,1,1,1,2,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,2,3,2,1,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,1,0,0,2,0,1,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,2,1,1,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
