col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,All
Anthony Clark,68,146,93,65,49,28,246,250,231,144,140,82,62,51,All
Lisa M Deeley,,22,123,62,9,35,255,205,178,150,83,79,49,25,All
Carol A Jenkins,,,19,90,18,31,213,153,147,151,128,110,59,35,All
Tracey L Gordon,,,,17,18,12,158,118,83,94,76,55,41,27,All
Will Mega,,,,,13,18,43,57,61,33,58,28,19,13,All
Omar Sabir,,,,,,11,70,57,49,49,39,29,15,17,All
Christine Hope,,,,,,,20,311,182,179,88,62,54,39,All
Sharon Williams Losier,,,,,,,,24,195,116,79,31,36,26,All
Joffie C Pittman,,,,,,,,,15,54,150,134,21,20,All
Christian Dicicco,,,,,,,,,,58,78,39,49,36,All
Matthew Perks,,,,,,,,,,,17,113,31,23,All
Daniel R Sulman,,,,,,,,,,,,6,24,13,All
Gary S Silver,,,,,,,,,,,,,3,18,All
Franklin A Bennett Iii,,,,,,,,,,,,,,0,All
Total,606,447,437,307,152,149,582,512,474,418,346,243,142,97,All
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,1
Anthony Clark,4,9,13,7,2,4,24,23,25,12,11,6,2,5,1
Carol A Jenkins,,4,11,8,5,2,25,17,13,12,15,12,8,3,1
Lisa M Deeley,,,3,3,5,0,23,15,16,4,12,7,4,0,1
Tracey L Gordon,,,,4,1,4,14,12,9,8,4,8,5,4,1
Omar Sabir,,,,,3,2,6,7,5,5,5,3,1,2,1
Will Mega,,,,,,1,7,8,8,7,1,2,2,3,1
Christine Hope,,,,,,,1,21,27,6,17,7,5,4,1
Joffie C Pittman,,,,,,,,2,19,18,5,18,2,4,1
Sharon Williams Losier,,,,,,,,,3,7,11,1,0,2,1
Matthew Perks,,,,,,,,,,2,3,15,3,2,1
Christian Dicicco,,,,,,,,,,,3,2,3,1,1
Daniel R Sulman,,,,,,,,,,,,1,2,0,1
Gary S Silver,,,,,,,,,,,,,0,3,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,55,46,38,33,19,16,55,52,48,33,31,25,12,10,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Anthony Clark,9,11,12,12,1,2,26,22,22,15,15,8,3,4,2
Carol A Jenkins,,2,19,2,5,2,21,22,16,15,17,12,5,3,2
Lisa M Deeley,,,2,5,1,0,30,30,15,11,11,9,3,2,2
Tracey L Gordon,,,,3,1,1,10,11,10,13,5,8,5,2,2
Omar Sabir,,,,,0,0,3,4,3,3,6,1,0,0,2
Will Mega,,,,,,1,1,0,4,1,2,2,0,0,2
Sharon Williams Losier,,,,,,,0,36,14,8,13,3,3,4,2
Christine Hope,,,,,,,,0,13,6,15,3,7,3,2
Joffie C Pittman,,,,,,,,,0,18,7,18,1,0,2
Matthew Perks,,,,,,,,,,2,10,15,1,3,2
Christian Dicicco,,,,,,,,,,,5,4,1,2,2
Daniel R Sulman,,,,,,,,,,,,0,3,0,2
Gary S Silver,,,,,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,55,50,46,27,8,6,51,48,42,38,35,26,9,7,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Christine Hope,Matthew Perks,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,3
Anthony Clark,4,2,2,4,3,0,8,5,8,6,1,2,1,0,3
Will Mega,,1,3,0,1,0,2,4,5,3,2,0,0,1,3
Omar Sabir,,,0,2,1,0,2,7,4,2,4,1,0,1,3
Lisa M Deeley,,,,0,0,0,5,2,4,3,2,0,0,0,3
Carol A Jenkins,,,,,0,0,4,3,4,0,3,0,1,0,3
Tracey L Gordon,,,,,,0,0,0,0,1,0,0,0,0,3
Christine Hope,,,,,,,1,4,6,4,2,0,0,0,3
Matthew Perks,,,,,,,,1,5,3,3,1,0,0,3
Sharon Williams Losier,,,,,,,,,0,5,4,1,1,1,3
Joffie C Pittman,,,,,,,,,,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,1,0,1,1,3
Gary S Silver,,,,,,,,,,,,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,0,3
Total,20,9,8,7,6,1,13,13,13,9,7,2,1,1,3
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,4
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,4
Christine Hope,5,12,16,7,9,3,7,2,11,16,16,10,7,3,4
Christian Dicicco,,6,11,1,4,2,5,0,8,10,12,10,4,1,4
Sharon Williams Losier,,,1,5,3,2,4,1,13,11,7,10,5,3,4
Joffie C Pittman,,,,2,13,11,1,0,13,8,6,6,3,2,4
Matthew Perks,,,,,0,10,2,2,10,11,9,7,3,1,4
Daniel R Sulman,,,,,,0,3,1,8,8,6,7,1,3,4
Gary S Silver,,,,,,,0,0,5,6,3,3,3,1,4
Franklin A Bennett Iii,,,,,,,,0,5,0,3,0,0,1,4
Anthony Clark,,,,,,,,,4,5,9,4,5,1,4
Carol A Jenkins,,,,,,,,,,2,11,10,2,1,4
Lisa M Deeley,,,,,,,,,,,1,3,0,2,4
Tracey L Gordon,,,,,,,,,,,,1,2,1,4
Will Mega,,,,,,,,,,,,,1,0,4
Omar Sabir,,,,,,,,,,,,,,1,4
Total,41,34,29,24,24,19,12,5,36,32,31,28,11,6,4
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,5
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,5
Christine Hope,1,16,25,14,5,7,3,1,20,16,16,18,3,4,5
Christian Dicicco,,1,8,4,3,8,3,4,17,13,12,10,2,2,5
Sharon Williams Losier,,,1,14,4,1,2,1,12,12,12,11,3,4,5
Joffie C Pittman,,,,1,6,2,7,0,12,15,7,7,2,1,5
Matthew Perks,,,,,0,3,5,2,6,6,7,5,3,0,5
Gary S Silver,,,,,,0,2,1,8,6,7,5,1,0,5
Daniel R Sulman,,,,,,,0,1,7,7,3,4,1,1,5
Franklin A Bennett Iii,,,,,,,,0,0,3,3,2,2,0,5
Lisa M Deeley,,,,,,,,,5,10,6,10,0,2,5
Carol A Jenkins,,,,,,,,,,0,5,10,2,1,5
Anthony Clark,,,,,,,,,,,1,4,4,1,5
Tracey L Gordon,,,,,,,,,,,,1,1,1,5
Will Mega,,,,,,,,,,,,,0,0,5
Omar Sabir,,,,,,,,,,,,,,0,5
Total,45,33,31,26,16,14,13,5,38,35,31,29,8,5,5
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,6
Anthony Clark,0,6,9,2,2,2,13,14,13,7,7,5,4,2,6
Carol A Jenkins,,1,4,5,3,1,10,9,3,7,5,3,4,2,6
Lisa M Deeley,,,0,4,0,1,9,8,8,4,3,4,1,2,6
Tracey L Gordon,,,,2,0,1,7,6,2,5,4,2,0,0,6
Omar Sabir,,,,,0,1,4,4,3,1,1,1,0,0,6
Will Mega,,,,,,0,4,4,2,2,2,1,1,1,6
Christine Hope,,,,,,,0,16,8,7,3,3,1,2,6
Sharon Williams Losier,,,,,,,,1,10,5,4,2,2,0,6
Joffie C Pittman,,,,,,,,,2,1,7,5,1,0,6
Christian Dicicco,,,,,,,,,,2,7,1,3,1,6
Matthew Perks,,,,,,,,,,,1,6,2,0,6
Daniel R Sulman,,,,,,,,,,,,0,0,1,6
Gary S Silver,,,,,,,,,,,,,0,1,6
Franklin A Bennett Iii,,,,,,,,,,,,,,0,6
