col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,All
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,All
Mark F Squilla,725,914,809,683,537,216,207,All
Carol A Jenkins,,117,193,364,208,42,52,All
Anthony Clark,,,50,138,149,73,84,All
Lisa M Deeley,,,,37,131,46,15,All
Tracey L Gordon,,,,,25,31,38,All
Omar Sabir,,,,,,24,14,All
Will Mega,,,,,,,11,All
Total,"2,728","1,170",912,823,639,266,250,All
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,1
,Mark F Squilla,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,1
Mark F Squilla,55,52,57,46,34,11,10,1
Lisa M Deeley,,1,11,23,8,6,2,1
Anthony Clark,,,0,7,14,3,4,1
Carol A Jenkins,,,,3,8,1,2,1
Tracey L Gordon,,,,,0,0,2,1
Omar Sabir,,,,,,0,0,1
Will Mega,,,,,,,0,1
Total,183,60,59,55,35,12,11,1
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,2
,Mark F Squilla,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,2
Mark F Squilla,20,36,28,29,27,14,10,2
Anthony Clark,,3,3,5,9,5,4,2
Carol A Jenkins,,,4,12,4,4,1,2
Lisa M Deeley,,,,0,7,0,3,2
Tracey L Gordon,,,,,0,2,2,2
Will Mega,,,,,,0,0,2
Omar Sabir,,,,,,,2,2
Total,103,39,32,29,27,14,12,2
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,3
,Mark F Squilla,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,3
Mark F Squilla,23,29,22,16,8,6,5,3
Anthony Clark,,0,10,4,5,1,1,3
Carol A Jenkins,,,1,8,0,4,1,3
Lisa M Deeley,,,,2,2,0,1,3
Will Mega,,,,,0,0,1,3
Tracey L Gordon,,,,,,1,0,3
Omar Sabir,,,,,,,0,3
Total,74,30,25,20,9,7,5,3
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,4
,Mark F Squilla,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,4
Mark F Squilla,20,30,22,31,28,7,3,4
Lisa M Deeley,,11,8,5,8,1,2,4
Carol A Jenkins,,,10,6,11,1,0,4
Anthony Clark,,,,4,8,3,0,4
Tracey L Gordon,,,,,0,1,1,4
Will Mega,,,,,,1,0,4
Omar Sabir,,,,,,,2,4
Total,94,44,38,37,32,8,6,4
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,5
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,5
Mark F Squilla,34,45,33,27,27,11,6,5
Carol A Jenkins,,4,8,13,10,6,1,5
Anthony Clark,,,1,10,8,3,1,5
Tracey L Gordon,,,,1,2,0,3,5
Lisa M Deeley,,,,,0,0,1,5
Will Mega,,,,,,2,1,5
Omar Sabir,,,,,,,2,5
Total,121,50,38,31,28,13,9,5
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,6
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,6
Mark F Squilla,24,41,39,28,26,12,7,6
Carol A Jenkins,,8,8,14,9,4,2,6
Anthony Clark,,,2,12,9,3,3,6
Lisa M Deeley,,,,1,1,1,5,6
Tracey L Gordon,,,,,0,2,2,6
Will Mega,,,,,,1,1,6
Omar Sabir,,,,,,,0,6
Total,116,54,48,38,27,15,13,6
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,7
,Mark F Squilla,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,7
Mark F Squilla,40,38,31,29,19,10,6,7
Lisa M Deeley,,3,10,4,5,2,1,7
Carol A Jenkins,,,4,5,6,2,1,7
Anthony Clark,,,,1,8,2,1,7
Tracey L Gordon,,,,,1,1,5,7
Omar Sabir,,,,,,2,1,7
Will Mega,,,,,,,0,7
Total,128,45,37,31,26,13,10,7
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,8
,Mark F Squilla,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,8
Mark F Squilla,18,29,28,15,13,9,8,8
Anthony Clark,,2,7,4,3,5,3,8
Carol A Jenkins,,,1,9,8,1,2,8
Tracey L Gordon,,,,3,3,2,2,8
Lisa M Deeley,,,,,0,0,0,8
Will Mega,,,,,,1,0,8
Omar Sabir,,,,,,,0,8
Total,77,32,32,23,14,12,8,8
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,10
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,10
Mark F Squilla,25,38,32,28,27,20,10,10
Carol A Jenkins,,5,8,18,6,2,3,10
Anthony Clark,,,1,4,10,8,0,10
Lisa M Deeley,,,,2,6,0,2,10
Tracey L Gordon,,,,,0,4,1,10
Will Mega,,,,,,1,4,10
Omar Sabir,,,,,,,0,10
Total,113,49,35,34,30,24,10,10
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,11
,Mark F Squilla,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,11
Mark F Squilla,21,31,27,24,20,4,5,11
Carol A Jenkins,,3,22,2,3,1,0,11
Lisa M Deeley,,,1,6,4,0,1,11
Anthony Clark,,,,3,7,1,0,11
Tracey L Gordon,,,,,2,1,2,11
Omar Sabir,,,,,,1,0,11
Will Mega,,,,,,,0,11
Total,89,39,35,28,23,5,5,11
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,12
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,12
Mark F Squilla,19,53,38,32,28,8,9,12
Carol A Jenkins,,1,10,17,14,2,2,12
Anthony Clark,,,2,4,4,4,6,12
Lisa M Deeley,,,,0,9,2,1,12
Tracey L Gordon,,,,,0,1,2,12
Omar Sabir,,,,,,3,0,12
Will Mega,,,,,,,0,12
Total,120,60,42,37,33,13,11,12
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,13
,Mark F Squilla,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,13
Mark F Squilla,8,21,7,5,5,6,1,13
Anthony Clark,,6,3,4,5,3,0,13
Carol A Jenkins,,,1,4,1,0,0,13
Tracey L Gordon,,,,2,0,0,1,13
Lisa M Deeley,,,,,0,0,0,13
Omar Sabir,,,,,,1,0,13
Will Mega,,,,,,,0,13
Total,39,29,13,12,7,7,1,13
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,14
,Mark F Squilla,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Will Mega,14
Mark F Squilla,29,66,35,33,24,19,12,14
Anthony Clark,,4,12,18,8,5,4,14
Tracey L Gordon,,,3,9,6,7,3,14
Omar Sabir,,,,3,5,3,0,14
Carol A Jenkins,,,,,3,6,3,14
Lisa M Deeley,,,,,,0,0,14
Will Mega,,,,,,,4,14
Total,141,74,45,40,32,22,17,14
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,15
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,15
Mark F Squilla,39,46,44,35,28,13,9,15
Carol A Jenkins,,2,7,24,13,4,3,15
Anthony Clark,,,5,4,7,11,3,15
Lisa M Deeley,,,,1,8,0,3,15
Tracey L Gordon,,,,,1,2,1,15
Will Mega,,,,,,0,0,15
Omar Sabir,,,,,,,1,15
Total,140,57,53,42,34,19,12,15
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,16
,Mark F Squilla,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,16
Mark F Squilla,58,60,49,51,23,11,12,16
Carol A Jenkins,,8,28,12,7,3,2,16
Lisa M Deeley,,,1,12,10,2,0,16
Anthony Clark,,,,1,3,4,9,16
Tracey L Gordon,,,,,3,1,0,16
Omar Sabir,,,,,,3,1,16
Will Mega,,,,,,,0,16
Total,181,77,58,55,27,15,12,16
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,17
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,17
Mark F Squilla,28,53,29,21,13,9,9,17
Carol A Jenkins,,11,10,17,2,5,4,17
Anthony Clark,,,0,3,6,0,2,17
Lisa M Deeley,,,,0,2,3,0,17
Omar Sabir,,,,,1,1,1,17
Tracey L Gordon,,,,,,3,1,17
Will Mega,,,,,,,0,17
Total,114,72,30,25,15,15,10,17
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,18
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,18
Mark F Squilla,61,33,20,19,11,5,4,18
Carol A Jenkins,,5,10,15,4,1,0,18
Anthony Clark,,,1,3,2,2,1,18
Lisa M Deeley,,,,0,2,0,0,18
Tracey L Gordon,,,,,1,1,0,18
Omar Sabir,,,,,,0,2,18
Will Mega,,,,,,,0,18
Total,119,46,24,23,14,6,4,18
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,23
,Mark F Squilla,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Omar Sabir,Will Mega,23
Mark F Squilla,44,68,50,34,31,18,16,23
Carol A Jenkins,,10,32,16,12,2,4,23
Lisa M Deeley,,,1,8,8,3,0,23
Tracey L Gordon,,,,0,5,0,5,23
Anthony Clark,,,,,2,2,3,23
Omar Sabir,,,,,,0,1,23
Will Mega,,,,,,,0,23
Total,172,87,56,38,37,19,17,23
,District Council 1st District - Democrat,City Commissioners - Democrat,,,,,,24
,Mark F Squilla,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,24
Mark F Squilla,44,60,32,28,27,5,3,24
Carol A Jenkins,,11,14,15,16,3,3,24
Anthony Clark,,,2,4,7,2,1,24
Lisa M Deeley,,,,2,7,2,0,24
