col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Helen Gym,Sherrie Cohen,William K Greenlee,Allan Domb,Jenne Ayers,Ed Neilson,Thomas Wyatt,Paul Steinke,Wilson Alexander,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,All
Derek S Green,81,726,485,597,302,268,396,317,287,325,226,177,235,128,99,52,755,530,314,239,289,176,All
Blondell Reynolds Brown,,29,812,611,431,515,639,317,205,459,121,143,105,106,139,39,610,600,427,265,271,183,All
W Wilson Goode Jr,,,18,459,357,383,420,232,133,288,102,98,92,72,150,24,503,414,234,216,200,151,All
Isaiah Thomas,,,,24,350,267,346,278,145,222,175,170,88,93,106,26,421,440,276,197,232,101,All
Helen Gym,,,,,50,425,267,209,153,85,118,200,49,92,70,39,248,222,223,256,197,141,All
Sherrie Cohen,,,,,,6,346,196,168,158,116,142,59,136,89,32,356,199,258,241,177,117,All
William K Greenlee,,,,,,,9,170,80,332,72,109,46,53,63,31,355,325,337,160,134,114,All
Allan Domb,,,,,,,,36,146,74,147,126,77,99,81,27,337,172,130,170,218,74,All
Jenne Ayers,,,,,,,,,9,36,103,54,149,137,51,45,327,113,112,147,155,113,All
Ed Neilson,,,,,,,,,,1,30,45,17,20,18,13,218,298,255,50,62,19,All
Thomas Wyatt,,,,,,,,,,,6,144,78,83,30,24,207,89,66,134,139,51,All
Paul Steinke,,,,,,,,,,,,9,30,36,25,20,138,66,107,141,76,36,All
Wilson Alexander,,,,,,,,,,,,,10,47,32,15,241,70,35,81,80,88,All
Carla M Cain,,,,,,,,,,,,,,5,42,34,138,62,76,129,118,29,All
Frank Rizzo,,,,,,,,,,,,,,,3,22,154,92,36,69,55,33,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,2,61,26,35,33,40,13,All
Anthony Clark,,,,,,,,,,,,,,,,,61,222,171,185,188,109,All
