col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,All
Anthony Clark,209,228,324,133,143,97,"1,022",765,604,264,152,130,111,68,All
Omar Sabir,,185,46,65,68,29,317,204,290,88,86,77,60,52,All
Lisa M Deeley,,,13,42,42,35,389,334,367,43,39,57,29,32,All
Tracey L Gordon,,,,54,52,83,231,156,237,80,110,85,46,45,All
Will Mega,,,,,30,16,234,190,121,125,49,38,34,33,All
Carol A Jenkins,,,,,,23,143,126,156,85,88,48,37,55,All
Sharon Williams Losier,,,,,,,57,774,659,219,130,112,96,47,All
Joffie C Pittman,,,,,,,,37,507,224,66,52,38,106,All
Christine Hope,,,,,,,,,38,112,128,130,79,56,All
Matthew Perks,,,,,,,,,,15,48,29,35,66,All
Gary S Silver,,,,,,,,,,,9,47,39,27,All
Christian Dicicco,,,,,,,,,,,,11,26,18,All
Franklin A Bennett Iii,,,,,,,,,,,,,3,6,All
Daniel R Sulman,,,,,,,,,,,,,,5,All
Total,"1,665",758,551,502,429,347,"1,539","1,156","1,072",451,312,255,190,189,All
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,1
Anthony Clark,10,11,11,8,3,3,34,23,21,9,7,7,1,0,1
Omar Sabir,,4,4,2,1,1,12,12,12,2,1,0,1,1,1
Lisa M Deeley,,,0,0,3,1,16,16,12,3,2,4,1,1,1
Tracey L Gordon,,,,3,2,0,6,5,7,8,6,4,0,0,1
Will Mega,,,,,2,0,4,7,4,5,3,2,0,1,1
Carol A Jenkins,,,,,,0,6,4,2,1,1,1,1,0,1
Sharon Williams Losier,,,,,,,2,30,22,6,3,6,2,0,1
