col_1,col_2,col_3,col_4,division
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,All
,Mark F Squilla,Alice Beck Dubow,Robert Colville,All
Mark F Squilla,500,"2,029",199,All
Alice Beck Dubow,,578,0,All
Robert Colville,,,73,All
Total,"2,728","2,607",272,All
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,1
,Mark F Squilla,Alice Beck Dubow,Robert Colville,1
Mark F Squilla,33,140,10,1
Alice Beck Dubow,,18,0,1
Robert Colville,,,4,1
Total,183,158,14,1
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,2
,Mark F Squilla,Alice Beck Dubow,Robert Colville,2
Mark F Squilla,19,77,7,2
Alice Beck Dubow,,8,0,2
Robert Colville,,,1,2
Total,103,85,8,2
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,3
,Mark F Squilla,Alice Beck Dubow,Robert Colville,3
Mark F Squilla,18,49,7,3
Alice Beck Dubow,,12,0,3
Robert Colville,,,4,3
Total,74,61,11,3
,Judge Of The Superior Court - Democrat,,District Council 1st District - Democrat,4
,Alice Beck Dubow,Robert Colville,Mark F Squilla,4
Alice Beck Dubow,27,0,68,4
Robert Colville,,3,10,4
Mark F Squilla,,,16,4
Total,95,13,94,4
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,5
,Mark F Squilla,Alice Beck Dubow,Robert Colville,5
Mark F Squilla,23,92,6,5
Alice Beck Dubow,,13,0,5
Robert Colville,,,0,5
Total,121,105,6,5
,Judge Of The Superior Court - Democrat,,District Council 1st District - Democrat,6
,Alice Beck Dubow,Robert Colville,Mark F Squilla,6
Alice Beck Dubow,30,0,89,6
Robert Colville,,5,6,6
Mark F Squilla,,,21,6
Total,119,11,116,6
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,7
,Mark F Squilla,Alice Beck Dubow,Robert Colville,7
Mark F Squilla,35,87,6,7
Alice Beck Dubow,,25,0,7
Robert Colville,,,4,7
Total,128,112,10,7
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,8
,Mark F Squilla,Alice Beck Dubow,Robert Colville,8
Mark F Squilla,16,54,7,8
Alice Beck Dubow,,17,0,8
Robert Colville,,,4,8
Total,77,71,11,8
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,10
,Mark F Squilla,Alice Beck Dubow,Robert Colville,10
Mark F Squilla,18,84,11,10
Alice Beck Dubow,,26,0,10
Robert Colville,,,5,10
Total,113,110,16,10
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,11
,Mark F Squilla,Alice Beck Dubow,Robert Colville,11
