col_1,col_2,col_3,division
,Sheriff - Democrat,District Council 1st District - Democrat,1
,Jewell Williams,Mark F Squilla,1
Jewell Williams,112,0,1
Mark F Squilla,,0,1
Total,112,0,1
,Sheriff - Democrat,District Council 1st District - Democrat,2
,Jewell Williams,Mark F Squilla,2
Jewell Williams,104,0,2
Mark F Squilla,,0,2
Total,104,0,2
,Sheriff - Democrat,District Council 1st District - Democrat,3
,Jewell Williams,Mark F Squilla,3
Jewell Williams,30,0,3
Mark F Squilla,,0,3
Total,30,0,3
,Sheriff - Democrat,District Council 1st District - Democrat,4
,Jewell Williams,Mark F Squilla,4
Jewell Williams,78,0,4
Mark F Squilla,,0,4
Total,78,0,4
,District Council 1st District - Democrat,Sheriff - Democrat,5
,Mark F Squilla,Jewell Williams,5
Mark F Squilla,28,68,5
Jewell Williams,,3,5
Total,96,71,5
,Sheriff - Democrat,District Council 1st District - Democrat,6
,Jewell Williams,Mark F Squilla,6
Jewell Williams,57,0,6
Mark F Squilla,,0,6
Total,57,0,6
,Sheriff - Democrat,District Council 1st District - Democrat,7
,Jewell Williams,Mark F Squilla,7
Jewell Williams,85,0,7
Mark F Squilla,,0,7
Total,85,0,7
,Sheriff - Democrat,District Council 1st District - Democrat,8
,Jewell Williams,Mark F Squilla,8
Jewell Williams,26,0,8
Mark F Squilla,,0,8
Total,26,0,8
,Sheriff - Democrat,District Council 1st District - Democrat,9
,Jewell Williams,Mark F Squilla,9
Jewell Williams,107,0,9
Mark F Squilla,,0,9
Total,107,0,9
,Sheriff - Democrat,District Council 1st District - Democrat,10
,Jewell Williams,Mark F Squilla,10
Jewell Williams,97,0,10
Mark F Squilla,,0,10
Total,97,0,10
,Sheriff - Democrat,District Council 1st District - Democrat,11
,Jewell Williams,Mark F Squilla,11
Jewell Williams,73,0,11
Mark F Squilla,,0,11
Total,73,0,11
,Sheriff - Democrat,District Council 1st District - Democrat,12
,Jewell Williams,Mark F Squilla,12
Jewell Williams,76,0,12
Mark F Squilla,,0,12
Total,76,0,12
,Sheriff - Democrat,District Council 1st District - Democrat,13
,Jewell Williams,Mark F Squilla,13
Jewell Williams,37,0,13
Mark F Squilla,,0,13
Total,37,0,13
,Sheriff - Democrat,District Council 1st District - Democrat,14
,Jewell Williams,Mark F Squilla,14
Jewell Williams,55,0,14
Mark F Squilla,,0,14
Total,55,0,14
,Sheriff - Democrat,District Council 1st District - Democrat,15
,Jewell Williams,Mark F Squilla,15
Jewell Williams,41,0,15
Mark F Squilla,,0,15
Total,41,0,15
,Sheriff - Democrat,District Council 1st District - Democrat,16
,Jewell Williams,Mark F Squilla,16
Jewell Williams,44,0,16
Mark F Squilla,,0,16
Total,44,0,16
,Sheriff - Democrat,District Council 1st District - Democrat,17
,Jewell Williams,Mark F Squilla,17
Jewell Williams,79,0,17
Mark F Squilla,,0,17
Total,79,0,17
,Sheriff - Democrat,District Council 1st District - Democrat,All
,Jewell Williams,Mark F Squilla,All
Jewell Williams,"1,104",68,All
Mark F Squilla,,28,All
Total,"1,172",96,All
