col_1,col_2,col_3,division
,City Commissioners - Republican,Mayor - Republican,1
,Al Schmidt,Melissa Murray Bailey,1
Al Schmidt,1,7,1
Melissa Murray Bailey,,1,1
Total,8,8,1
,City Commissioners - Republican,Mayor - Republican,2
,Al Schmidt,Melissa Murray Bailey,2
Al Schmidt,0,7,2
Melissa Murray Bailey,,0,2
Total,7,7,2
,Mayor - Republican,City Commissioners - Republican,3
,Melissa Murray Bailey,Al Schmidt,3
Melissa Murray Bailey,2,20,3
Al Schmidt,,0,3
Total,22,20,3
,City Commissioners - Republican,Mayor - Republican,4
,Al Schmidt,Melissa Murray Bailey,4
Al Schmidt,6,68,4
Melissa Murray Bailey,,4,4
Total,74,72,4
,Mayor - Republican,City Commissioners - Republican,5
,Melissa Murray Bailey,Al Schmidt,5
Melissa Murray Bailey,4,29,5
Al Schmidt,,2,5
Total,33,31,5
,Mayor - Republican,City Commissioners - Republican,6
,Melissa Murray Bailey,Al Schmidt,6
Melissa Murray Bailey,4,23,6
Al Schmidt,,2,6
Total,27,25,6
,City Commissioners - Republican,Mayor - Republican,7
,Al Schmidt,Melissa Murray Bailey,7
Al Schmidt,5,22,7
Melissa Murray Bailey,,4,7
Total,27,26,7
,City Commissioners - Republican,Mayor - Republican,8
,Al Schmidt,Melissa Murray Bailey,8
Al Schmidt,1,13,8
Melissa Murray Bailey,,1,8
Total,14,14,8
,Mayor - Republican,City Commissioners - Republican,9
,Melissa Murray Bailey,Al Schmidt,9
Melissa Murray Bailey,4,28,9
Al Schmidt,,2,9
Total,32,30,9
,Mayor - Republican,City Commissioners - Republican,10
,Melissa Murray Bailey,Al Schmidt,10
Melissa Murray Bailey,2,27,10
Al Schmidt,,1,10
Total,29,28,10
,City Commissioners - Republican,Mayor - Republican,11
,Al Schmidt,Melissa Murray Bailey,11
Al Schmidt,2,24,11
Melissa Murray Bailey,,2,11
Total,26,26,11
,Mayor - Republican,City Commissioners - Republican,12
,Melissa Murray Bailey,Al Schmidt,12
Melissa Murray Bailey,1,28,12
Al Schmidt,,0,12
Total,29,28,12
,City Commissioners - Republican,Mayor - Republican,13
,Al Schmidt,Melissa Murray Bailey,13
Al Schmidt,4,24,13
Melissa Murray Bailey,,4,13
Total,28,28,13
,Mayor - Republican,City Commissioners - Republican,14
,Melissa Murray Bailey,Al Schmidt,14
Melissa Murray Bailey,5,9,14
Al Schmidt,,3,14
Total,14,12,14
,City Commissioners - Republican,Mayor - Republican,15
,Al Schmidt,Melissa Murray Bailey,15
Al Schmidt,2,4,15
