col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor - Democrat,,,,,,Register Of Wills - Democrat,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Ronald R Donatucci,1
Jim Kenney,37,0,0,0,0,0,57,1
Lynne M Abraham,,5,0,0,0,0,7,1
Anthony Hardy Williams,,,1,0,0,0,4,1
Doug Oliver,,,,1,0,0,1,1
Nelson Diaz,,,,,1,0,1,1
T Milton Street Sr,,,,,,0,0,1
Ronald R Donatucci,,,,,,,0,1
Total,94,12,5,2,2,0,70,1
,Mayor - Democrat,,,,,,Register Of Wills - Democrat,2
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Ronald R Donatucci,2
Jim Kenney,34,0,0,0,0,0,52,2
Lynne M Abraham,,5,0,0,0,0,11,2
Anthony Hardy Williams,,,2,0,0,0,0,2
Doug Oliver,,,,2,0,0,0,2
Nelson Diaz,,,,,0,0,2,2
T Milton Street Sr,,,,,,0,0,2
Ronald R Donatucci,,,,,,,0,2
Total,86,16,2,2,2,0,65,2
,Mayor - Democrat,,,,,,Register Of Wills - Democrat,3
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Ronald R Donatucci,3
Jim Kenney,51,0,0,0,0,0,47,3
Lynne M Abraham,,6,0,0,0,0,17,3
Anthony Hardy Williams,,,1,0,0,0,5,3
Nelson Diaz,,,,0,0,0,3,3
Doug Oliver,,,,,0,0,1,3
T Milton Street Sr,,,,,,0,1,3
Ronald R Donatucci,,,,,,,0,3
Total,98,23,6,3,1,1,74,3
,Mayor - Democrat,,,,,,Register Of Wills - Democrat,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Ronald R Donatucci,4
Jim Kenney,36,0,0,0,0,0,54,4
Lynne M Abraham,,8,0,0,0,0,13,4
Anthony Hardy Williams,,,0,0,0,0,6,4
Doug Oliver,,,,1,0,0,0,4
Nelson Diaz,,,,,1,0,0,4
T Milton Street Sr,,,,,,0,0,4
Ronald R Donatucci,,,,,,,0,4
