col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 9th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Cherelle Parker,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,All
Cherelle Parker,"4,143","10,140","7,414","5,276","4,626","2,881","2,610","1,825","1,428",All
Sharon Williams Losier,,525,"5,111","4,123","2,557","1,520","1,642",823,658,All
Christine Hope,,,364,"3,012","2,154","1,038",817,862,737,All
Christian Dicicco,,,,146,613,402,"1,341",420,314,All
Joffie C Pittman,,,,,252,"1,229",689,452,372,All
Matthew Perks,,,,,,154,372,427,289,All
Daniel R Sulman,,,,,,,157,278,124,All
Gary S Silver,,,,,,,,122,355,All
Franklin A Bennett Iii,,,,,,,,,31,All
Total,"19,924","11,431","8,523","5,838","5,413","3,328","3,075","2,297","1,606",All
