col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Manny Morales,Maria Quinones Sanchez,Derek S Green,Ed Neilson,William K Greenlee,Blondell Reynolds Brown,Jenne Ayers,Allan Domb,Wilson Alexander,Marnie Aument Loughrey,Frank Rizzo,Sherrie Cohen,W Wilson Goode Jr,Helen Gym,Thomas Wyatt,Isaiah Thomas,Paul Steinke,Carla M Cain,All
Manny Morales,464,0,176,138,100,68,62,43,68,70,39,35,33,28,39,26,23,29,All
Maria Quinones Sanchez,,420,138,71,60,78,91,82,60,44,62,63,66,57,44,46,38,33,All
Derek S Green,,,9,80,85,75,70,46,65,72,22,26,22,18,45,32,23,18,All
Ed Neilson,,,,8,106,64,11,11,9,78,19,31,31,12,14,13,10,7,All
William K Greenlee,,,,,1,82,9,25,10,79,15,36,33,13,16,21,15,11,All
Blondell Reynolds Brown,,,,,,3,15,37,9,43,25,39,50,18,18,32,14,17,All
Jenne Ayers,,,,,,,6,25,55,12,17,21,14,20,23,11,12,22,All
Allan Domb,,,,,,,,6,29,18,18,22,18,23,33,23,22,15,All
Wilson Alexander,,,,,,,,,3,11,13,11,9,7,27,7,4,15,All
Marnie Aument Loughrey,,,,,,,,,,0,17,17,9,13,10,7,15,10,All
Frank Rizzo,,,,,,,,,,,4,27,30,21,17,15,9,15,All
Sherrie Cohen,,,,,,,,,,,,1,36,28,19,11,17,16,All
W Wilson Goode Jr,,,,,,,,,,,,,1,15,8,24,11,12,All
Helen Gym,,,,,,,,,,,,,,0,10,13,20,15,All
Thomas Wyatt,,,,,,,,,,,,,,,0,9,16,13,All
Isaiah Thomas,,,,,,,,,,,,,,,,1,9,8,All
Paul Steinke,,,,,,,,,,,,,,,,,3,12,All
Carla M Cain,,,,,,,,,,,,,,,,,,1,All
Total,843,805,334,227,173,164,161,145,136,123,112,105,102,90,87,74,69,67,All
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
