col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,All
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
Donna Bullock,192,0,0,0,"1,179",556,240,13,All
Jamar Izzo Izzard,,47,0,0,208,91,34,1,All
Jimmie Moore,,,9,0,51,95,6,3,All
Donnell L Jones,,,,0,0,0,0,0,All
Chaka Fattah,,,,,101,0,0,0,All
Dwight Evans,,,,,,69,0,0,All
Brian Anthony Gordon,,,,,,,13,0,All
Dan Muroff,,,,,,,,0,All
Total,"2,180",381,164,0,"1,539",811,293,17,All
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,1
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,1
Donna Bullock,0,0,0,0,44,35,9,0,1
Jamar Izzo Izzard,,0,0,0,0,3,0,0,1
Jimmie Moore,,,0,0,3,0,0,0,1
Donnell L Jones,,,,0,0,0,0,0,1
Dwight Evans,,,,,6,0,0,0,1
Chaka Fattah,,,,,,6,0,0,1
Brian Anthony Gordon,,,,,,,0,0,1
Dan Muroff,,,,,,,,0,1
Total,88,3,3,0,53,44,9,0,1
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,2
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,2
Donna Bullock,5,0,0,0,48,25,14,0,2
Jamar Izzo Izzard,,8,0,0,24,14,4,0,2
Jimmie Moore,,,0,0,0,2,0,0,2
Donnell L Jones,,,,0,0,0,0,0,2
Chaka Fattah,,,,,4,0,0,0,2
Dwight Evans,,,,,,2,0,0,2
Brian Anthony Gordon,,,,,,,0,0,2
Dan Muroff,,,,,,,,0,2
Total,92,50,2,0,76,43,18,0,2
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,3
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,3
Donna Bullock,23,0,0,0,89,41,11,1,3
Jamar Izzo Izzard,,1,0,0,3,1,1,0,3
Jimmie Moore,,,0,0,1,5,0,0,3
Donnell L Jones,,,,0,0,0,0,0,3
Chaka Fattah,,,,,6,0,0,0,3
Dwight Evans,,,,,,2,0,0,3
Brian Anthony Gordon,,,,,,,0,0,3
Dan Muroff,,,,,,,,0,3
Total,165,6,6,0,99,49,12,1,3
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,4
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,4
Donna Bullock,7,0,0,0,68,20,11,1,4
Jamar Izzo Izzard,,5,0,0,9,11,4,0,4
Jimmie Moore,,,0,0,5,13,2,0,4
Donnell L Jones,,,,0,0,0,0,0,4
Chaka Fattah,,,,,2,0,0,0,4
Dwight Evans,,,,,,2,0,0,4
Brian Anthony Gordon,,,,,,,0,0,4
Dan Muroff,,,,,,,,0,4
Total,107,29,20,0,84,46,17,1,4
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,5
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,5
Donna Bullock,14,0,0,0,72,24,10,2,5
Jamar Izzo Izzard,,13,0,0,20,11,2,0,5
Jimmie Moore,,,0,0,5,17,0,1,5
Donnell L Jones,,,,0,0,0,0,0,5
Chaka Fattah,,,,,6,0,0,0,5
Dwight Evans,,,,,,4,0,0,5
Brian Anthony Gordon,,,,,,,0,0,5
Dan Muroff,,,,,,,,0,5
Total,122,46,23,0,103,56,12,3,5
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,6
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,6
Donna Bullock,11,0,0,0,103,24,12,0,6
Jamar Izzo Izzard,,1,0,0,9,9,3,0,6
Jimmie Moore,,,0,0,2,5,0,0,6
Donnell L Jones,,,,0,0,0,0,0,6
Chaka Fattah,,,,,7,0,0,0,6
Dwight Evans,,,,,,7,0,0,6
Brian Anthony Gordon,,,,,,,3,0,6
Dan Muroff,,,,,,,,0,6
Total,150,22,7,0,121,45,18,0,6
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,7
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,7
Donna Bullock,9,0,0,0,43,34,15,0,7
Jamar Izzo Izzard,,0,0,0,8,1,1,0,7
Jimmie Moore,,,0,0,1,2,0,0,7
Donnell L Jones,,,,0,0,0,0,0,7
Chaka Fattah,,,,,3,0,0,0,7
Dwight Evans,,,,,,4,0,0,7
Brian Anthony Gordon,,,,,,,1,0,7
Dan Muroff,,,,,,,,0,7
Total,101,10,3,0,55,41,17,0,7
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,8
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,8
Donna Bullock,15,0,0,0,79,50,23,2,8
Jimmie Moore,,6,0,0,10,17,1,0,8
Jamar Izzo Izzard,,,3,0,13,6,4,1,8
Donnell L Jones,,,,0,0,0,0,0,8
Chaka Fattah,,,,,4,0,0,0,8
Dwight Evans,,,,,,3,0,0,8
Brian Anthony Gordon,,,,,,,3,0,8
Dan Muroff,,,,,,,,0,8
Total,169,34,27,0,106,76,31,3,8
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,9
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,9
Donna Bullock,13,0,0,0,83,43,22,1,9
Jamar Izzo Izzard,,3,0,0,24,4,2,0,9
Jimmie Moore,,,0,0,6,2,0,1,9
Donnell L Jones,,,,0,0,0,0,0,9
Chaka Fattah,,,,,6,0,0,0,9
Dwight Evans,,,,,,5,0,0,9
Brian Anthony Gordon,,,,,,,0,0,9
Dan Muroff,,,,,,,,0,9
Total,162,33,9,0,119,54,24,2,9
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,10
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,10
Donna Bullock,14,0,0,0,73,24,17,1,10
Jamar Izzo Izzard,,4,0,0,10,2,1,0,10
Jimmie Moore,,,1,0,2,2,0,0,10
Donnell L Jones,,,,0,0,0,0,0,10
Chaka Fattah,,,,,4,0,0,0,10
Dwight Evans,,,,,,5,0,0,10
Brian Anthony Gordon,,,,,,,2,0,10
Dan Muroff,,,,,,,,0,10
Total,129,17,5,0,89,33,20,1,10
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,11
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,11
Donna Bullock,21,0,0,0,56,23,10,1,11
Jamar Izzo Izzard,,2,0,0,7,6,0,0,11
Jimmie Moore,,,1,0,2,1,0,0,11
Donnell L Jones,,,,0,0,0,0,0,11
Chaka Fattah,,,,,3,0,0,0,11
Dwight Evans,,,,,,0,0,0,11
Brian Anthony Gordon,,,,,,,0,0,11
Dan Muroff,,,,,,,,0,11
Total,111,15,4,0,68,30,10,1,11
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,12
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,12
Donna Bullock,12,0,0,0,65,31,20,0,12
Jamar Izzo Izzard,,3,0,0,14,2,4,0,12
Jimmie Moore,,,0,0,2,2,1,0,12
Donnell L Jones,,,,0,0,0,0,0,12
Chaka Fattah,,,,,4,0,0,0,12
Dwight Evans,,,,,,1,0,0,12
Brian Anthony Gordon,,,,,,,1,0,12
Dan Muroff,,,,,,,,0,12
Total,128,23,5,0,85,36,26,0,12
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,13
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Brian Anthony Gordon,Dwight Evans,Dan Muroff,13
Donna Bullock,11,0,0,0,76,26,17,2,13
Jamar Izzo Izzard,,2,0,0,13,2,3,0,13
Jimmie Moore,,,0,0,1,1,4,1,13
Donnell L Jones,,,,0,0,0,0,0,13
Chaka Fattah,,,,,9,0,0,0,13
Brian Anthony Gordon,,,,,,1,0,0,13
Dwight Evans,,,,,,,5,0,13
Dan Muroff,,,,,,,,0,13
Total,132,20,7,0,99,30,29,3,13
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,14
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,14
Donna Bullock,14,0,0,0,53,21,10,1,14
Jamar Izzo Izzard,,0,0,0,5,4,0,0,14
Jimmie Moore,,,1,0,3,3,0,0,14
Donnell L Jones,,,,0,0,0,0,0,14
Chaka Fattah,,,,,5,0,0,0,14
Dwight Evans,,,,,,2,0,0,14
Brian Anthony Gordon,,,,,,,0,0,14
Dan Muroff,,,,,,,,0,14
Total,99,9,7,0,66,30,10,1,14
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,15
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,15
Donna Bullock,7,0,0,0,66,19,5,0,15
Jimmie Moore,,0,0,0,6,8,0,0,15
Jamar Izzo Izzard,,,1,0,5,5,2,0,15
Donnell L Jones,,,,0,0,0,0,0,15
Chaka Fattah,,,,,6,0,0,0,15
Dwight Evans,,,,,,7,0,0,15
Brian Anthony Gordon,,,,,,,0,0,15
Dan Muroff,,,,,,,,0,15
Total,97,14,13,0,83,39,7,0,15
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,16
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,16
Donna Bullock,7,0,0,0,58,32,7,0,16
Jamar Izzo Izzard,,1,0,0,23,3,2,0,16
Jimmie Moore,,,0,0,3,3,0,0,16
Donnell L Jones,,,,0,0,0,0,0,16
Chaka Fattah,,,,,9,0,0,0,16
Dwight Evans,,,,,,2,0,0,16
Brian Anthony Gordon,,,,,,,1,0,16
Dan Muroff,,,,,,,,0,16
Total,104,29,6,0,93,40,10,0,16
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,17
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,17
Donna Bullock,3,0,0,0,70,23,10,1,17
Jamar Izzo Izzard,,0,0,0,8,1,0,0,17
Jimmie Moore,,,0,0,0,1,0,0,17
Donnell L Jones,,,,0,0,0,0,0,17
Chaka Fattah,,,,,11,0,0,0,17
Dwight Evans,,,,,,3,0,0,17
Brian Anthony Gordon,,,,,,,0,0,17
Dan Muroff,,,,,,,,0,17
Total,107,9,1,0,89,28,10,1,17
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,18
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,18
Donna Bullock,6,0,0,0,61,42,8,0,18
Jamar Izzo Izzard,,0,0,0,8,10,2,0,18
Jimmie Moore,,,0,0,5,2,1,0,18
Donnell L Jones,,,,0,0,0,0,0,18
Dwight Evans,,,,,9,0,0,0,18
Chaka Fattah,,,,,,6,0,0,18
Brian Anthony Gordon,,,,,,,1,0,18
Dan Muroff,,,,,,,,0,18
Total,117,20,8,0,83,60,12,0,18
