col_1,col_2,division
,United States Senator - Republican,All
,Pat Toomey,All
Pat Toomey,580,All
Total,580,All
,United States Senator - Republican,1
,Pat Toomey,1
Pat Toomey,32,1
Total,32,1
,United States Senator - Republican,2
,Pat Toomey,2
Pat Toomey,18,2
Total,18,2
,United States Senator - Republican,3
,Pat Toomey,3
Pat Toomey,48,3
Total,48,3
,United States Senator - Republican,4
,Pat Toomey,4
Pat Toomey,42,4
Total,42,4
,United States Senator - Republican,5
,Pat Toomey,5
Pat Toomey,47,5
Total,47,5
,United States Senator - Republican,6
,Pat Toomey,6
Pat Toomey,42,6
Total,42,6
,United States Senator - Republican,7
,Pat Toomey,7
Pat Toomey,48,7
Total,48,7
,United States Senator - Republican,8
,Pat Toomey,8
Pat Toomey,34,8
Total,34,8
,United States Senator - Republican,9
,Pat Toomey,9
Pat Toomey,14,9
Total,14,9
,United States Senator - Republican,10
,Pat Toomey,10
Pat Toomey,46,10
Total,46,10
,United States Senator - Republican,11
,Pat Toomey,11
Pat Toomey,25,11
Total,25,11
,United States Senator - Republican,12
,Pat Toomey,12
Pat Toomey,49,12
Total,49,12
,United States Senator - Republican,13
,Pat Toomey,13
Pat Toomey,4,13
Total,4,13
,United States Senator - Republican,14
,Pat Toomey,14
Pat Toomey,2,14
Total,2,14
,United States Senator - Republican,15
,Pat Toomey,15
Pat Toomey,4,15
Total,4,15
,United States Senator - Republican,16
,Pat Toomey,16
Pat Toomey,3,16
Total,3,16
,United States Senator - Republican,17
,Pat Toomey,17
Pat Toomey,4,17
Total,4,17
,United States Senator - Republican,18
,Pat Toomey,18
Pat Toomey,14,18
Total,14,18
,United States Senator - Republican,19
,Pat Toomey,19
Pat Toomey,6,19
Total,6,19
,United States Senator - Republican,20
,Pat Toomey,20
Pat Toomey,3,20
Total,3,20
,United States Senator - Republican,21
,Pat Toomey,21
Pat Toomey,6,21
Total,6,21
,United States Senator - Republican,22
,Pat Toomey,22
Pat Toomey,42,22
Total,42,22
,United States Senator - Republican,23
,Pat Toomey,23
Pat Toomey,26,23
Total,26,23
,United States Senator - Republican,24
,Pat Toomey,24
Pat Toomey,21,24
Total,21,24
