col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Charles Quann,Mike Stack,Louis Farinella,Mark B Cohen,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,All
Joe Hohenstein,39,536,399,376,340,311,307,298,293,252,260,216,212,202,185,All
Allyson Y Schwartz,,25,397,385,139,316,312,293,301,99,260,73,67,59,50,All
Betsy May Kilkenny,,,3,372,114,310,300,277,292,79,260,61,52,49,38,All
Val Arkoosh,,,,2,119,295,292,271,281,78,248,57,52,50,35,All
Michael J Rahming,,,,,18,78,82,66,75,236,52,224,202,196,190,All
Elaine Tomlin,,,,,,0,296,272,287,71,253,55,58,48,39,All
Charles Quann,,,,,,,1,269,279,73,254,60,52,50,37,All
Mike Stack,,,,,,,,1,266,64,259,51,54,52,42,All
Louis Farinella,,,,,,,,,1,71,259,46,40,37,30,All
Mark B Cohen,,,,,,,,,,5,40,233,211,203,193,All
W Gerard Oleksiak,,,,,,,,,,,0,33,38,32,25,All
Henry Albert,,,,,,,,,,,,0,213,207,199,All
Linda A Fields,,,,,,,,,,,,,0,202,205,All
Melissa Robbins,,,,,,,,,,,,,,2,194,All
Bev Hahn,,,,,,,,,,,,,,,0,All
Total,875,620,450,426,408,345,344,335,331,302,289,260,251,240,218,All
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,1
,Joe Hohenstein,Allyson Y Schwartz,Val Arkoosh,Betsy May Kilkenny,Michael J Rahming,Charles Quann,Elaine Tomlin,Louis Farinella,Mike Stack,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,1
Joe Hohenstein,2,34,24,23,16,13,13,12,12,9,5,4,3,3,2,1
Allyson Y Schwartz,,0,24,22,7,14,13,13,12,10,3,2,1,2,1,1
Val Arkoosh,,,1,21,6,13,13,13,11,10,3,2,1,2,1,1
Betsy May Kilkenny,,,,0,6,13,13,12,10,10,3,1,0,1,0,1
Michael J Rahming,,,,,3,3,3,4,2,1,4,4,3,3,2,1
Charles Quann,,,,,,0,11,11,10,9,3,1,0,1,0,1
Elaine Tomlin,,,,,,,0,11,9,9,3,1,0,1,0,1
Louis Farinella,,,,,,,,0,11,10,3,2,1,2,1,1
Mike Stack,,,,,,,,,0,10,1,1,1,1,1,1
W Gerard Oleksiak,,,,,,,,,,0,1,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,0,3,2,2,1,1
Henry Albert,,,,,,,,,,,,0,3,2,2,1
Linda A Fields,,,,,,,,,,,,,0,2,2,1
Melissa Robbins,,,,,,,,,,,,,,0,2,1
Bev Hahn,,,,,,,,,,,,,,,0,1
Total,50,35,26,25,20,14,14,13,13,10,5,4,3,3,2,1
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,3
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Louis Farinella,Mike Stack,W Gerard Oleksiak,Charles Quann,Elaine Tomlin,Mark B Cohen,Linda A Fields,Melissa Robbins,Henry Albert,Bev Hahn,3
Joe Hohenstein,9,47,37,34,29,27,26,25,25,24,21,20,20,19,18,3
Allyson Y Schwartz,,1,37,34,14,28,27,26,26,24,8,8,7,8,6,3
Betsy May Kilkenny,,,2,35,11,26,26,26,27,25,6,7,7,7,5,3
Val Arkoosh,,,,0,11,25,23,23,24,23,5,5,5,5,3,3
Michael J Rahming,,,,,3,7,3,5,3,3,18,17,18,17,16,3
Louis Farinella,,,,,,0,24,25,24,22,7,5,5,5,3,3
Mike Stack,,,,,,,0,25,24,22,4,5,5,5,5,3
W Gerard Oleksiak,,,,,,,,0,25,23,4,4,4,4,3,3
Charles Quann,,,,,,,,,0,24,4,4,3,4,2,3
Elaine Tomlin,,,,,,,,,,0,3,5,2,3,2,3
Mark B Cohen,,,,,,,,,,,2,16,18,17,15,3
Linda A Fields,,,,,,,,,,,,0,17,16,18,3
Melissa Robbins,,,,,,,,,,,,,0,18,17,3
Henry Albert,,,,,,,,,,,,,,0,16,3
Bev Hahn,,,,,,,,,,,,,,,0,3
Total,77,52,42,37,34,31,28,28,27,26,24,21,21,20,19,3
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,4
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Charles Quann,Elaine Tomlin,Mike Stack,Louis Farinella,Henry Albert,Mark B Cohen,W Gerard Oleksiak,Linda A Fields,Melissa Robbins,Bev Hahn,4
Joe Hohenstein,7,79,52,47,50,41,35,34,31,31,31,28,27,26,22,4
Allyson Y Schwartz,,2,58,57,21,50,46,41,42,13,12,36,6,9,5,4
Betsy May Kilkenny,,,1,54,19,46,42,39,40,12,11,36,4,8,3,4
Val Arkoosh,,,,0,19,47,41,36,40,12,14,35,7,9,4,4
Michael J Rahming,,,,,1,14,10,8,8,35,35,5,29,27,26,4
Charles Quann,,,,,,0,45,40,42,13,11,38,7,9,5,4
Elaine Tomlin,,,,,,,0,36,41,10,7,34,3,7,3,4
Mike Stack,,,,,,,,0,34,7,5,35,5,8,5,4
Louis Farinella,,,,,,,,,0,6,5,33,1,4,0,4
Henry Albert,,,,,,,,,,0,37,6,31,30,28,4
Mark B Cohen,,,,,,,,,,,0,3,31,29,27,4
W Gerard Oleksiak,,,,,,,,,,,,0,4,6,1,4
Linda A Fields,,,,,,,,,,,,,0,28,28,4
Melissa Robbins,,,,,,,,,,,,,,0,28,4
Bev Hahn,,,,,,,,,,,,,,,0,4
Total,131,96,68,63,61,53,46,43,42,41,41,38,35,35,29,4
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,8
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Michael J Rahming,Val Arkoosh,Louis Farinella,Elaine Tomlin,Charles Quann,Mike Stack,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,8
Joe Hohenstein,2,90,75,62,68,61,59,59,55,52,45,40,36,34,34,8
Allyson Y Schwartz,,4,64,24,63,54,55,51,53,46,16,13,13,8,8,8
Betsy May Kilkenny,,,0,22,63,53,55,53,50,48,16,11,10,7,7,8
Michael J Rahming,,,,5,19,18,17,14,12,9,44,42,34,37,36,8
Val Arkoosh,,,,,0,52,55,53,50,47,12,8,8,5,4,8
Louis Farinella,,,,,,0,54,51,49,49,17,12,11,7,8,8
Elaine Tomlin,,,,,,,0,52,51,46,16,10,10,5,7,8
Charles Quann,,,,,,,,0,48,45,14,11,10,7,6,8
Mike Stack,,,,,,,,,0,47,13,9,10,7,7,8
W Gerard Oleksiak,,,,,,,,,,0,7,4,9,4,5,8
Mark B Cohen,,,,,,,,,,,0,46,38,41,38,8
Henry Albert,,,,,,,,,,,,0,38,41,39,8
Linda A Fields,,,,,,,,,,,,,0,37,36,8
Melissa Robbins,,,,,,,,,,,,,,1,36,8
Bev Hahn,,,,,,,,,,,,,,,0,8
Total,151,98,78,76,71,63,62,61,59,55,53,49,43,43,42,8
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,9
,Joe Hohenstein,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Val Arkoosh,Mark B Cohen,Elaine Tomlin,Henry Albert,Melissa Robbins,Charles Quann,Linda A Fields,Mike Stack,Louis Farinella,Bev Hahn,W Gerard Oleksiak,9
Joe Hohenstein,4,94,66,62,60,57,55,46,45,53,44,50,52,41,38,9
Allyson Y Schwartz,,6,28,68,66,23,53,16,11,50,13,43,47,11,34,9
Michael J Rahming,,,2,18,22,55,15,50,47,18,46,13,12,43,7,9
Betsy May Kilkenny,,,,0,63,17,49,11,6,44,9,40,47,7,32,9
Val Arkoosh,,,,,1,21,46,13,9,44,10,41,44,8,33,9
Mark B Cohen,,,,,,2,19,52,48,21,48,19,18,45,8,9
Elaine Tomlin,,,,,,,0,13,11,47,14,38,44,11,31,9
Henry Albert,,,,,,,,0,46,15,47,13,12,46,7,9
Melissa Robbins,,,,,,,,,1,13,48,11,7,47,4,9
Charles Quann,,,,,,,,,,0,13,37,40,11,34,9
Linda A Fields,,,,,,,,,,,0,12,9,49,4,9
Mike Stack,,,,,,,,,,,,0,38,11,34,9
Louis Farinella,,,,,,,,,,,,,1,9,35,9
Bev Hahn,,,,,,,,,,,,,,0,4,9
W Gerard Oleksiak,,,,,,,,,,,,,,,0,9
Total,150,114,81,73,72,70,58,58,57,56,56,56,55,51,38,9
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,13
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Elaine Tomlin,Mike Stack,Charles Quann,Louis Farinella,Michael J Rahming,W Gerard Oleksiak,Mark B Cohen,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,13
Joe Hohenstein,7,123,97,91,87,81,74,74,66,72,57,51,43,43,39,13
Allyson Y Schwartz,,8,95,90,87,79,80,78,25,72,28,18,14,17,12,13
Betsy May Kilkenny,,,0,87,86,76,78,77,20,72,19,15,11,14,9,13
Val Arkoosh,,,,0,81,74,75,72,24,68,19,17,12,15,11,13
Elaine Tomlin,,,,,0,79,78,77,19,73,18,19,11,16,10,13
Mike Stack,,,,,,1,74,75,18,73,17,15,8,14,7,13
Charles Quann,,,,,,,1,72,18,65,15,11,8,10,7,13
Louis Farinella,,,,,,,,0,17,71,16,7,4,8,4,13
Michael J Rahming,,,,,,,,,3,16,46,44,45,36,39,13
W Gerard Oleksiak,,,,,,,,,,0,13,12,7,10,7,13
Mark B Cohen,,,,,,,,,,,0,46,46,38,40,13
Linda A Fields,,,,,,,,,,,,0,47,43,43,13
Henry Albert,,,,,,,,,,,,,0,40,41,13
Melissa Robbins,,,,,,,,,,,,,,0,38,13
Bev Hahn,,,,,,,,,,,,,,,0,13
Total,192,144,105,100,95,92,86,85,80,79,68,58,52,49,45,13
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,14
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Charles Quann,Elaine Tomlin,Mike Stack,Louis Farinella,Mark B Cohen,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,14
Joe Hohenstein,8,69,53,52,51,42,38,40,36,36,36,33,31,31,29,14
Allyson Y Schwartz,,4,53,51,20,41,38,38,39,9,36,7,8,5,7,14
