col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Jason T Dawkins,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Elaine Tomlin,Charles Quann,Mike Stack,Michael J Rahming,Louis Farinella,W Gerard Oleksiak,Mark B Cohen,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,All
Jason T Dawkins,120,"1,289",957,924,852,710,681,638,654,613,431,337,321,313,263,All
Allyson Y Schwartz,,35,959,928,804,721,690,324,676,620,213,156,145,144,106,All
Betsy May Kilkenny,,,9,872,728,676,632,264,640,587,158,103,95,98,62,All
Val Arkoosh,,,,5,697,668,610,258,624,579,140,88,84,73,57,All
Elaine Tomlin,,,,,55,691,658,196,658,605,192,139,121,129,93,All
Charles Quann,,,,,,1,624,159,648,594,136,99,97,87,63,All
Mike Stack,,,,,,,2,130,595,595,122,97,80,92,60,All
Michael J Rahming,,,,,,,,24,124,100,353,285,301,259,240,All
Louis Farinella,,,,,,,,,0,570,112,71,65,63,42,All
W Gerard Oleksiak,,,,,,,,,,1,84,74,56,66,45,All
Mark B Cohen,,,,,,,,,,,2,300,318,279,248,All
Linda A Fields,,,,,,,,,,,,2,282,277,257,All
Henry Albert,,,,,,,,,,,,,2,262,243,All
Melissa Robbins,,,,,,,,,,,,,,3,252,All
Bev Hahn,,,,,,,,,,,,,,,0,All
Total,"1,981","1,428","1,047","1,007",994,776,733,724,717,669,494,388,375,358,298,All
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,12
,Jason T Dawkins,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Elaine Tomlin,Val Arkoosh,Charles Quann,Mike Stack,Louis Farinella,Mark B Cohen,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,12
Jason T Dawkins,5,63,46,42,38,40,37,29,29,28,26,19,17,19,13,12
Allyson Y Schwartz,,2,17,43,32,40,32,27,25,9,24,6,5,4,2,12
Michael J Rahming,,,3,16,13,13,13,7,7,24,6,19,16,17,13,12
Betsy May Kilkenny,,,,0,30,39,32,26,25,9,24,6,5,5,3,12
Elaine Tomlin,,,,,2,27,30,26,26,11,23,7,7,6,4,12
Val Arkoosh,,,,,,0,28,22,23,9,21,5,4,5,3,12
Charles Quann,,,,,,,0,28,27,10,26,7,7,5,4,12
Mike Stack,,,,,,,,0,24,5,26,4,4,3,2,12
Louis Farinella,,,,,,,,,0,5,25,2,2,4,1,12
Mark B Cohen,,,,,,,,,,0,3,17,15,15,13,12
W Gerard Oleksiak,,,,,,,,,,,0,3,3,3,1,12
Henry Albert,,,,,,,,,,,,1,15,14,13,12
Linda A Fields,,,,,,,,,,,,,0,13,12,12
Melissa Robbins,,,,,,,,,,,,,,0,11,12
Bev Hahn,,,,,,,,,,,,,,,0,12
Total,108,68,52,45,43,42,39,30,29,29,27,22,20,20,14,12
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,13
,Jason T Dawkins,Allyson Y Schwartz,Elaine Tomlin,Val Arkoosh,Betsy May Kilkenny,Charles Quann,Louis Farinella,W Gerard Oleksiak,Mike Stack,Michael J Rahming,Mark B Cohen,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,13
Jason T Dawkins,10,163,119,121,113,79,77,78,80,71,40,37,31,33,27,13
Allyson Y Schwartz,,2,108,119,116,81,80,79,79,35,21,16,12,16,10,13
Elaine Tomlin,,,13,88,88,80,79,78,81,20,17,15,9,16,11,13
Val Arkoosh,,,,0,107,78,75,76,75,31,14,12,8,10,3,13
Betsy May Kilkenny,,,,,2,73,69,71,72,26,13,10,5,8,4,13
Charles Quann,,,,,,0,77,74,71,10,10,8,5,7,2,13
Louis Farinella,,,,,,,0,73,72,10,9,11,5,10,4,13
W Gerard Oleksiak,,,,,,,,0,77,10,9,9,3,9,2,13
Mike Stack,,,,,,,,,0,8,8,10,5,8,4,13
Michael J Rahming,,,,,,,,,,0,40,33,33,27,25,13
Mark B Cohen,,,,,,,,,,,0,33,34,29,26,13
Linda A Fields,,,,,,,,,,,,0,31,31,27,13
Henry Albert,,,,,,,,,,,,,0,25,23,13
Melissa Robbins,,,,,,,,,,,,,,0,28,13
Bev Hahn,,,,,,,,,,,,,,,0,13
Total,244,182,145,130,125,87,86,86,85,80,50,44,38,38,30,13
