col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,4,"1,002","1,005","1,025",All
Joe Foster,,,,,,,,,,,,,,,,,,,,,,2,972,980,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,4,994,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,5,All
Total,"2,229","2,071","1,898","1,884","1,866","1,827","1,824","1,762","1,756","1,749","1,746","1,695","1,580","1,507","1,467","1,328","1,303","1,264","1,225","1,215","1,194","1,175","1,162","1,161",All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,1
,Yasmeen Kaboud,Gwen Snyder,Lou Agre,Ariana Flores Gordon,Hamdi Soysal,Sherrie Cohen,Cindy Bass,Carol Rose Fleischman,William Leopold,Margaret Lenzi,Waleed Shahid,Tonya Diane Bah,Katherine J Gilmore,Jerry T Jordan,Malcolm Kenyatta,Mary Jo Daley,Mark Aronchick,Michelle W Singer,Nicole Allen White,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Ken Washington,Joe Foster,1
Yasmeen Kaboud,4,68,66,65,66,64,12,63,64,62,62,60,11,12,10,8,11,7,8,10,5,6,4,7,1
Gwen Snyder,,0,67,62,64,63,13,62,63,61,61,61,11,12,10,7,11,9,9,10,7,8,5,8,1
Lou Agre,,,1,62,63,64,12,63,63,60,60,60,11,11,11,5,9,7,8,8,7,7,4,6,1
Ariana Flores Gordon,,,,3,63,63,9,61,61,62,61,58,9,8,8,6,8,5,4,5,0,2,5,4,1
Hamdi Soysal,,,,,1,64,8,62,63,61,60,59,7,9,7,5,8,4,5,7,3,3,4,5,1
Sherrie Cohen,,,,,,0,8,61,62,60,60,59,8,9,7,4,7,3,5,6,5,3,3,4,1
Cindy Bass,,,,,,,2,9,8,8,9,4,60,57,56,57,52,52,50,47,47,48,47,44,1
Carol Rose Fleischman,,,,,,,,0,60,59,58,59,9,9,7,6,8,5,4,6,2,4,3,5,1
William Leopold,,,,,,,,,0,61,60,59,8,9,8,3,6,5,5,7,4,4,4,4,1
Margaret Lenzi,,,,,,,,,,0,61,59,8,8,7,5,7,6,5,5,2,4,6,5,1
Waleed Shahid,,,,,,,,,,,0,58,7,7,7,6,9,6,6,7,3,3,6,4,1
Tonya Diane Bah,,,,,,,,,,,,0,4,4,3,1,4,1,2,3,1,2,0,1,1
Katherine J Gilmore,,,,,,,,,,,,,0,54,53,53,48,48,47,44,45,45,44,42,1
Jerry T Jordan,,,,,,,,,,,,,,0,55,51,51,46,46,44,44,45,44,43,1
Malcolm Kenyatta,,,,,,,,,,,,,,,0,50,51,48,45,44,44,43,44,42,1
Mary Jo Daley,,,,,,,,,,,,,,,,0,50,48,47,44,44,43,44,42,1
Mark Aronchick,,,,,,,,,,,,,,,,,0,46,45,44,42,42,42,43,1
Michelle W Singer,,,,,,,,,,,,,,,,,,0,46,43,42,43,43,43,1
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,45,46,44,43,43,1
Vincent Hughes,,,,,,,,,,,,,,,,,,,,0,43,41,39,42,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,43,39,39,1
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,0,40,38,1
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,0,38,1
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,76,73,73,71,69,69,68,67,67,66,66,62,61,60,59,57,55,52,51,49,48,48,47,45,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Gwen Snyder,Lou Agre,Yasmeen Kaboud,Sherrie Cohen,Ariana Flores Gordon,Margaret Lenzi,Carol Rose Fleischman,Waleed Shahid,William Leopold,Hamdi Soysal,Tonya Diane Bah,Malcolm Kenyatta,Cindy Bass,Mark Aronchick,Katherine J Gilmore,Vincent Hughes,Jerry T Jordan,Ken Washington,Mary Jo Daley,Heather A Steinmiller,Nicole Allen White,Joe Foster,Michelle W Singer,Blondell Reynolds Brown,2
Gwen Snyder,7,130,121,124,124,123,118,121,118,116,111,44,33,32,30,28,27,23,24,23,25,26,21,21,2
Lou Agre,,3,119,117,117,117,116,114,114,116,109,31,21,24,16,17,13,16,12,11,15,16,12,13,2
Yasmeen Kaboud,,,6,117,118,116,117,111,116,114,111,20,17,16,15,15,12,14,10,10,13,15,12,11,2
Sherrie Cohen,,,,2,121,119,116,115,115,115,111,23,20,16,17,12,15,10,10,9,9,13,12,11,2
Ariana Flores Gordon,,,,,0,118,118,116,117,115,113,21,19,16,17,15,14,12,11,10,13,18,10,12,2
Margaret Lenzi,,,,,,0,118,117,115,113,109,20,19,13,15,15,12,14,10,10,14,14,11,12,2
Carol Rose Fleischman,,,,,,,0,112,116,112,111,16,15,10,15,13,8,10,5,10,13,13,6,8,2
Waleed Shahid,,,,,,,,0,114,112,104,19,18,13,15,14,12,11,10,10,12,17,9,10,2
William Leopold,,,,,,,,,0,112,109,17,15,13,11,16,12,12,7,9,10,17,8,8,2
Hamdi Soysal,,,,,,,,,,0,108,18,16,11,13,12,13,10,9,11,10,12,10,9,2
Tonya Diane Bah,,,,,,,,,,,0,12,8,7,7,10,5,7,5,6,9,10,4,6,2
Malcolm Kenyatta,,,,,,,,,,,,0,85,89,84,81,82,76,78,76,73,73,72,71,2
Cindy Bass,,,,,,,,,,,,,1,83,87,82,78,77,82,78,75,72,75,71,2
Mark Aronchick,,,,,,,,,,,,,,1,79,81,76,76,74,71,67,73,74,68,2
Katherine J Gilmore,,,,,,,,,,,,,,,0,75,80,73,76,73,70,70,74,67,2
Vincent Hughes,,,,,,,,,,,,,,,,0,74,74,75,74,72,74,69,66,2
Jerry T Jordan,,,,,,,,,,,,,,,,,0,70,73,69,64,69,71,64,2
Ken Washington,,,,,,,,,,,,,,,,,,0,73,71,73,71,71,63,2
Mary Jo Daley,,,,,,,,,,,,,,,,,,,0,76,72,65,72,66,2
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,0,74,67,70,65,2
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,1,67,66,61,2
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,65,60,2
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,66,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,162,142,138,134,131,131,128,126,125,124,115,108,101,98,97,90,87,85,85,83,83,82,81,78,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Yasmeen Kaboud,Lou Agre,Carol Rose Fleischman,Ariana Flores Gordon,Hamdi Soysal,William Leopold,Margaret Lenzi,Sherrie Cohen,Gwen Snyder,Tonya Diane Bah,Waleed Shahid,Cindy Bass,Katherine J Gilmore,Mary Jo Daley,Michelle W Singer,Jerry T Jordan,Malcolm Kenyatta,Ken Washington,Heather A Steinmiller,Joe Foster,Mark Aronchick,Blondell Reynolds Brown,Nicole Allen White,Vincent Hughes,3
Yasmeen Kaboud,4,65,62,62,62,61,57,58,57,58,58,13,14,13,13,12,11,12,9,12,9,6,9,8,3
Lou Agre,,0,60,61,62,60,56,57,56,57,57,11,12,11,11,10,9,10,7,10,7,4,7,6,3
Carol Rose Fleischman,,,0,59,59,57,54,58,55,55,54,9,11,10,11,10,8,8,7,9,7,3,6,4,3
Ariana Flores Gordon,,,,0,60,59,56,58,55,57,57,6,8,7,8,7,5,5,4,6,4,1,5,1,3
Hamdi Soysal,,,,,0,59,55,57,56,56,56,8,9,8,8,7,6,7,4,7,5,2,5,3,3
William Leopold,,,,,,0,56,55,56,56,57,8,8,8,7,7,6,7,3,8,6,3,5,4,3
Margaret Lenzi,,,,,,,0,55,56,54,55,6,8,6,9,8,7,6,5,6,5,5,6,4,3
Sherrie Cohen,,,,,,,,0,55,55,54,6,8,7,9,7,6,6,5,7,4,3,6,2,3
Gwen Snyder,,,,,,,,,0,54,54,7,8,6,8,6,6,6,3,6,6,4,6,4,3
Tonya Diane Bah,,,,,,,,,,0,54,4,6,6,6,4,2,5,2,7,4,1,5,2,3
Waleed Shahid,,,,,,,,,,,0,5,6,5,6,5,4,5,2,6,2,2,5,2,3
Cindy Bass,,,,,,,,,,,,1,47,47,44,44,46,43,42,39,42,40,38,41,3
Katherine J Gilmore,,,,,,,,,,,,,1,45,44,43,44,41,43,38,41,37,38,39,3
Mary Jo Daley,,,,,,,,,,,,,,0,45,42,43,43,43,41,43,39,38,40,3
Michelle W Singer,,,,,,,,,,,,,,,0,44,43,41,43,39,40,40,39,38,3
Jerry T Jordan,,,,,,,,,,,,,,,,0,46,40,41,39,39,37,35,37,3
Malcolm Kenyatta,,,,,,,,,,,,,,,,,0,41,42,39,40,39,36,39,3
Ken Washington,,,,,,,,,,,,,,,,,,0,40,40,38,38,35,40,3
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,0,37,39,37,36,37,3
Joe Foster,,,,,,,,,,,,,,,,,,,,0,36,35,33,37,3
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,0,36,35,37,3
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,35,37,3
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,35,3
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,74,66,64,62,62,62,61,61,59,58,58,52,51,50,50,48,48,46,44,44,44,41,41,41,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Mary Jo Daley,Ken Washington,Lou Agre,Vincent Hughes,Michelle W Singer,Blondell Reynolds Brown,Heather A Steinmiller,Mark Aronchick,Joe Foster,Nicole Allen White,Yasmeen Kaboud,Ariana Flores Gordon,Sherrie Cohen,Hamdi Soysal,Tonya Diane Bah,Carol Rose Fleischman,Gwen Snyder,William Leopold,Margaret Lenzi,Waleed Shahid,4
Cindy Bass,17,51,49,50,39,37,14,35,36,32,34,30,32,31,9,12,11,12,11,8,8,8,7,4,4
Malcolm Kenyatta,,3,49,47,39,35,15,37,36,34,30,30,32,28,11,12,12,12,10,7,8,9,7,6,4
Jerry T Jordan,,,2,43,36,32,15,33,33,28,28,26,28,28,10,13,11,12,11,9,8,7,9,5,4
Katherine J Gilmore,,,,2,36,32,13,30,35,28,32,25,27,28,7,11,9,9,10,6,7,4,5,0,4
Mary Jo Daley,,,,,0,34,10,32,36,29,32,31,30,30,4,7,7,7,7,4,5,3,4,2,4
Ken Washington,,,,,,0,12,30,32,28,29,29,30,29,5,10,11,8,9,6,5,6,6,4,4
Lou Agre,,,,,,,6,9,11,5,6,10,7,5,23,26,26,23,21,21,20,22,20,20,4
Vincent Hughes,,,,,,,,1,31,35,29,23,34,29,6,7,7,8,7,5,4,6,8,6,4
Michelle W Singer,,,,,,,,,0,27,29,24,29,27,6,9,7,9,5,6,7,5,5,2,4
Blondell Reynolds Brown,,,,,,,,,,1,28,22,31,28,5,5,5,7,4,2,2,5,3,4,4
Heather A Steinmiller,,,,,,,,,,,0,23,28,29,3,5,5,6,7,3,4,3,5,2,4
Mark Aronchick,,,,,,,,,,,,0,23,22,6,7,7,5,6,3,5,4,5,4,4
Joe Foster,,,,,,,,,,,,,0,28,4,4,4,5,4,2,2,5,5,5,4
Nicole Allen White,,,,,,,,,,,,,,0,2,4,6,6,5,4,3,2,5,3,4
Yasmeen Kaboud,,,,,,,,,,,,,,,6,20,17,17,13,15,16,17,15,18,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,1,26,24,20,22,20,20,18,16,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,24,22,22,20,20,20,18,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,17,20,18,20,17,16,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,19,16,17,18,13,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,19,18,19,15,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,1,16,16,14,4
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,17,18,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,17,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,79,62,57,57,44,42,42,42,39,38,36,36,35,34,33,32,32,28,25,24,24,24,23,23,4
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Sherrie Cohen,William Leopold,Gwen Snyder,Margaret Lenzi,Waleed Shahid,Tonya Diane Bah,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Ken Washington,Mark Aronchick,Mary Jo Daley,Nicole Allen White,Blondell Reynolds Brown,Joe Foster,Michelle W Singer,Vincent Hughes,Heather A Steinmiller,5
Yasmeen Kaboud,4,89,85,82,83,81,82,81,79,80,78,13,15,14,10,11,11,9,7,7,7,6,6,6,5
Lou Agre,,1,84,81,83,80,82,79,77,78,76,10,12,11,7,9,10,5,3,3,4,5,3,2,5
Ariana Flores Gordon,,,0,84,82,82,80,80,77,76,78,11,11,10,8,10,10,6,5,4,4,5,3,3,5
Carol Rose Fleischman,,,,1,81,81,78,81,76,76,77,10,11,10,8,9,10,5,5,3,4,5,3,3,5
Hamdi Soysal,,,,,0,82,79,78,76,78,76,11,14,13,9,11,12,7,6,5,7,7,5,5,5
Sherrie Cohen,,,,,,0,78,77,77,76,75,11,13,12,10,10,11,7,8,7,7,7,5,6,5
William Leopold,,,,,,,0,76,77,78,75,8,10,9,5,8,8,4,5,4,5,5,4,3,5
Gwen Snyder,,,,,,,,0,76,75,76,9,11,10,7,8,10,5,4,3,4,5,3,3,5
Margaret Lenzi,,,,,,,,,0,76,75,8,11,10,7,7,9,5,7,7,7,6,6,6,5
Waleed Shahid,,,,,,,,,,0,73,6,10,9,5,6,7,3,5,5,5,4,4,3,5
Tonya Diane Bah,,,,,,,,,,,0,7,9,7,5,6,7,2,4,4,3,5,3,3,5
Cindy Bass,,,,,,,,,,,,0,31,33,34,34,29,32,30,28,26,25,25,25,5
Malcolm Kenyatta,,,,,,,,,,,,,3,37,31,30,30,29,25,25,28,23,25,24,5
Jerry T Jordan,,,,,,,,,,,,,,0,32,32,30,31,26,25,29,24,25,24,5
Katherine J Gilmore,,,,,,,,,,,,,,,1,30,28,30,27,26,26,26,25,26,5
Ken Washington,,,,,,,,,,,,,,,,0,30,30,28,24,25,26,26,24,5
Mark Aronchick,,,,,,,,,,,,,,,,,0,29,24,23,25,25,26,23,5
Mary Jo Daley,,,,,,,,,,,,,,,,,,1,26,25,26,24,25,25,5
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,26,25,24,24,25,5
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,0,25,22,23,24,5
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,24,25,25,5
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,24,24,5
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,1,24,5
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,100,92,89,87,87,87,84,82,82,81,79,42,42,40,38,38,35,34,31,30,30,29,29,27,5
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Carol Rose Fleischman,Tonya Diane Bah,Hamdi Soysal,Margaret Lenzi,Sherrie Cohen,William Leopold,Waleed Shahid,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Mary Jo Daley,Nicole Allen White,Mark Aronchick,Ken Washington,Michelle W Singer,Heather A Steinmiller,Vincent Hughes,Blondell Reynolds Brown,Joe Foster,6
Yasmeen Kaboud,10,77,76,75,74,75,74,69,73,71,71,15,17,16,14,12,11,10,9,11,4,6,4,6,6
Lou Agre,,1,72,74,74,72,73,70,73,71,70,12,15,14,10,8,8,10,7,7,2,6,3,5,6
Ariana Flores Gordon,,,1,76,74,75,74,71,75,72,71,11,16,13,11,11,11,10,9,10,4,5,2,4,6
Gwen Snyder,,,,0,74,75,73,72,72,69,69,12,16,12,11,11,12,10,9,10,4,6,3,5,6
Carol Rose Fleischman,,,,,0,73,74,71,75,70,68,12,15,13,11,12,11,11,9,11,7,7,4,7,6
Tonya Diane Bah,,,,,,0,73,71,73,70,70,10,14,12,9,8,10,8,7,10,5,7,4,5,6
Hamdi Soysal,,,,,,,0,70,72,74,72,10,15,15,10,9,11,10,9,9,4,8,4,7,6
Margaret Lenzi,,,,,,,,0,70,68,69,11,14,14,11,10,13,9,7,12,7,9,7,7,6
Sherrie Cohen,,,,,,,,,1,70,68,10,14,12,9,10,9,9,6,10,5,6,3,5,6
William Leopold,,,,,,,,,,0,71,9,14,14,10,8,10,8,7,8,4,7,4,6,6
Waleed Shahid,,,,,,,,,,,0,5,9,10,6,5,8,6,5,6,1,5,2,5,6
Cindy Bass,,,,,,,,,,,,10,51,51,53,48,45,44,45,41,42,40,42,38,6
Malcolm Kenyatta,,,,,,,,,,,,,4,53,51,46,44,46,45,42,38,41,40,37,6
Jerry T Jordan,,,,,,,,,,,,,,0,51,46,43,45,45,39,38,42,41,36,6
Katherine J Gilmore,,,,,,,,,,,,,,,0,48,43,44,45,40,39,40,41,38,6
Mary Jo Daley,,,,,,,,,,,,,,,,1,45,45,44,42,40,41,40,38,6
Nicole Allen White,,,,,,,,,,,,,,,,,0,40,43,42,40,42,42,38,6
Mark Aronchick,,,,,,,,,,,,,,,,,,0,45,40,38,39,39,38,6
Ken Washington,,,,,,,,,,,,,,,,,,,0,41,38,41,40,38,6
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,38,39,38,37,6
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,2,38,39,36,6
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,41,39,6
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,0,36,6
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,97,84,83,83,81,81,80,79,79,77,74,70,67,59,59,54,52,51,50,48,45,45,43,42,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,Yasmeen Kaboud,Lou Agre,Gwen Snyder,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Margaret Lenzi,Waleed Shahid,Hamdi Soysal,Tonya Diane Bah,William Leopold,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Mark Aronchick,Michelle W Singer,Jerry T Jordan,Ken Washington,Blondell Reynolds Brown,Mary Jo Daley,Heather A Steinmiller,Vincent Hughes,Joe Foster,Nicole Allen White,7
Yasmeen Kaboud,7,82,78,81,81,79,81,78,76,75,77,16,17,18,14,15,9,14,14,9,14,11,11,12,7
Lou Agre,,3,84,78,81,79,80,76,77,76,74,9,12,9,10,8,8,6,6,4,8,6,8,6,7
Gwen Snyder,,,0,80,79,82,78,80,77,79,75,15,19,15,15,13,8,12,9,8,12,9,13,10,7
Ariana Flores Gordon,,,,0,85,83,81,78,76,79,77,16,17,16,16,14,10,13,12,11,13,12,13,11,7
Carol Rose Fleischman,,,,,1,81,80,77,77,80,76,12,13,13,11,13,7,12,10,6,10,8,9,11,7
Sherrie Cohen,,,,,,0,80,79,78,77,77,12,15,13,12,10,9,9,7,6,10,8,9,7,7
Margaret Lenzi,,,,,,,0,79,76,76,78,9,12,11,11,9,6,9,7,3,9,6,10,7,7
Waleed Shahid,,,,,,,,0,77,77,77,10,13,9,9,9,5,10,7,5,9,5,9,9,7
Hamdi Soysal,,,,,,,,,0,75,75,7,12,8,9,9,5,7,8,4,6,4,6,9,7
Tonya Diane Bah,,,,,,,,,,0,73,9,11,9,9,8,4,8,6,4,6,3,8,8,7
William Leopold,,,,,,,,,,,0,7,11,9,8,9,4,9,6,2,7,6,7,8,7
Cindy Bass,,,,,,,,,,,,2,57,61,49,49,51,48,49,52,50,49,43,41,7
Malcolm Kenyatta,,,,,,,,,,,,,1,57,52,50,51,46,46,48,46,47,41,41,7
Katherine J Gilmore,,,,,,,,,,,,,,2,49,50,50,48,48,49,47,47,42,41,7
Mark Aronchick,,,,,,,,,,,,,,,0,42,45,43,43,46,42,43,41,38,7
Michelle W Singer,,,,,,,,,,,,,,,,0,43,47,46,46,45,47,36,43,7
Jerry T Jordan,,,,,,,,,,,,,,,,,0,41,41,45,41,44,37,34,7
Ken Washington,,,,,,,,,,,,,,,,,,0,42,45,43,43,40,40,7
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,46,43,45,37,40,7
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,1,44,47,39,40,7
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,0,45,36,40,7
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,0,40,39,7
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,34,7
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,103,101,98,93,92,90,89,86,83,83,81,69,68,67,58,56,55,55,54,54,52,52,49,47,7
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Yasmeen Kaboud,Hamdi Soysal,Lou Agre,Carol Rose Fleischman,Ariana Flores Gordon,Cindy Bass,Gwen Snyder,Margaret Lenzi,Sherrie Cohen,Tonya Diane Bah,William Leopold,Waleed Shahid,Katherine J Gilmore,Jerry T Jordan,Nicole Allen White,Heather A Steinmiller,Malcolm Kenyatta,Mark Aronchick,Mary Jo Daley,Michelle W Singer,Vincent Hughes,Joe Foster,Blondell Reynolds Brown,Ken Washington,8
Yasmeen Kaboud,5,37,37,37,35,6,36,34,36,37,36,34,6,6,5,5,4,5,4,2,2,2,1,3,8
Hamdi Soysal,,0,35,37,35,8,36,33,37,35,35,32,7,9,7,7,4,8,6,6,5,4,3,6,8
Lou Agre,,,2,36,34,5,35,32,33,35,34,32,4,6,3,3,2,3,3,3,2,0,0,2,8
Carol Rose Fleischman,,,,0,36,5,36,35,35,36,36,34,4,6,4,4,2,4,4,4,3,1,1,2,8
Ariana Flores Gordon,,,,,0,6,34,33,33,35,34,31,5,7,5,5,3,6,5,5,3,2,1,4,8
Cindy Bass,,,,,,2,6,7,6,4,5,5,34,30,31,30,32,29,31,30,29,29,26,25,8
Gwen Snyder,,,,,,,0,32,34,35,35,33,5,6,5,5,3,5,4,4,4,2,0,4,8
Margaret Lenzi,,,,,,,,0,33,34,33,33,6,7,7,6,5,5,6,6,3,4,3,4,8
Sherrie Cohen,,,,,,,,,0,34,34,32,4,6,5,6,4,5,3,3,3,2,1,3,8
Tonya Diane Bah,,,,,,,,,,0,34,33,4,5,4,4,2,3,3,3,1,1,0,2,8
William Leopold,,,,,,,,,,,0,34,4,6,4,4,3,6,5,3,4,2,1,4,8
Waleed Shahid,,,,,,,,,,,,0,4,6,5,5,4,4,5,3,4,3,2,3,8
Katherine J Gilmore,,,,,,,,,,,,,0,29,31,29,30,29,31,30,28,29,26,25,8
Jerry T Jordan,,,,,,,,,,,,,,0,28,26,28,28,27,28,26,26,24,24,8
Nicole Allen White,,,,,,,,,,,,,,,0,30,29,28,30,30,27,29,26,24,8
Heather A Steinmiller,,,,,,,,,,,,,,,,0,28,28,28,27,28,28,25,23,8
Malcolm Kenyatta,,,,,,,,,,,,,,,,,0,27,28,27,27,28,25,23,8
Mark Aronchick,,,,,,,,,,,,,,,,,,0,28,27,28,28,25,26,8
Mary Jo Daley,,,,,,,,,,,,,,,,,,,0,28,27,28,26,24,8
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,27,27,25,23,8
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,0,27,25,23,8
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,26,24,8
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,0,21,8
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,47,41,40,39,38,38,38,38,38,38,38,36,35,33,33,32,32,32,32,31,30,29,26,26,8
