col_1,col_2,division
,Representative In The General Assembly 172nd District - Democrat,All
,Kevin J Boyle,All
Kevin J Boyle,875,All
Total,875,All
,Representative In The General Assembly 172nd District - Democrat,9
,Kevin J Boyle,9
Kevin J Boyle,110,9
Total,110,9
,Representative In The General Assembly 172nd District - Democrat,10
,Kevin J Boyle,10
Kevin J Boyle,121,10
Total,121,10
,Representative In The General Assembly 172nd District - Democrat,13
,Kevin J Boyle,13
Kevin J Boyle,117,13
Total,117,13
,Representative In The General Assembly 172nd District - Democrat,16
,Kevin J Boyle,16
Kevin J Boyle,116,16
Total,116,16
,Representative In The General Assembly 172nd District - Democrat,17
,Kevin J Boyle,17
Kevin J Boyle,109,17
Total,109,17
,Representative In The General Assembly 172nd District - Democrat,19
,Kevin J Boyle,19
Kevin J Boyle,157,19
Total,157,19
,Representative In The General Assembly 172nd District - Democrat,26
,Kevin J Boyle,26
Kevin J Boyle,145,26
Total,145,26
