col_1,col_2,col_3,division
,Representative In The General Assembly 174th District - Democrat,Auditor General - Democrat,All
,Ed Neilson,Eugene A Depasquale,All
Ed Neilson,"1,157","5,402",All
Eugene A Depasquale,,724,All
Total,"6,559","6,126",All
