col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Charles Quann,Mike Stack,Louis Farinella,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,All
Allyson Y Schwartz,34,"1,277","1,257",514,923,913,865,877,776,299,228,222,187,148,942,711,263,All
Betsy May Kilkenny,,5,"1,208",421,884,868,805,842,759,225,168,153,130,94,719,502,164,All
Val Arkoosh,,,3,442,861,856,795,830,743,231,171,160,132,92,680,480,170,All
Michael J Rahming,,,,31,219,224,194,202,134,587,540,489,467,448,457,492,199,All
Elaine Tomlin,,,,,2,865,808,844,741,211,151,157,126,93,525,379,69,All
Charles Quann,,,,,,1,797,844,750,209,159,146,121,87,520,373,73,All
Mike Stack,,,,,,,4,786,759,185,146,158,135,106,495,366,62,All
Louis Farinella,,,,,,,,0,749,190,128,118,94,70,506,358,62,All
W Gerard Oleksiak,,,,,,,,,1,116,84,98,72,53,455,295,53,All
Mark B Cohen,,,,,,,,,,3,570,509,489,453,279,364,90,All
Henry Albert,,,,,,,,,,,0,499,475,457,227,304,72,All
Linda A Fields,,,,,,,,,,,,0,484,473,211,310,76,All
Melissa Robbins,,,,,,,,,,,,,0,458,206,270,67,All
Bev Hahn,,,,,,,,,,,,,,0,178,244,67,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,194,0,0,All
Josh Shapiro,,,,,,,,,,,,,,,,148,0,All
John Morganelli,,,,,,,,,,,,,,,,,39,All
Total,"2,015","1,444","1,387","1,227","1,011","1,009",969,962,843,782,640,633,575,519,"1,538","1,321",419,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,1
,Allyson Y Schwartz,Val Arkoosh,Betsy May Kilkenny,Michael J Rahming,Charles Quann,Elaine Tomlin,Louis Farinella,Mike Stack,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,1
Allyson Y Schwartz,0,24,22,7,14,13,13,12,10,3,2,1,2,1,21,7,6,1
Val Arkoosh,,0,21,6,13,13,13,11,10,3,2,1,2,1,18,5,2,1
Betsy May Kilkenny,,,0,6,13,13,12,10,10,3,1,0,1,0,18,3,2,1
Michael J Rahming,,,,0,3,3,4,2,1,4,4,3,3,2,14,4,1,1
Charles Quann,,,,,0,11,11,10,9,3,1,0,1,0,11,2,1,1
Elaine Tomlin,,,,,,0,11,9,9,3,1,0,1,0,10,1,2,1
Louis Farinella,,,,,,,0,11,10,3,2,1,2,1,10,2,0,1
Mike Stack,,,,,,,,0,10,1,1,1,1,1,10,2,0,1
W Gerard Oleksiak,,,,,,,,,0,1,0,0,0,0,8,1,0,1
