col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Joe Torsella,Thaddeus Kirkland,H Douglass Brown,Peter Cutty,Blake Rutherford,Amanda Mcillmurray,Anne Wakabayashi,Kat Richter,Katherine Hunter Snyder,Maria Quinones Sanchez,Jennifer Lentz,Cathy Brady,Ryan N Boyer,Jacob Adeniran,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,All
Joe Torsella,275,"1,102",964,883,890,790,783,708,697,757,754,738,731,668,714,683,679,All
Thaddeus Kirkland,,54,190,196,886,147,768,110,99,693,698,688,702,88,695,639,651,All
H Douglass Brown,,,34,925,174,844,153,765,769,126,166,129,133,736,107,109,97,All
Peter Cutty,,,,13,173,812,151,741,745,139,172,122,137,725,118,115,107,All
Blake Rutherford,,,,,12,135,711,107,92,644,679,666,696,88,647,609,615,All
Amanda Mcillmurray,,,,,,1,151,766,767,139,181,140,139,732,119,118,100,All
Anne Wakabayashi,,,,,,,3,121,106,685,709,684,690,98,702,637,632,All
Kat Richter,,,,,,,,1,728,113,145,102,117,713,100,107,86,All
Katherine Hunter Snyder,,,,,,,,,0,117,135,107,101,716,94,97,93,All
Maria Quinones Sanchez,,,,,,,,,,3,648,663,623,102,684,650,653,All
Jennifer Lentz,,,,,,,,,,,2,664,677,125,642,631,620,All
Cathy Brady,,,,,,,,,,,,4,655,89,668,633,624,All
Ryan N Boyer,,,,,,,,,,,,,0,100,638,616,607,All
Jacob Adeniran,,,,,,,,,,,,,,0,80,98,83,All
Leanne Krueger Braneky,,,,,,,,,,,,,,,2,628,621,All
Angel Cruz,,,,,,,,,,,,,,,,1,618,All
Ted Kirsch,,,,,,,,,,,,,,,,,4,All
Total,"2,390","1,257","1,167","1,059","1,000",944,868,840,840,834,829,822,802,796,788,753,746,All
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,1
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,Maria Quinones Sanchez,Anne Wakabayashi,Jennifer Lentz,Leanne Krueger Braneky,Angel Cruz,Cathy Brady,Ryan N Boyer,Ted Kirsch,H Douglass Brown,Amanda Mcillmurray,Katherine Hunter Snyder,Peter Cutty,Jacob Adeniran,Kat Richter,1
Joe Torsella,21,59,53,45,43,44,44,43,43,41,40,23,21,19,18,17,16,1
Thaddeus Kirkland,,3,53,41,39,39,41,41,40,39,39,8,7,3,8,3,3,1
Blake Rutherford,,,0,40,40,39,39,40,39,38,36,6,7,3,8,4,5,1
Maria Quinones Sanchez,,,,0,39,41,43,41,42,38,38,1,5,5,2,2,2,1
Anne Wakabayashi,,,,,1,39,39,37,38,36,34,1,4,4,1,2,2,1
