col_1,col_2,division
,Senator In The General Assembly 3rd District - Democrat,All
,Sharif Street,All
Sharif Street,"1,726",All
Total,"1,726",All
,Senator In The General Assembly 3rd District - Democrat,1
,Sharif Street,1
Sharif Street,149,1
Total,149,1
,Senator In The General Assembly 3rd District - Democrat,2
,Sharif Street,2
Sharif Street,93,2
Total,93,2
,Senator In The General Assembly 3rd District - Democrat,3
,Sharif Street,3
Sharif Street,215,3
Total,215,3
,Senator In The General Assembly 3rd District - Democrat,4
,Sharif Street,4
Sharif Street,155,4
Total,155,4
,Senator In The General Assembly 3rd District - Democrat,5
,Sharif Street,5
Sharif Street,67,5
Total,67,5
,Senator In The General Assembly 3rd District - Democrat,6
,Sharif Street,6
Sharif Street,268,6
Total,268,6
,Senator In The General Assembly 3rd District - Democrat,7
,Sharif Street,7
Sharif Street,255,7
Total,255,7
,Senator In The General Assembly 3rd District - Democrat,8
,Sharif Street,8
Sharif Street,59,8
Total,59,8
,Senator In The General Assembly 3rd District - Democrat,9
,Sharif Street,9
Sharif Street,141,9
Total,141,9
,Senator In The General Assembly 3rd District - Democrat,10
,Sharif Street,10
Sharif Street,174,10
Total,174,10
,Senator In The General Assembly 3rd District - Democrat,11
,Sharif Street,11
Sharif Street,150,11
Total,150,11
