col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,,United States Senator - Democrat,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Josh Shapiro,"11,365",0,0,"69,518","43,522","27,253","12,354",All
Stephen A Zappala Jr,,"13,347",0,"38,648","21,645","16,068","8,785",All
John Morganelli,,,"1,976","6,728","5,810","5,881","10,091",All
Katie Mcginty,,,,"8,313",0,0,0,All
Joe Sestak,,,,,"5,401",0,0,All
John Fetterman,,,,,,"2,954",0,All
Joseph J Vodvarka,,,,,,,"1,283",All
Total,"164,012","98,493","30,486","123,207","76,378","52,156","32,513",All
