col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,All
Eugene A Depasquale,79,"1,029",444,262,239,208,All
Morgan Cephas,,485,0,0,0,0,All
Steven Jones,,,134,0,0,0,All
Jess Johnson,,,,117,0,0,All
Edwin Santana,,,,,110,0,All
Lynwood W Savage,,,,,,78,All
Total,"2,261","1,514",578,379,349,286,All
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,2
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,Lynwood W Savage,2
Eugene A Depasquale,6,81,43,22,20,15,2
Morgan Cephas,,28,0,0,0,0,2
Steven Jones,,,8,0,0,0,2
Edwin Santana,,,,12,0,0,2
Jess Johnson,,,,,12,0,2
Lynwood W Savage,,,,,,10,2
Total,187,109,51,34,32,25,2
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,3
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,3
Eugene A Depasquale,7,70,29,18,20,13,3
Morgan Cephas,,34,0,0,0,0,3
Steven Jones,,,11,0,0,0,3
Jess Johnson,,,,13,0,0,3
Edwin Santana,,,,,7,0,3
Lynwood W Savage,,,,,,5,3
Total,157,104,40,31,27,18,3
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,4
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Lynwood W Savage,Edwin Santana,4
Eugene A Depasquale,3,50,35,17,14,10,4
Morgan Cephas,,26,0,0,0,0,4
Steven Jones,,,7,0,0,0,4
Jess Johnson,,,,3,0,0,4
Lynwood W Savage,,,,,2,0,4
Edwin Santana,,,,,,1,4
Total,129,76,42,20,16,11,4
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,5
Eugene A Depasquale,4,80,48,19,13,4,5
Morgan Cephas,,32,0,0,0,0,5
Steven Jones,,,6,0,0,0,5
Jess Johnson,,,,11,0,0,5
Edwin Santana,,,,,8,0,5
Lynwood W Savage,,,,,,1,5
Total,168,112,54,30,21,5,5
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,6
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Lynwood W Savage,Edwin Santana,6
Eugene A Depasquale,5,72,24,21,21,12,6
Morgan Cephas,,41,0,0,0,0,6
Steven Jones,,,10,0,0,0,6
Jess Johnson,,,,11,0,0,6
Lynwood W Savage,,,,,6,0,6
Edwin Santana,,,,,,5,6
Total,155,113,34,32,27,17,6
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,9
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,9
Eugene A Depasquale,1,110,27,23,8,6,9
Morgan Cephas,,39,0,0,0,0,9
Steven Jones,,,9,0,0,0,9
Edwin Santana,,,,11,0,0,9
Lynwood W Savage,,,,,5,0,9
Jess Johnson,,,,,,3,9
Total,175,149,36,34,13,9,9
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,10
,Eugene A Depasquale,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,10
Eugene A Depasquale,11,58,24,25,17,12,10
Morgan Cephas,,40,0,0,0,0,10
Lynwood W Savage,,,9,0,0,0,10
Steven Jones,,,,5,0,0,10
Jess Johnson,,,,,10,0,10
Edwin Santana,,,,,,6,10
Total,147,98,33,30,27,18,10
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,11
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,11
Eugene A Depasquale,9,60,52,34,13,8,11
Morgan Cephas,,26,0,0,0,0,11
Steven Jones,,,21,0,0,0,11
Jess Johnson,,,,12,0,0,11
Edwin Santana,,,,,6,0,11
Lynwood W Savage,,,,,,2,11
Total,176,86,73,46,19,10,11
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,14
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,14
Eugene A Depasquale,5,70,21,17,16,15,14
Morgan Cephas,,29,0,0,0,0,14
Steven Jones,,,6,0,0,0,14
Jess Johnson,,,,4,0,0,14
Edwin Santana,,,,,3,0,14
Lynwood W Savage,,,,,,4,14
Total,144,99,27,21,19,19,14
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,15
,Eugene A Depasquale,Morgan Cephas,Edwin Santana,Steven Jones,Jess Johnson,Lynwood W Savage,15
Eugene A Depasquale,4,90,26,26,16,14,15
Morgan Cephas,,38,0,0,0,0,15
Edwin Santana,,,11,0,0,0,15
Steven Jones,,,,7,0,0,15
Jess Johnson,,,,,6,0,15
Lynwood W Savage,,,,,,3,15
Total,176,128,37,33,22,17,15
,Auditor General - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,16
,Eugene A Depasquale,Morgan Cephas,Steven Jones,Jess Johnson,Edwin Santana,Lynwood W Savage,16
Eugene A Depasquale,4,83,33,18,14,12,16
Morgan Cephas,,37,0,0,0,0,16
Steven Jones,,,12,0,0,0,16
Jess Johnson,,,,5,0,0,16
Edwin Santana,,,,,8,0,16
Lynwood W Savage,,,,,,7,16
