col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,All
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
Vincent Hughes,56,759,566,144,109,All
Chaka Fattah,,132,0,0,0,All
Dwight Evans,,,80,0,0,All
Brian Anthony Gordon,,,,18,0,All
Dan Muroff,,,,,21,All
Total,"1,634",891,646,162,130,All
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,1
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,1
Vincent Hughes,8,66,45,22,12,1
Chaka Fattah,,8,0,0,0,1
Dwight Evans,,,6,0,0,1
Brian Anthony Gordon,,,,0,0,1
Dan Muroff,,,,,3,1
Total,153,74,51,22,15,1
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,2
,Vincent Hughes,Chaka Fattah,Dwight Evans,Dan Muroff,Brian Anthony Gordon,2
Vincent Hughes,8,122,81,18,14,2
Chaka Fattah,,10,0,0,0,2
Dwight Evans,,,6,0,0,2
Dan Muroff,,,,4,0,2
Brian Anthony Gordon,,,,,1,2
Total,243,132,87,22,15,2
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,3
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,3
Vincent Hughes,3,80,43,9,4,3
Chaka Fattah,,14,0,0,0,3
Dwight Evans,,,8,0,0,3
Brian Anthony Gordon,,,,0,0,3
Dan Muroff,,,,,0,3
Total,139,94,51,9,4,3
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,4
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,4
Vincent Hughes,5,79,44,15,5,4
Chaka Fattah,,14,0,0,0,4
Dwight Evans,,,10,0,0,4
Brian Anthony Gordon,,,,2,0,4
Dan Muroff,,,,,0,4
Total,148,93,54,17,5,4
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,8
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,8
Vincent Hughes,5,57,55,16,13,8
Chaka Fattah,,8,0,0,0,8
Dwight Evans,,,9,0,0,8
Brian Anthony Gordon,,,,3,0,8
Dan Muroff,,,,,1,8
Total,146,65,64,19,14,8
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,9
,Vincent Hughes,Chaka Fattah,Dwight Evans,Dan Muroff,Brian Anthony Gordon,9
Vincent Hughes,11,139,117,40,21,9
Chaka Fattah,,30,0,0,0,9
Dwight Evans,,,16,0,0,9
Dan Muroff,,,,6,0,9
Brian Anthony Gordon,,,,,8,9
Total,328,169,133,46,29,9
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,12
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,12
Vincent Hughes,9,75,54,14,9,12
Chaka Fattah,,34,0,0,0,12
Dwight Evans,,,9,0,0,12
Brian Anthony Gordon,,,,3,0,12
Dan Muroff,,,,,5,12
Total,161,109,63,17,14,12
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,13
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,13
Vincent Hughes,3,62,58,20,3,13
Chaka Fattah,,10,0,0,0,13
Dwight Evans,,,9,0,0,13
Brian Anthony Gordon,,,,1,0,13
Dan Muroff,,,,,1,13
Total,146,72,67,21,4,13
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,,,,23
,Vincent Hughes,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,23
Vincent Hughes,4,79,69,13,5,23
Chaka Fattah,,4,0,0,0,23
Dwight Evans,,,7,0,0,23
Brian Anthony Gordon,,,,0,0,23
Dan Muroff,,,,,1,23
Total,170,83,76,13,6,23
