col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dan Muroff,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,All
Josh Shapiro,89,0,0,"2,140","1,303",514,335,All
Stephen A Zappala Jr,,21,0,272,289,124,101,All
John Morganelli,,,11,79,63,50,62,All
Dan Muroff,,,,95,0,0,0,All
Dwight Evans,,,,,105,0,0,All
Chaka Fattah,,,,,,51,0,All
Brian Anthony Gordon,,,,,,,36,All
Total,"4,381",807,265,"2,586","1,760",739,534,All
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dan Muroff,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,1
Josh Shapiro,2,0,0,136,85,40,12,1
Stephen A Zappala Jr,,0,0,22,25,6,3,1
John Morganelli,,,0,4,3,3,3,1
Dan Muroff,,,,7,0,0,0,1
Dwight Evans,,,,,11,0,0,1
Chaka Fattah,,,,,,3,0,1
Brian Anthony Gordon,,,,,,,2,1
Total,275,56,13,169,124,52,20,1
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dan Muroff,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,2
Josh Shapiro,0,0,0,148,86,40,10,2
Stephen A Zappala Jr,,0,0,15,23,9,3,2
John Morganelli,,,0,8,3,4,2,2
Dan Muroff,,,,4,0,0,0,2
Dwight Evans,,,,,13,0,0,2
Chaka Fattah,,,,,,7,0,2
Brian Anthony Gordon,,,,,,,2,2
Total,284,50,17,175,125,60,17,2
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dan Muroff,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,3
Josh Shapiro,13,0,0,202,84,41,18,3
Stephen A Zappala Jr,,1,0,17,26,8,1,3
John Morganelli,,,0,6,7,1,4,3
Dan Muroff,,,,8,0,0,0,3
Dwight Evans,,,,,8,0,0,3
Chaka Fattah,,,,,,8,0,3
Brian Anthony Gordon,,,,,,,2,3
Total,358,53,18,233,125,58,25,3
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dan Muroff,Dwight Evans,Brian Anthony Gordon,Chaka Fattah,4
Josh Shapiro,4,0,0,106,73,19,17,4
Stephen A Zappala Jr,,2,0,15,10,6,5,4
John Morganelli,,,1,8,2,3,0,4
Dan Muroff,,,,7,0,0,0,4
Dwight Evans,,,,,3,0,0,4
Brian Anthony Gordon,,,,,,5,0,4
Chaka Fattah,,,,,,,2,4
Total,219,38,14,136,88,33,24,4
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,5
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dan Muroff,Dwight Evans,Brian Anthony Gordon,Chaka Fattah,5
Josh Shapiro,5,0,0,110,75,34,33,5
Stephen A Zappala Jr,,0,0,19,16,16,7,5
John Morganelli,,,1,2,2,5,2,5
