col_1,col_2,col_3,division
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,All
,John J Taylor,Pat Toomey,All
John J Taylor,140,484,All
Pat Toomey,,15,All
Total,624,499,All
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,1
,John J Taylor,Pat Toomey,1
John J Taylor,10,32,1
Pat Toomey,,0,1
Total,42,32,1
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,2
,John J Taylor,Pat Toomey,2
John J Taylor,1,18,2
Pat Toomey,,0,2
Total,19,18,2
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,3
,John J Taylor,Pat Toomey,3
John J Taylor,10,46,3
Pat Toomey,,2,3
Total,56,48,3
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,4
,John J Taylor,Pat Toomey,4
John J Taylor,13,40,4
Pat Toomey,,2,4
Total,53,42,4
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,5
,John J Taylor,Pat Toomey,5
John J Taylor,18,46,5
Pat Toomey,,1,5
Total,64,47,5
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,6
,John J Taylor,Pat Toomey,6
John J Taylor,11,39,6
Pat Toomey,,3,6
Total,50,42,6
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,7
,John J Taylor,Pat Toomey,7
John J Taylor,24,47,7
Pat Toomey,,1,7
Total,71,48,7
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,8
,John J Taylor,Pat Toomey,8
John J Taylor,10,34,8
Pat Toomey,,0,8
Total,44,34,8
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,10
,John J Taylor,Pat Toomey,10
John J Taylor,10,45,10
Pat Toomey,,1,10
Total,55,46,10
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,11
,John J Taylor,Pat Toomey,11
John J Taylor,13,24,11
Pat Toomey,,1,11
Total,37,25,11
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,12
,John J Taylor,Pat Toomey,12
John J Taylor,12,46,12
Pat Toomey,,3,12
Total,58,49,12
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,22
,John J Taylor,Pat Toomey,22
John J Taylor,3,41,22
Pat Toomey,,1,22
Total,44,42,22
,Representative In The General Assembly 177th District - Republican,United States Senator - Republican,23
,John J Taylor,Pat Toomey,23
John J Taylor,5,26,23
Pat Toomey,,0,23
Total,31,26,23
