col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,,Representative In Congress 2nd District - Democrat,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,All
Josh Shapiro,"3,933",0,0,"44,041","28,906","8,579","9,712",All
Stephen A Zappala Jr,,"2,336",0,"15,244","19,907","4,190","2,289",All
John Morganelli,,,704,"3,576","4,563","4,633",805,All
Dwight Evans,,,,"7,082",0,0,0,All
Chaka Fattah,,,,,"5,953",0,0,All
Brian Anthony Gordon,,,,,,914,0,All
Dan Muroff,,,,,,,622,All
Total,"95,171","43,966","14,281","69,943","59,329","18,316","13,428",All
