col_1,col_2,col_3,division
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,All
,Brendan F Boyle,Joe Torsella,All
Brendan F Boyle,312,"2,626",All
Joe Torsella,,119,All
Total,"2,938","2,745",All
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,1
,Brendan F Boyle,Joe Torsella,1
Brendan F Boyle,5,48,1
Joe Torsella,,1,1
Total,53,49,1
,State Treasurer - Democrat,Representative In Congress 13th District - Democrat,2
,Joe Torsella,Brendan F Boyle,2
Joe Torsella,8,81,2
Brendan F Boyle,,6,2
Total,89,87,2
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,3
,Brendan F Boyle,Joe Torsella,3
Brendan F Boyle,10,71,3
Joe Torsella,,2,3
Total,81,73,3
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,4
,Brendan F Boyle,Joe Torsella,4
Brendan F Boyle,9,134,4
Joe Torsella,,5,4
Total,143,139,4
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,5
,Brendan F Boyle,Joe Torsella,5
Brendan F Boyle,6,94,5
Joe Torsella,,4,5
Total,100,98,5
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,6
,Brendan F Boyle,Joe Torsella,6
Brendan F Boyle,12,95,6
Joe Torsella,,3,6
Total,107,98,6
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,7
,Brendan F Boyle,Joe Torsella,7
Brendan F Boyle,18,100,7
Joe Torsella,,4,7
Total,118,104,7
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,8
,Brendan F Boyle,Joe Torsella,8
Brendan F Boyle,19,148,8
Joe Torsella,,3,8
Total,167,151,8
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,9
,Brendan F Boyle,Joe Torsella,9
Brendan F Boyle,28,139,9
Joe Torsella,,9,9
Total,167,148,9
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,10
,Brendan F Boyle,Joe Torsella,10
Brendan F Boyle,40,211,10
Joe Torsella,,3,10
Total,251,214,10
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,11
,Brendan F Boyle,Joe Torsella,11
Brendan F Boyle,9,112,11
Joe Torsella,,8,11
Total,121,120,11
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,12
,Brendan F Boyle,Joe Torsella,12
Brendan F Boyle,14,98,12
Joe Torsella,,7,12
Total,112,105,12
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,13
,Brendan F Boyle,Joe Torsella,13
Brendan F Boyle,20,192,13
Joe Torsella,,4,13
Total,212,196,13
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,14
,Brendan F Boyle,Joe Torsella,14
Brendan F Boyle,10,127,14
Joe Torsella,,2,14
Total,137,129,14
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,15
,Brendan F Boyle,Joe Torsella,15
Brendan F Boyle,5,87,15
Joe Torsella,,1,15
Total,92,88,15
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,16
,Brendan F Boyle,Joe Torsella,16
Brendan F Boyle,8,139,16
Joe Torsella,,4,16
Total,147,143,16
,State Treasurer - Democrat,Representative In Congress 13th District - Democrat,17
,Joe Torsella,Brendan F Boyle,17
Joe Torsella,9,106,17
Brendan F Boyle,,4,17
Total,115,110,17
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,18
,Brendan F Boyle,Joe Torsella,18
Brendan F Boyle,15,135,18
Joe Torsella,,5,18
Total,150,140,18
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,19
,Brendan F Boyle,Joe Torsella,19
Brendan F Boyle,19,87,19
Joe Torsella,,7,19
Total,106,94,19
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,20
,Brendan F Boyle,Joe Torsella,20
Brendan F Boyle,15,119,20
Joe Torsella,,9,20
Total,134,128,20
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,21
,Brendan F Boyle,Joe Torsella,21
Brendan F Boyle,18,134,21
Joe Torsella,,15,21
Total,152,149,21
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,22
,Brendan F Boyle,Joe Torsella,22
Brendan F Boyle,14,98,22
Joe Torsella,,4,22
Total,112,102,22
,Representative In Congress 13th District - Democrat,State Treasurer - Democrat,23
,Brendan F Boyle,Joe Torsella,23
Brendan F Boyle,8,71,23
Joe Torsella,,2,23
Total,79,73,23
