col_1,col_2,division
,Senator In The General Assembly 3rd District - Democrat,All
,Sharif Street,All
Sharif Street,"1,536",All
Total,"1,536",All
,Senator In The General Assembly 3rd District - Democrat,1
,Sharif Street,1
Sharif Street,149,1
Total,149,1
,Senator In The General Assembly 3rd District - Democrat,2
,Sharif Street,2
Sharif Street,131,2
Total,131,2
,Senator In The General Assembly 3rd District - Democrat,3
,Sharif Street,3
Sharif Street,204,3
Total,204,3
,Senator In The General Assembly 3rd District - Democrat,4
,Sharif Street,4
Sharif Street,80,4
Total,80,4
,Senator In The General Assembly 3rd District - Democrat,5
,Sharif Street,5
Sharif Street,113,5
Total,113,5
,Senator In The General Assembly 3rd District - Democrat,6
,Sharif Street,6
Sharif Street,111,6
Total,111,6
,Senator In The General Assembly 3rd District - Democrat,7
,Sharif Street,7
Sharif Street,143,7
Total,143,7
,Senator In The General Assembly 3rd District - Democrat,8
,Sharif Street,8
Sharif Street,123,8
Total,123,8
,Senator In The General Assembly 3rd District - Democrat,9
,Sharif Street,9
Sharif Street,87,9
Total,87,9
,Senator In The General Assembly 3rd District - Democrat,10
,Sharif Street,10
Sharif Street,61,10
Total,61,10
,Senator In The General Assembly 3rd District - Democrat,11
,Sharif Street,11
Sharif Street,89,11
Total,89,11
,Senator In The General Assembly 3rd District - Democrat,12
,Sharif Street,12
Sharif Street,84,12
Total,84,12
,Senator In The General Assembly 3rd District - Democrat,13
,Sharif Street,13
Sharif Street,103,13
Total,103,13
,Senator In The General Assembly 3rd District - Democrat,14
,Sharif Street,14
Sharif Street,58,14
Total,58,14
