col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,All
,John Rafferty,Joe Peters,Christopher M Vogler,Dave Hackett,Seth Kaufer,All
John Rafferty,65,0,134,131,124,All
Joe Peters,,15,46,40,41,All
Christopher M Vogler,,,10,131,134,All
Dave Hackett,,,,2,132,All
Seth Kaufer,,,,,2,All
Total,263,82,199,182,176,All
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,1
,John Rafferty,Joe Peters,Seth Kaufer,Dave Hackett,Christopher M Vogler,1
John Rafferty,3,0,4,3,2,1
Joe Peters,,1,2,1,1,1
Seth Kaufer,,,0,3,3,1
Dave Hackett,,,,0,3,1
Christopher M Vogler,,,,,0,1
Total,8,3,6,4,3,1
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,2
,John Rafferty,Joe Peters,Christopher M Vogler,Seth Kaufer,Dave Hackett,2
John Rafferty,2,0,3,4,2,2
Joe Peters,,1,1,1,1,2
Christopher M Vogler,,,1,3,3,2
Seth Kaufer,,,,0,3,2
Dave Hackett,,,,,0,2
Total,7,2,5,5,3,2
,Delegate To The Republican National Convention 1st District,,,Attorney General - Republican,,3
,Seth Kaufer,Christopher M Vogler,Dave Hackett,John Rafferty,Joe Peters,3
Seth Kaufer,0,5,5,4,4,3
Christopher M Vogler,,1,5,4,2,3
Dave Hackett,,,0,3,2,3
John Rafferty,,,,2,0,3
Joe Peters,,,,,0,3
Total,8,7,5,7,4,3
,Delegate To The Republican National Convention 1st District,,,Attorney General - Republican,,4
,Christopher M Vogler,Dave Hackett,Seth Kaufer,John Rafferty,Joe Peters,4
Christopher M Vogler,1,5,5,5,0,4
Dave Hackett,,1,6,5,0,4
Seth Kaufer,,,0,6,0,4
John Rafferty,,,,0,0,4
Joe Peters,,,,,0,4
Total,7,7,7,7,0,4
,Delegate To The Republican National Convention 1st District,,,Attorney General - Republican,,5
,Seth Kaufer,Christopher M Vogler,Dave Hackett,John Rafferty,Joe Peters,5
Seth Kaufer,0,6,6,4,3,5
Christopher M Vogler,,0,6,3,3,5
Dave Hackett,,,0,3,3,5
John Rafferty,,,,1,0,5
Joe Peters,,,,,0,5
Total,7,6,6,5,3,5
,Delegate To The Republican National Convention 1st District,,,Attorney General - Republican,,6
,Dave Hackett,Seth Kaufer,Christopher M Vogler,John Rafferty,Joe Peters,6
Dave Hackett,0,10,9,7,5,6
Seth Kaufer,,0,10,8,4,6
Christopher M Vogler,,,0,8,3,6
John Rafferty,,,,2,0,6
Joe Peters,,,,,2,6
Total,13,13,12,12,9,6
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,7
,John Rafferty,Joe Peters,Seth Kaufer,Christopher M Vogler,Dave Hackett,7
John Rafferty,0,0,2,0,0,7
Joe Peters,,0,0,1,0,7
Seth Kaufer,,,0,0,0,7
Christopher M Vogler,,,,0,0,7
Dave Hackett,,,,,0,7
Total,2,1,2,1,0,7
,Delegate To The Republican National Convention 1st District,,,Attorney General - Republican,,8
,Christopher M Vogler,Dave Hackett,Seth Kaufer,John Rafferty,Joe Peters,8
Christopher M Vogler,0,3,3,2,3,8
Dave Hackett,,0,3,2,2,8
Seth Kaufer,,,0,0,2,8
John Rafferty,,,,2,0,8
Joe Peters,,,,,0,8
Total,6,5,3,6,3,8
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,9
,John Rafferty,Joe Peters,Christopher M Vogler,Seth Kaufer,Dave Hackett,9
John Rafferty,6,0,1,1,1,9
Joe Peters,,2,0,1,0,9
Christopher M Vogler,,,1,1,1,9
Seth Kaufer,,,,0,1,9
Dave Hackett,,,,,0,9
Total,7,3,2,2,1,9
,Delegate To The Republican National Convention 1st District,,,Attorney General - Republican,,11
,Christopher M Vogler,Dave Hackett,Seth Kaufer,Joe Peters,John Rafferty,11
Christopher M Vogler,0,5,4,5,3,11
Dave Hackett,,0,4,2,4,11
Seth Kaufer,,,0,2,2,11
Joe Peters,,,,0,0,11
John Rafferty,,,,,1,11
Total,8,6,4,5,5,11
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,12
,John Rafferty,Joe Peters,Dave Hackett,Christopher M Vogler,Seth Kaufer,12
John Rafferty,2,0,5,3,2,12
Joe Peters,,0,0,0,0,12
Dave Hackett,,,0,2,2,12
Christopher M Vogler,,,,0,2,12
Seth Kaufer,,,,,0,12
Total,8,0,5,3,2,12
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,13
,John Rafferty,Joe Peters,Christopher M Vogler,Seth Kaufer,Dave Hackett,13
John Rafferty,0,0,5,6,5,13
Joe Peters,,0,2,3,2,13
Christopher M Vogler,,,2,5,5,13
Seth Kaufer,,,,0,5,13
Dave Hackett,,,,,0,13
Total,10,3,9,9,7,13
,Delegate To The Republican National Convention 1st District,,,Attorney General - Republican,,14
,Dave Hackett,Seth Kaufer,Christopher M Vogler,John Rafferty,Joe Peters,14
Dave Hackett,0,7,6,6,1,14
Seth Kaufer,,0,6,6,1,14
Christopher M Vogler,,,0,5,1,14
John Rafferty,,,,1,0,14
Joe Peters,,,,,0,14
Total,7,7,6,7,1,14
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,15
,John Rafferty,Joe Peters,Christopher M Vogler,Dave Hackett,Seth Kaufer,15
John Rafferty,5,0,7,6,6,15
Joe Peters,,1,0,0,0,15
Christopher M Vogler,,,0,7,7,15
Dave Hackett,,,,0,7,15
Seth Kaufer,,,,,0,15
Total,12,1,8,7,7,15
,Attorney General - Republican,,Delegate To The Republican National Convention 1st District,,,16
,John Rafferty,Joe Peters,Christopher M Vogler,Dave Hackett,Seth Kaufer,16
John Rafferty,2,0,5,4,3,16
Joe Peters,,3,2,1,1,16
Christopher M Vogler,,,0,2,2,16
Dave Hackett,,,,0,2,16
Seth Kaufer,,,,,0,16
