col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 200th District - Republican,Attorney General - Republican,,All
,Latryse Mcdowell,John Rafferty,Joe Peters,All
Latryse Mcdowell,20,540,165,All
John Rafferty,,103,0,All
Joe Peters,,,20,All
Total,725,643,185,All
