col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,All
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Jared Solomon,124,0,355,215,132,123,All
Mark B Cohen,,93,240,237,132,89,All
Katie Mcginty,,,31,0,0,0,All
Joe Sestak,,,,11,0,0,All
John Fetterman,,,,,5,0,All
Joseph J Vodvarka,,,,,,7,All
Total,949,791,626,463,269,219,All
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,1
,Mark B Cohen,Jared Solomon,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Mark B Cohen,14,0,38,37,14,18,1
Jared Solomon,,7,23,17,15,11,1
Katie Mcginty,,,4,0,0,0,1
Joe Sestak,,,,1,0,0,1
John Fetterman,,,,,0,0,1
Joseph J Vodvarka,,,,,,0,1
Total,121,73,65,55,29,29,1
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,2
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Jared Solomon,14,0,29,26,17,17,2
Mark B Cohen,,5,22,22,13,8,2
Katie Mcginty,,,4,0,0,0,2
Joe Sestak,,,,1,0,0,2
John Fetterman,,,,,0,0,2
Joseph J Vodvarka,,,,,,1,2
Total,103,70,55,49,30,26,2
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,3
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Jared Solomon,20,0,22,22,18,17,3
Mark B Cohen,,11,21,15,14,13,3
Katie Mcginty,,,0,0,0,0,3
Joe Sestak,,,,2,0,0,3
John Fetterman,,,,,1,0,3
Joseph J Vodvarka,,,,,,0,3
Total,99,74,43,39,33,30,3
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,4
,Mark B Cohen,Jared Solomon,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,4
Mark B Cohen,9,0,21,21,12,13,4
Jared Solomon,,5,23,16,10,3,4
Katie Mcginty,,,1,0,0,0,4
Joe Sestak,,,,2,0,0,4
Joseph J Vodvarka,,,,,1,0,4
John Fetterman,,,,,,0,4
Total,76,57,45,39,23,16,4
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,5
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Jared Solomon,21,0,56,31,11,10,5
Mark B Cohen,,9,16,19,15,4,5
Katie Mcginty,,,8,0,0,0,5
Joe Sestak,,,,2,0,0,5
John Fetterman,,,,,1,0,5
Joseph J Vodvarka,,,,,,2,5
Total,129,63,80,52,27,16,5
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,6
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,6
Jared Solomon,9,0,45,22,10,12,6
Mark B Cohen,,9,28,33,16,11,6
Katie Mcginty,,,1,0,0,0,6
Joe Sestak,,,,0,0,0,6
John Fetterman,,,,,0,0,6
Joseph J Vodvarka,,,,,,0,6
Total,98,97,74,55,26,23,6
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,7
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,7
Jared Solomon,12,0,52,23,23,10,7
Mark B Cohen,,8,25,35,18,7,7
Katie Mcginty,,,4,0,0,0,7
Joe Sestak,,,,1,0,0,7
John Fetterman,,,,,1,0,7
Joseph J Vodvarka,,,,,,0,7
Total,120,93,81,59,42,17,7
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,8
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Jared Solomon,11,0,39,27,8,10,8
Mark B Cohen,,9,29,24,13,9,8
Katie Mcginty,,,4,0,0,0,8
Joe Sestak,,,,0,0,0,8
John Fetterman,,,,,0,0,8
Joseph J Vodvarka,,,,,,0,8
Total,95,84,72,51,21,19,8
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,12
,Jared Solomon,Mark B Cohen,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,12
Jared Solomon,13,0,32,13,9,17,12
Mark B Cohen,,11,21,12,12,2,12
Katie Mcginty,,,1,0,0,0,12
John Fetterman,,,,1,0,0,12
Joe Sestak,,,,,1,0,12
Joseph J Vodvarka,,,,,,2,12
Total,84,58,54,26,22,21,12
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,32
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,32
Jared Solomon,12,0,34,22,14,9,32
Mark B Cohen,,8,19,19,4,5,32
Katie Mcginty,,,4,0,0,0,32
Joe Sestak,,,,1,0,0,32
John Fetterman,,,,,1,0,32
Joseph J Vodvarka,,,,,,1,32
Total,91,55,57,42,19,15,32
