col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,All
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,All
Joanna Mcclinton,243,"1,834","1,697",432,All
Stephen A Zappala Jr,,340,0,0,All
Josh Shapiro,,,281,0,All
John Morganelli,,,,56,All
Total,"4,206","2,174","1,978",488,All
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,1
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,1
Joanna Mcclinton,16,78,45,11,1
Stephen A Zappala Jr,,18,0,0,1
Josh Shapiro,,,10,0,1
John Morganelli,,,,6,1
Total,150,96,55,17,1
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,2
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,2
Joanna Mcclinton,7,85,83,24,2
Stephen A Zappala Jr,,17,0,0,2
Josh Shapiro,,,10,0,2
John Morganelli,,,,2,2
Total,199,102,93,26,2
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,3
,Joanna Mcclinton,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,3
Joanna Mcclinton,7,94,72,19,3
Josh Shapiro,,18,0,0,3
Stephen A Zappala Jr,,,14,0,3
John Morganelli,,,,4,3
Total,192,112,86,23,3
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,4
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,4
Joanna Mcclinton,8,108,63,23,4
Stephen A Zappala Jr,,20,0,0,4
Josh Shapiro,,,16,0,4
John Morganelli,,,,1,4
Total,202,128,79,24,4
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,5
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,5
Joanna Mcclinton,7,59,57,15,5
Stephen A Zappala Jr,,13,0,0,5
Josh Shapiro,,,6,0,5
John Morganelli,,,,0,5
Total,138,72,63,15,5
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,6
,Joanna Mcclinton,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,6
Joanna Mcclinton,11,80,59,32,6
Josh Shapiro,,12,0,0,6
Stephen A Zappala Jr,,,14,0,6
John Morganelli,,,,3,6
Total,182,92,73,35,6
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,7
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,7
Joanna Mcclinton,13,64,62,30,7
Stephen A Zappala Jr,,12,0,0,7
Josh Shapiro,,,9,0,7
John Morganelli,,,,3,7
Total,169,76,71,33,7
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,8
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,8
Joanna Mcclinton,8,97,65,12,8
Stephen A Zappala Jr,,18,0,0,8
Josh Shapiro,,,10,0,8
John Morganelli,,,,1,8
Total,182,115,75,13,8
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,9
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,9
Joanna Mcclinton,10,121,102,21,9
Stephen A Zappala Jr,,17,0,0,9
Josh Shapiro,,,12,0,9
John Morganelli,,,,3,9
Total,254,138,114,24,9
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,10
,Joanna Mcclinton,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,10
Joanna Mcclinton,5,73,70,21,10
Josh Shapiro,,9,0,0,10
Stephen A Zappala Jr,,,10,0,10
John Morganelli,,,,1,10
Total,169,82,80,22,10
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,11
,Joanna Mcclinton,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,11
Joanna Mcclinton,6,102,109,13,11
Josh Shapiro,,20,0,0,11
Stephen A Zappala Jr,,,13,0,11
John Morganelli,,,,2,11
Total,230,122,122,15,11
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,12
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,12
Joanna Mcclinton,8,86,78,19,12
Stephen A Zappala Jr,,18,0,0,12
Josh Shapiro,,,13,0,12
John Morganelli,,,,4,12
Total,191,104,91,23,12
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,13
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,13
Joanna Mcclinton,27,70,43,22,13
Stephen A Zappala Jr,,7,0,0,13
Josh Shapiro,,,10,0,13
John Morganelli,,,,7,13
Total,162,77,53,29,13
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,14
,Joanna Mcclinton,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,14
Joanna Mcclinton,16,129,73,18,14
Josh Shapiro,,17,0,0,14
Stephen A Zappala Jr,,,22,0,14
John Morganelli,,,,2,14
Total,236,146,95,20,14
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,15
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,15
Joanna Mcclinton,13,96,81,19,15
Stephen A Zappala Jr,,16,0,0,15
Josh Shapiro,,,8,0,15
John Morganelli,,,,1,15
Total,209,112,89,20,15
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,16
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,16
Joanna Mcclinton,18,96,82,8,16
Stephen A Zappala Jr,,11,0,0,16
Josh Shapiro,,,19,0,16
John Morganelli,,,,4,16
Total,204,107,101,12,16
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,17
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,17
Joanna Mcclinton,16,106,82,28,17
Stephen A Zappala Jr,,14,0,0,17
Josh Shapiro,,,19,0,17
John Morganelli,,,,1,17
Total,232,120,101,29,17
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,18
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,18
Joanna Mcclinton,8,111,93,18,18
Stephen A Zappala Jr,,14,0,0,18
Josh Shapiro,,,11,0,18
John Morganelli,,,,2,18
Total,230,125,104,20,18
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,19
,Joanna Mcclinton,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,19
Joanna Mcclinton,10,111,99,32,19
Josh Shapiro,,21,0,0,19
Stephen A Zappala Jr,,,30,0,19
John Morganelli,,,,5,19
Total,252,132,129,37,19
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,20
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,20
Joanna Mcclinton,5,71,61,16,20
Stephen A Zappala Jr,,12,0,0,20
Josh Shapiro,,,14,0,20
John Morganelli,,,,3,20
Total,153,83,75,19,20
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,21
,Joanna Mcclinton,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,21
Joanna Mcclinton,5,62,37,11,21
Josh Shapiro,,9,0,0,21
Stephen A Zappala Jr,,,15,0,21
John Morganelli,,,,1,21
Total,115,71,52,12,21
,Representative In The General Assembly 191st District - Democrat,Attorney General - Democrat,,,22
,Joanna Mcclinton,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,22
Joanna Mcclinton,19,67,49,20,22
Stephen A Zappala Jr,,15,0,0,22
Josh Shapiro,,,8,0,22
John Morganelli,,,,0,22
Total,155,82,57,20,22
