col_1,col_2,col_3,division
,Senator In The General Assembly 1st District - Democrat,,All
,Lawrence M Farnese Jr,John H Morley Jr,All
Lawrence M Farnese Jr,"4,088",0,All
John H Morley Jr,,"1,640",All
Total,"4,088","1,640",All
,Senator In The General Assembly 1st District - Democrat,,1
,Lawrence M Farnese Jr,John H Morley Jr,1
Lawrence M Farnese Jr,134,0,1
John H Morley Jr,,50,1
Total,134,50,1
,Senator In The General Assembly 1st District - Democrat,,2
,Lawrence M Farnese Jr,John H Morley Jr,2
Lawrence M Farnese Jr,86,0,2
John H Morley Jr,,55,2
Total,86,55,2
,Senator In The General Assembly 1st District - Democrat,,3
,Lawrence M Farnese Jr,John H Morley Jr,3
Lawrence M Farnese Jr,102,0,3
John H Morley Jr,,41,3
Total,102,41,3
,Senator In The General Assembly 1st District - Democrat,,4
,Lawrence M Farnese Jr,John H Morley Jr,4
Lawrence M Farnese Jr,142,0,4
John H Morley Jr,,45,4
Total,142,45,4
,Senator In The General Assembly 1st District - Democrat,,5
,Lawrence M Farnese Jr,John H Morley Jr,5
Lawrence M Farnese Jr,144,0,5
John H Morley Jr,,47,5
Total,144,47,5
,Senator In The General Assembly 1st District - Democrat,,6
,Lawrence M Farnese Jr,John H Morley Jr,6
Lawrence M Farnese Jr,165,0,6
John H Morley Jr,,45,6
Total,165,45,6
,Senator In The General Assembly 1st District - Democrat,,7
,Lawrence M Farnese Jr,John H Morley Jr,7
Lawrence M Farnese Jr,176,0,7
John H Morley Jr,,53,7
Total,176,53,7
,Senator In The General Assembly 1st District - Democrat,,8
,Lawrence M Farnese Jr,John H Morley Jr,8
Lawrence M Farnese Jr,117,0,8
John H Morley Jr,,35,8
Total,117,35,8
,Senator In The General Assembly 1st District - Democrat,,9
,Lawrence M Farnese Jr,John H Morley Jr,9
Lawrence M Farnese Jr,156,0,9
John H Morley Jr,,52,9
Total,156,52,9
,Senator In The General Assembly 1st District - Democrat,,10
,Lawrence M Farnese Jr,John H Morley Jr,10
Lawrence M Farnese Jr,176,0,10
John H Morley Jr,,35,10
Total,176,35,10
,Senator In The General Assembly 1st District - Democrat,,11
,Lawrence M Farnese Jr,John H Morley Jr,11
Lawrence M Farnese Jr,160,0,11
John H Morley Jr,,44,11
Total,160,44,11
,Senator In The General Assembly 1st District - Democrat,,12
,Lawrence M Farnese Jr,John H Morley Jr,12
Lawrence M Farnese Jr,163,0,12
John H Morley Jr,,47,12
Total,163,47,12
,Senator In The General Assembly 1st District - Democrat,,13
,Lawrence M Farnese Jr,John H Morley Jr,13
Lawrence M Farnese Jr,53,0,13
John H Morley Jr,,27,13
Total,53,27,13
,Senator In The General Assembly 1st District - Democrat,,14
,Lawrence M Farnese Jr,John H Morley Jr,14
Lawrence M Farnese Jr,148,0,14
John H Morley Jr,,54,14
Total,148,54,14
,Senator In The General Assembly 1st District - Democrat,,15
,Lawrence M Farnese Jr,John H Morley Jr,15
Lawrence M Farnese Jr,194,0,15
John H Morley Jr,,74,15
Total,194,74,15
,Senator In The General Assembly 1st District - Democrat,,16
,Lawrence M Farnese Jr,John H Morley Jr,16
Lawrence M Farnese Jr,240,0,16
John H Morley Jr,,89,16
Total,240,89,16
,Senator In The General Assembly 1st District - Democrat,,17
,Lawrence M Farnese Jr,John H Morley Jr,17
Lawrence M Farnese Jr,163,0,17
John H Morley Jr,,52,17
Total,163,52,17
,Senator In The General Assembly 1st District - Democrat,,18
,Lawrence M Farnese Jr,John H Morley Jr,18
Lawrence M Farnese Jr,112,0,18
John H Morley Jr,,91,18
Total,112,91,18
,Senator In The General Assembly 1st District - Democrat,,19
,Lawrence M Farnese Jr,John H Morley Jr,19
Lawrence M Farnese Jr,151,0,19
John H Morley Jr,,48,19
Total,151,48,19
,Senator In The General Assembly 1st District - Democrat,,20
,Lawrence M Farnese Jr,John H Morley Jr,20
Lawrence M Farnese Jr,76,0,20
John H Morley Jr,,35,20
Total,76,35,20
,Senator In The General Assembly 1st District - Democrat,,21
,Lawrence M Farnese Jr,John H Morley Jr,21
Lawrence M Farnese Jr,118,0,21
John H Morley Jr,,32,21
Total,118,32,21
,Senator In The General Assembly 1st District - Democrat,,22
,Lawrence M Farnese Jr,John H Morley Jr,22
Lawrence M Farnese Jr,161,0,22
John H Morley Jr,,123,22
Total,161,123,22
,Senator In The General Assembly 1st District - Democrat,,23
,Lawrence M Farnese Jr,John H Morley Jr,23
Lawrence M Farnese Jr,158,0,23
John H Morley Jr,,134,23
Total,158,134,23
,Senator In The General Assembly 1st District - Democrat,,24
,Lawrence M Farnese Jr,John H Morley Jr,24
Lawrence M Farnese Jr,178,0,24
John H Morley Jr,,52,24
Total,178,52,24
,Senator In The General Assembly 1st District - Democrat,,25
,Lawrence M Farnese Jr,John H Morley Jr,25
Lawrence M Farnese Jr,169,0,25
John H Morley Jr,,86,25
Total,169,86,25
,Senator In The General Assembly 1st District - Democrat,,26
,Lawrence M Farnese Jr,John H Morley Jr,26
Lawrence M Farnese Jr,239,0,26
John H Morley Jr,,105,26
Total,239,105,26
,Senator In The General Assembly 1st District - Democrat,,27
,Lawrence M Farnese Jr,John H Morley Jr,27
Lawrence M Farnese Jr,207,0,27
John H Morley Jr,,89,27
Total,207,89,27
