col_1,col_2,col_3,col_4,division
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,All
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,All
Eugene A Depasquale,71,889,413,All
W Curtis Thomas,,416,0,All
Kenneth T Walker Jr,,,186,All
Total,"1,373","1,305",599,All
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,1
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,1
Eugene A Depasquale,22,121,79,1
W Curtis Thomas,,40,0,1
Kenneth T Walker Jr,,,13,1
Total,222,161,92,1
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,2
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,2
Eugene A Depasquale,6,141,47,2
W Curtis Thomas,,32,0,2
Kenneth T Walker Jr,,,13,2
Total,194,173,60,2
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,3
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,3
W Curtis Thomas,56,0,89,3
Kenneth T Walker Jr,,18,32,3
Eugene A Depasquale,,,4,3
Total,145,50,125,3
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,4
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,4
W Curtis Thomas,67,0,113,4
Kenneth T Walker Jr,,30,56,4
Eugene A Depasquale,,,7,4
Total,180,86,176,4
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,5
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,5
Eugene A Depasquale,4,51,27,5
W Curtis Thomas,,30,0,5
Kenneth T Walker Jr,,,16,5
Total,82,81,43,5
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,6
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,6
W Curtis Thomas,40,0,47,6
Kenneth T Walker Jr,,26,18,6
Eugene A Depasquale,,,3,6
Total,87,44,68,6
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,7
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,7
Eugene A Depasquale,8,60,24,7
W Curtis Thomas,,21,0,7
Kenneth T Walker Jr,,,6,7
Total,92,81,30,7
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,8
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,8
W Curtis Thomas,8,0,12,8
Kenneth T Walker Jr,,10,6,8
Eugene A Depasquale,,,1,8
Total,20,16,19,8
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,9
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,9
Eugene A Depasquale,5,60,27,9
W Curtis Thomas,,24,0,9
Kenneth T Walker Jr,,,16,9
Total,92,84,43,9
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,10
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,10
Eugene A Depasquale,8,113,60,10
W Curtis Thomas,,48,0,10
Kenneth T Walker Jr,,,20,10
Total,181,161,80,10
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,11
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,11
W Curtis Thomas,50,0,82,11
Kenneth T Walker Jr,,18,37,11
Eugene A Depasquale,,,3,11
Total,132,55,122,11
