col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,,United States Senator - Democrat,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Josh Shapiro,189,0,0,807,716,426,306,All
Stephen A Zappala Jr,,203,0,732,299,243,160,All
John Morganelli,,,40,114,117,125,236,All
Katie Mcginty,,,,122,0,0,0,All
Joe Sestak,,,,,84,0,0,All
John Fetterman,,,,,,26,0,All
Joseph J Vodvarka,,,,,,,24,All
Total,"2,444","1,637",632,"1,775","1,216",820,726,All
,Attorney General - Democrat,,,United States Senator - Democrat,,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Josh Shapiro,7,0,0,33,33,15,12,1
Stephen A Zappala Jr,,5,0,27,9,9,7,1
John Morganelli,,,0,3,9,5,9,1
Katie Mcginty,,,,2,0,0,0,1
Joe Sestak,,,,,4,0,0,1
John Fetterman,,,,,,0,0,1
Joseph J Vodvarka,,,,,,,1,1
Total,100,57,26,65,55,29,29,1
,Attorney General - Democrat,,,United States Senator - Democrat,,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Josh Shapiro,4,0,0,33,29,20,13,2
Stephen A Zappala Jr,,5,0,14,12,4,5,2
John Morganelli,,,0,4,6,6,7,2
Katie Mcginty,,,,4,0,0,0,2
Joe Sestak,,,,,2,0,0,2
John Fetterman,,,,,,0,0,2
Joseph J Vodvarka,,,,,,,1,2
Total,99,40,23,55,49,30,26,2
,Attorney General - Democrat,,,United States Senator - Democrat,,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Josh Shapiro,4,0,0,19,26,16,18,3
Stephen A Zappala Jr,,5,0,14,6,12,3,3
John Morganelli,,,2,8,2,5,9,3
Katie Mcginty,,,,2,0,0,0,3
Joe Sestak,,,,,5,0,0,3
John Fetterman,,,,,,0,0,3
Joseph J Vodvarka,,,,,,,0,3
Total,83,40,26,43,39,33,30,3
,Attorney General - Democrat,,,United States Senator - Democrat,,,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,4
Josh Shapiro,4,0,0,22,23,9,10,4
Stephen A Zappala Jr,,5,0,12,10,7,4,4
John Morganelli,,,1,9,2,7,2,4
Katie Mcginty,,,,2,0,0,0,4
Joe Sestak,,,,,4,0,0,4
Joseph J Vodvarka,,,,,,0,0,4
John Fetterman,,,,,,,0,4
Total,68,38,21,45,39,23,16,4
,Attorney General - Democrat,,,United States Senator - Democrat,,,,5
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Josh Shapiro,7,0,0,44,24,13,6,5
Stephen A Zappala Jr,,12,0,28,14,9,6,5
John Morganelli,,,1,2,9,3,3,5
Katie Mcginty,,,,6,0,0,0,5
Joe Sestak,,,,,5,0,0,5
John Fetterman,,,,,,2,0,5
Joseph J Vodvarka,,,,,,,1,5
Total,94,69,18,80,52,27,16,5
,Attorney General - Democrat,,,United States Senator - Democrat,,,,6
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,6
Josh Shapiro,4,0,0,33,33,12,13,6
Stephen A Zappala Jr,,5,0,35,14,7,6,6
John Morganelli,,,1,3,5,6,4,6
Katie Mcginty,,,,3,0,0,0,6
Joe Sestak,,,,,3,0,0,6
John Fetterman,,,,,,1,0,6
Joseph J Vodvarka,,,,,,,0,6
Total,95,67,19,74,55,26,23,6
,Attorney General - Democrat,,,United States Senator - Democrat,,,,7
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,7
Josh Shapiro,10,0,0,39,35,21,11,7
Stephen A Zappala Jr,,4,0,36,15,15,1,7
John Morganelli,,,1,2,2,5,4,7
Katie Mcginty,,,,4,0,0,0,7
Joe Sestak,,,,,7,0,0,7
John Fetterman,,,,,,1,0,7
Joseph J Vodvarka,,,,,,,1,7
Total,116,71,14,81,59,42,17,7
,Attorney General - Democrat,,,United States Senator - Democrat,,,,8
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Josh Shapiro,6,0,0,37,27,13,7,8
Stephen A Zappala Jr,,3,0,25,14,3,3,8
John Morganelli,,,1,7,8,5,9,8
Katie Mcginty,,,,3,0,0,0,8
Joe Sestak,,,,,2,0,0,8
John Fetterman,,,,,,0,0,8
Joseph J Vodvarka,,,,,,,0,8
Total,90,48,30,72,51,21,19,8
,Attorney General - Democrat,,,United States Senator - Democrat,,,,9
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,9
Josh Shapiro,8,0,0,33,36,12,10,9
Stephen A Zappala Jr,,7,0,29,19,15,9,9
John Morganelli,,,4,6,7,7,11,9
Katie Mcginty,,,,6,0,0,0,9
Joe Sestak,,,,,4,0,0,9
John Fetterman,,,,,,2,0,9
Joseph J Vodvarka,,,,,,,0,9
Total,99,79,35,74,66,36,30,9
,Attorney General - Democrat,,,United States Senator - Democrat,,,,10
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Josh Shapiro,3,0,0,37,26,11,11,10
Stephen A Zappala Jr,,12,0,34,13,6,3,10
John Morganelli,,,0,4,3,4,6,10
Katie Mcginty,,,,8,0,0,0,10
Joe Sestak,,,,,3,0,0,10
John Fetterman,,,,,,1,0,10
Joseph J Vodvarka,,,,,,,2,10
Total,88,68,17,83,45,22,22,10
,Attorney General - Democrat,,,United States Senator - Democrat,,,,11
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,11
Josh Shapiro,10,0,0,29,28,12,13,11
Stephen A Zappala Jr,,13,0,35,9,7,6,11
John Morganelli,,,1,1,3,7,4,11
Katie Mcginty,,,,4,0,0,0,11
Joe Sestak,,,,,3,0,0,11
Joseph J Vodvarka,,,,,,1,0,11
John Fetterman,,,,,,,0,11
Total,92,70,16,69,43,27,23,11
,Attorney General - Democrat,,,United States Senator - Democrat,,,,12
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,12
Josh Shapiro,3,0,0,17,17,12,8,12
Stephen A Zappala Jr,,5,0,28,6,7,5,12
John Morganelli,,,1,7,2,1,8,12
Katie Mcginty,,,,2,0,0,0,12
John Fetterman,,,,,1,0,0,12
Joe Sestak,,,,,,2,0,12
Joseph J Vodvarka,,,,,,,0,12
Total,57,51,19,54,26,22,21,12
,Attorney General - Democrat,,,United States Senator - Democrat,,,,13
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,13
Josh Shapiro,12,0,0,31,32,25,10,13
Stephen A Zappala Jr,,14,0,39,15,7,6,13
John Morganelli,,,3,2,4,9,7,13
Katie Mcginty,,,,8,0,0,0,13
Joe Sestak,,,,,2,0,0,13
John Fetterman,,,,,,6,0,13
Joseph J Vodvarka,,,,,,,1,13
Total,110,81,25,80,53,47,24,13
,Attorney General - Democrat,,,United States Senator - Democrat,,,,14
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,14
Josh Shapiro,27,0,0,28,25,13,12,14
Stephen A Zappala Jr,,2,0,14,5,8,4,14
John Morganelli,,,0,1,0,4,7,14
Katie Mcginty,,,,4,0,0,0,14
Joe Sestak,,,,,1,0,0,14
John Fetterman,,,,,,1,0,14
Joseph J Vodvarka,,,,,,,0,14
Total,105,33,12,47,31,26,23,14
,Attorney General - Democrat,,,United States Senator - Democrat,,,,15
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,15
Josh Shapiro,6,0,0,19,18,19,6,15
Stephen A Zappala Jr,,4,0,22,6,9,2,15
John Morganelli,,,3,4,5,0,7,15
Katie Mcginty,,,,6,0,0,0,15
Joe Sestak,,,,,4,0,0,15
John Fetterman,,,,,,1,0,15
Joseph J Vodvarka,,,,,,,3,15
Total,68,43,19,51,33,29,18,15
,Attorney General - Democrat,,,United States Senator - Democrat,,,,16
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,16
Josh Shapiro,7,0,0,21,18,12,7,16
Stephen A Zappala Jr,,6,0,19,7,8,3,16
John Morganelli,,,1,1,0,3,10,16
Katie Mcginty,,,,2,0,0,0,16
Joe Sestak,,,,,3,0,0,16
John Fetterman,,,,,,1,0,16
Joseph J Vodvarka,,,,,,,0,16
Total,65,43,15,43,28,24,20,16
,Attorney General - Democrat,,,United States Senator - Democrat,,,,17
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,17
Stephen A Zappala Jr,9,0,0,36,9,7,6,17
Josh Shapiro,,4,0,19,22,10,9,17
John Morganelli,,,0,4,2,9,4,17
Katie Mcginty,,,,2,0,0,0,17
Joe Sestak,,,,,1,0,0,17
Joseph J Vodvarka,,,,,,2,0,17
John Fetterman,,,,,,,1,17
Total,67,64,19,61,34,28,20,17
,Attorney General - Democrat,,,United States Senator - Democrat,,,,18
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,18
Josh Shapiro,3,0,0,17,25,16,9,18
Stephen A Zappala Jr,,6,0,22,11,12,5,18
John Morganelli,,,1,1,4,2,14,18
Katie Mcginty,,,,6,0,0,0,18
Joe Sestak,,,,,1,0,0,18
John Fetterman,,,,,,2,0,18
Joseph J Vodvarka,,,,,,,2,18
Total,70,56,22,46,41,32,30,18
,Attorney General - Democrat,,,United States Senator - Democrat,,,,19
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,19
Stephen A Zappala Jr,10,0,0,40,8,14,10,19
Josh Shapiro,,4,0,25,20,14,13,19
John Morganelli,,,1,5,3,2,7,19
Katie Mcginty,,,,5,0,0,0,19
Joe Sestak,,,,,1,0,0,19
John Fetterman,,,,,,0,0,19
Joseph J Vodvarka,,,,,,,0,19
Total,82,76,18,75,32,30,30,19
,Attorney General - Democrat,,,United States Senator - Democrat,,,,20
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,20
Josh Shapiro,5,0,0,21,22,15,11,20
Stephen A Zappala Jr,,6,0,13,10,10,2,20
John Morganelli,,,0,3,3,3,4,20
Katie Mcginty,,,,5,0,0,0,20
Joe Sestak,,,,,4,0,0,20
John Fetterman,,,,,,1,0,20
Joseph J Vodvarka,,,,,,,1,20
Total,74,41,13,42,39,29,18,20
,Attorney General - Democrat,,,United States Senator - Democrat,,,,21
