col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,President Of The United States - Democrat,,,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Mike Stack,Mark B Cohen,Charles Quann,Louis Farinella,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,All
Hillary Clinton,761,0,0,"2,389","1,625","1,534",454,"1,224","1,151",387,"1,172","1,195","1,032",147,171,126,85,All
Bernie Sanders,,273,0,503,249,226,"1,206",191,202,963,177,149,105,811,777,749,690,All
Roque Rocky De La Fuente,,,6,5,2,2,7,0,3,3,1,1,3,5,4,4,4,All
Allyson Y Schwartz,,,,7,"1,656","1,587",662,"1,315","1,262",588,"1,244","1,218","1,060",355,372,334,267,All
Betsy May Kilkenny,,,,,4,"1,509",513,"1,213","1,112",404,"1,158","1,139","1,014",232,241,214,159,All
Val Arkoosh,,,,,,2,482,"1,137","1,076",334,"1,130","1,110",997,193,192,155,135,All
Michael J Rahming,,,,,,,0,352,286,916,327,289,197,809,759,725,671,All
Elaine Tomlin,,,,,,,,1,"1,119",378,"1,166","1,143","1,009",224,235,203,159,All
Mike Stack,,,,,,,,,4,341,"1,059","1,049","1,011",189,218,198,157,All
Mark B Cohen,,,,,,,,,,3,334,315,212,851,788,751,679,All
Charles Quann,,,,,,,,,,,0,"1,122",997,203,204,179,129,All
Louis Farinella,,,,,,,,,,,,0,984,171,163,140,104,All
W Gerard Oleksiak,,,,,,,,,,,,,0,113,126,106,97,All
Henry Albert,,,,,,,,,,,,,,0,757,718,669,All
Linda A Fields,,,,,,,,,,,,,,,0,727,694,All
Melissa Robbins,,,,,,,,,,,,,,,,0,692,All
Bev Hahn,,,,,,,,,,,,,,,,,0,All
Total,"3,600","1,976",18,"2,916","1,893","1,772","1,674","1,428","1,370","1,364","1,357","1,353","1,146",966,955,883,783,All
