col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,Angel Cruz,Ryan N Boyer,Ted Kirsch,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,All
H Douglass Brown,17,"1,687","1,632","1,560","1,521","1,497",305,244,279,262,303,245,203,222,227,177,507,858,438,149,All
Peter Cutty,,15,"1,580","1,511","1,473","1,460",312,248,287,266,316,251,210,228,226,187,466,797,396,112,All
Amanda Mcillmurray,,,2,"1,583","1,536","1,503",281,222,289,270,325,256,219,234,221,180,492,733,388,82,All
Kat Richter,,,,1,"1,504","1,473",226,179,248,245,268,221,177,205,188,169,463,702,349,73,All
Katherine Hunter Snyder,,,,,2,"1,445",230,178,247,260,269,224,192,211,190,174,457,705,337,61,All
Jacob Adeniran,,,,,,0,199,151,201,218,228,192,146,188,166,163,413,675,330,65,All
Thaddeus Kirkland,,,,,,,21,999,927,833,835,827,794,771,807,744,566,246,322,163,All
Blake Rutherford,,,,,,,,9,838,753,784,760,767,727,771,702,498,213,262,90,All
Anne Wakabayashi,,,,,,,,,1,845,864,843,809,773,794,737,550,178,275,58,All
Maria Quinones Sanchez,,,,,,,,,,29,779,804,770,786,706,734,531,183,263,51,All
Jennifer Lentz,,,,,,,,,,,0,787,760,771,765,725,513,178,268,56,All
Leanne Krueger Braneky,,,,,,,,,,,,0,764,744,713,715,499,176,237,48,All
Cathy Brady,,,,,,,,,,,,,1,734,723,703,496,158,224,43,All
Angel Cruz,,,,,,,,,,,,,,4,703,740,489,145,236,39,All
Ryan N Boyer,,,,,,,,,,,,,,,1,690,457,158,232,50,All
Ted Kirsch,,,,,,,,,,,,,,,,0,445,154,217,32,All
Katie Mcginty,,,,,,,,,,,,,,,,,135,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,76,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,99,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,49,All
Total,"2,061","1,876","1,782","1,672","1,642","1,559","1,418","1,164","1,101","1,097","1,045",993,951,948,926,876,"1,244","1,199",856,364,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Anne Wakabayashi,Thaddeus Kirkland,Jennifer Lentz,Maria Quinones Sanchez,Blake Rutherford,Angel Cruz,Leanne Krueger Braneky,Ted Kirsch,Cathy Brady,Ryan N Boyer,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,1
H Douglass Brown,3,202,199,196,187,183,38,33,38,34,19,30,26,29,20,23,109,51,61,13,1
Peter Cutty,,2,194,191,182,174,36,29,36,29,17,26,23,29,17,19,99,45,55,9,1
Amanda Mcillmurray,,,0,203,191,182,43,32,42,35,19,30,27,30,23,22,92,53,54,5,1
Kat Richter,,,,0,187,179,42,32,41,35,20,32,29,33,23,25,90,51,53,6,1
Katherine Hunter Snyder,,,,,1,176,37,29,35,35,16,31,25,27,21,22,89,52,46,5,1
Jacob Adeniran,,,,,,0,30,24,28,29,13,26,24,26,17,17,82,40,50,6,1
Anne Wakabayashi,,,,,,,0,91,96,92,81,81,82,79,83,82,19,53,42,3,1
Thaddeus Kirkland,,,,,,,,2,82,80,83,73,77,75,75,76,25,46,35,9,1
Jennifer Lentz,,,,,,,,,0,79,73,76,76,78,76,77,19,46,40,4,1
Maria Quinones Sanchez,,,,,,,,,,1,74,82,80,76,75,69,18,50,34,3,1
Blake Rutherford,,,,,,,,,,,1,68,70,69,70,72,19,42,31,4,1
Angel Cruz,,,,,,,,,,,,0,71,75,71,68,15,44,31,4,1
Leanne Krueger Braneky,,,,,,,,,,,,,0,69,70,69,22,44,25,3,1
Ted Kirsch,,,,,,,,,,,,,,0,67,70,20,39,33,2,1
Cathy Brady,,,,,,,,,,,,,,,0,71,16,46,25,1,1
Ryan N Boyer,,,,,,,,,,,,,,,,0,15,41,30,3,1
John Fetterman,,,,,,,,,,,,,,,,,10,0,0,0,1
Katie Mcginty,,,,,,,,,,,,,,,,,,17,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,,,,2,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,4,1
Total,250,221,216,212,202,188,123,122,114,113,102,100,98,97,93,93,143,121,99,31,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Thaddeus Kirkland,Anne Wakabayashi,Blake Rutherford,Maria Quinones Sanchez,Leanne Krueger Braneky,Jennifer Lentz,Angel Cruz,Cathy Brady,Ryan N Boyer,Ted Kirsch,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,2
H Douglass Brown,0,161,156,155,152,146,24,27,22,24,27,24,23,23,18,17,47,81,49,8,2
Amanda Mcillmurray,,0,152,158,155,146,22,29,21,25,26,25,22,21,17,16,42,69,48,4,2
Peter Cutty,,,1,146,141,139,21,24,17,21,22,20,18,19,15,14,40,68,45,6,2
Kat Richter,,,,0,153,143,22,28,20,24,27,20,22,22,14,16,43,64,45,5,2
Katherine Hunter Snyder,,,,,0,140,22,27,21,25,25,23,21,24,17,15,40,63,45,4,2
Jacob Adeniran,,,,,,0,18,21,14,20,20,17,18,16,14,17,36,63,38,4,2
Thaddeus Kirkland,,,,,,,3,87,86,81,79,72,73,76,74,67,62,19,27,4,2
Anne Wakabayashi,,,,,,,,0,79,78,84,74,74,74,72,67,54,17,25,3,2
Blake Rutherford,,,,,,,,,0,73,72,69,68,71,72,64,51,17,27,2,2
Maria Quinones Sanchez,,,,,,,,,,0,76,67,73,69,65,66,48,20,25,1,2
Leanne Krueger Braneky,,,,,,,,,,,0,69,71,71,64,65,51,15,26,1,2
Jennifer Lentz,,,,,,,,,,,,0,70,66,66,63,50,11,24,1,2
Angel Cruz,,,,,,,,,,,,,0,69,65,67,50,10,23,2,2
Cathy Brady,,,,,,,,,,,,,,0,68,61,47,12,24,3,2
Ryan N Boyer,,,,,,,,,,,,,,,1,62,48,14,21,1,2
Ted Kirsch,,,,,,,,,,,,,,,,0,44,12,20,1,2
Katie Mcginty,,,,,,,,,,,,,,,,,10,0,0,0,2
John Fetterman,,,,,,,,,,,,,,,,,,3,0,0,2
Joe Sestak,,,,,,,,,,,,,,,,,,,14,0,2
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,1,2
Total,195,173,170,166,162,151,120,102,102,97,94,88,87,87,86,78,115,100,98,12,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,3
,Thaddeus Kirkland,Maria Quinones Sanchez,Anne Wakabayashi,Angel Cruz,Blake Rutherford,Jennifer Lentz,Cathy Brady,Leanne Krueger Braneky,Ryan N Boyer,Ted Kirsch,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Thaddeus Kirkland,0,64,64,62,65,63,62,62,61,59,4,3,6,3,3,3,56,6,4,5,3
Maria Quinones Sanchez,,0,63,63,62,62,62,63,59,59,3,2,5,1,1,1,56,6,1,4,3
Anne Wakabayashi,,,0,62,61,63,63,62,60,60,2,3,4,1,1,1,57,5,1,3,3
Angel Cruz,,,,0,62,63,61,60,59,60,4,4,6,3,3,3,57,6,1,1,3
Blake Rutherford,,,,,0,62,61,61,61,59,4,3,6,3,3,3,56,4,2,3,3
Jennifer Lentz,,,,,,0,62,60,60,59,4,4,6,3,3,3,57,4,2,1,3
