col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,All
,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Hamdi Soysal,Sherrie Cohen,Carol Rose Fleischman,Margaret Lenzi,Gwen Snyder,Tonya Diane Bah,William Leopold,Waleed Shahid,Malcolm Kenyatta,Cindy Bass,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Joe Foster,Ken Washington,Mark Aronchick,Mary Jo Daley,Blondell Reynolds Brown,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
Yasmeen Kaboud,8,199,190,189,182,181,177,176,177,180,176,49,36,33,33,20,23,22,25,15,19,18,16,12,99,62,38,10,All
Lou Agre,,2,183,185,180,177,170,176,172,174,173,47,30,29,31,16,23,16,24,12,14,17,14,8,87,58,35,11,All
Ariana Flores Gordon,,,0,187,180,182,171,175,174,175,174,46,30,30,29,17,23,20,26,15,16,18,18,12,78,58,32,9,All
Hamdi Soysal,,,,0,184,183,174,179,179,179,177,41,25,29,27,11,19,17,22,13,11,14,15,9,73,57,32,10,All
Sherrie Cohen,,,,,0,177,172,171,175,174,170,44,27,32,30,18,24,20,28,20,13,20,19,13,76,57,30,11,All
Carol Rose Fleischman,,,,,,0,167,173,171,172,168,39,26,30,25,14,20,19,24,15,14,17,17,12,72,57,30,10,All
Margaret Lenzi,,,,,,,0,168,176,176,173,37,25,25,26,19,27,18,21,11,17,20,17,11,74,57,27,10,All
Gwen Snyder,,,,,,,,0,173,171,169,38,26,27,27,14,23,18,23,12,12,17,17,11,70,54,31,10,All
Tonya Diane Bah,,,,,,,,,0,177,172,36,23,23,23,11,21,16,20,12,11,16,14,8,75,51,29,11,All
William Leopold,,,,,,,,,,0,172,36,23,25,23,14,23,17,20,11,15,16,15,11,73,54,28,11,All
Waleed Shahid,,,,,,,,,,,0,36,23,22,23,16,24,13,17,7,15,18,13,8,70,52,31,11,All
Malcolm Kenyatta,,,,,,,,,,,,1,121,117,126,100,97,98,102,101,95,92,97,89,74,62,15,1,All
Cindy Bass,,,,,,,,,,,,,2,121,119,97,93,97,92,100,97,96,94,90,75,57,14,2,All
Katherine J Gilmore,,,,,,,,,,,,,,0,112,90,90,93,89,98,89,94,93,92,62,59,8,1,All
Jerry T Jordan,,,,,,,,,,,,,,,0,91,91,94,91,92,87,87,89,85,58,57,11,1,All
Vincent Hughes,,,,,,,,,,,,,,,,0,93,87,81,86,95,93,88,84,51,49,4,0,All
Joe Foster,,,,,,,,,,,,,,,,,0,87,82,83,85,93,84,81,48,49,6,1,All
Ken Washington,,,,,,,,,,,,,,,,,,0,88,91,87,84,88,83,49,46,6,1,All
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,92,77,78,81,77,45,49,5,2,All
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,0,87,85,88,85,46,49,3,1,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,89,85,82,50,45,3,0,All
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,87,81,50,46,3,2,All
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,85,47,48,1,2,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,42,45,2,0,All
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,All
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,All
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,All
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,239,217,201,197,196,193,187,186,186,186,184,166,163,144,139,112,111,110,109,109,108,108,107,96,206,129,60,12,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,7
,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Hamdi Soysal,Carol Rose Fleischman,Margaret Lenzi,Gwen Snyder,Tonya Diane Bah,William Leopold,Waleed Shahid,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Vincent Hughes,Mark Aronchick,Joe Foster,Nicole Allen White,Blondell Reynolds Brown,Mary Jo Daley,Michelle W Singer,Heather A Steinmiller,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,7
Yasmeen Kaboud,7,123,118,114,117,113,109,110,109,110,107,25,30,23,20,18,16,15,14,15,14,10,10,8,55,42,31,5,7
Lou Agre,,2,112,112,113,108,105,108,105,106,105,21,28,21,19,14,14,15,16,16,11,8,9,7,43,40,27,6,7
Ariana Flores Gordon,,,0,111,114,111,105,108,105,106,106,20,26,19,16,15,13,14,14,15,11,8,9,7,42,39,25,4,7
Sherrie Cohen,,,,0,114,110,107,105,108,107,105,20,27,22,18,16,14,18,16,17,10,13,12,9,41,39,24,6,7
Hamdi Soysal,,,,,0,112,106,109,108,108,106,17,23,19,15,14,9,12,12,13,8,8,8,6,38,40,23,5,7
Carol Rose Fleischman,,,,,,0,102,107,103,104,102,17,21,20,13,15,11,13,12,15,11,9,9,8,40,37,23,5,7
Margaret Lenzi,,,,,,,0,103,109,108,106,19,23,18,17,14,15,15,19,17,13,8,11,8,40,38,21,6,7
Gwen Snyder,,,,,,,,0,105,104,102,20,24,20,17,15,12,15,16,16,11,9,10,9,38,37,23,5,7
Tonya Diane Bah,,,,,,,,,0,108,104,17,22,17,14,13,9,12,14,15,9,9,8,6,42,34,22,6,7
William Leopold,,,,,,,,,,0,103,17,22,19,14,15,12,13,16,15,13,9,10,9,38,37,21,6,7
Waleed Shahid,,,,,,,,,,,0,18,22,17,15,11,14,11,17,17,12,6,9,7,36,36,23,6,7
Cindy Bass,,,,,,,,,,,,2,80,83,81,70,68,67,65,67,67,68,66,61,47,41,10,2,7
Malcolm Kenyatta,,,,,,,,,,,,,1,77,83,68,66,71,64,61,61,66,66,58,44,42,11,1,7
Katherine J Gilmore,,,,,,,,,,,,,,0,76,66,62,64,62,64,60,65,63,62,39,43,5,1,7
Jerry T Jordan,,,,,,,,,,,,,,,0,66,64,65,65,60,58,62,61,56,38,39,7,1,7
Ken Washington,,,,,,,,,,,,,,,,0,62,67,63,58,60,64,62,57,35,34,5,1,7
Vincent Hughes,,,,,,,,,,,,,,,,,0,62,68,65,65,59,62,57,35,35,3,0,7
Mark Aronchick,,,,,,,,,,,,,,,,,,0,62,57,58,66,61,56,31,38,3,1,7
Joe Foster,,,,,,,,,,,,,,,,,,,0,67,60,58,61,56,33,34,4,1,7
Nicole Allen White,,,,,,,,,,,,,,,,,,,,0,60,57,61,54,35,32,3,2,7
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,59,60,54,34,31,2,0,7
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,0,62,57,32,33,3,1,7
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,59,32,35,1,1,7
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,27,32,2,0,7
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,0,7
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,7
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,154,132,124,123,120,119,117,115,115,115,113,110,105,96,91,79,78,77,76,76,73,73,73,64,118,90,43,7,7
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,9
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Lou Agre,Yasmeen Kaboud,Ariana Flores Gordon,Hamdi Soysal,Carol Rose Fleischman,Sherrie Cohen,Gwen Snyder,Tonya Diane Bah,Waleed Shahid,William Leopold,Margaret Lenzi,Malcolm Kenyatta,Cindy Bass,Jerry T Jordan,Katherine J Gilmore,Mary Jo Daley,Blondell Reynolds Brown,Joe Foster,Michelle W Singer,Vincent Hughes,Heather A Steinmiller,Mark Aronchick,Nicole Allen White,Ken Washington,9
Chaka Fattah,10,0,0,0,44,44,36,35,32,35,32,33,34,35,34,30,28,20,23,14,16,15,15,16,15,14,15,14,9
Dwight Evans,,1,0,0,18,20,19,17,20,18,17,17,16,17,19,20,16,18,16,16,14,15,13,14,13,11,14,12,9
Brian Anthony Gordon,,,1,0,8,7,7,9,7,6,8,7,8,7,6,4,4,4,3,0,1,2,0,1,0,2,0,1,9
Dan Muroff,,,,0,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,9
Lou Agre,,,,,0,76,71,72,69,68,68,67,68,68,65,19,9,12,8,4,3,7,5,2,1,9,1,2,9
Yasmeen Kaboud,,,,,,1,72,72,68,68,66,68,69,70,68,19,11,13,10,5,5,9,6,4,4,10,3,4,9
Ariana Flores Gordon,,,,,,,0,73,71,69,67,69,68,69,66,20,10,13,11,7,5,9,9,4,5,12,3,5,9
Hamdi Soysal,,,,,,,,0,71,70,70,71,71,71,68,18,8,12,10,5,3,7,7,2,3,10,1,3,9
Carol Rose Fleischman,,,,,,,,,0,67,66,68,66,68,65,18,9,12,10,6,3,8,8,3,4,11,2,4,9
Sherrie Cohen,,,,,,,,,,0,66,67,65,67,65,17,7,12,10,7,3,8,7,4,4,10,3,4,9
Gwen Snyder,,,,,,,,,,,0,68,67,67,65,14,6,10,7,3,1,7,7,2,2,8,1,3,9
Tonya Diane Bah,,,,,,,,,,,,0,68,69,67,14,6,9,6,3,2,7,6,2,2,8,1,3,9
Waleed Shahid,,,,,,,,,,,,,0,69,67,14,5,8,5,1,3,7,4,2,1,6,1,2,9
William Leopold,,,,,,,,,,,,,,0,68,14,6,9,6,2,2,7,5,2,2,7,1,2,9
Margaret Lenzi,,,,,,,,,,,,,,,0,14,6,9,7,3,4,8,6,4,3,6,3,4,9
Malcolm Kenyatta,,,,,,,,,,,,,,,,0,41,43,40,35,34,33,31,34,31,31,31,30,9
Cindy Bass,,,,,,,,,,,,,,,,,0,38,38,32,30,28,28,29,29,25,29,27,9
Jerry T Jordan,,,,,,,,,,,,,,,,,,0,36,30,29,26,28,27,29,26,27,28,9
Katherine J Gilmore,,,,,,,,,,,,,,,,,,,0,33,29,28,30,28,30,25,30,27,9
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,0,28,25,26,27,28,26,28,27,9
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,25,25,30,28,19,29,27,9
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,23,25,25,20,26,24,9
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,26,26,20,26,26,9
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,0,27,19,28,25,9
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,21,27,26,9
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,9
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,9
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
