col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,All
Hillary Clinton,249,0,0,423,418,124,59,65,10,All
Bernie Sanders,,67,0,151,107,53,44,37,12,All
Roque Rocky De La Fuente,,,0,4,0,0,0,0,0,All
Wanda Logan,,,,6,0,0,0,0,0,All
Vanessa L Brown,,,,,1,0,0,0,0,All
Ray Bailey,,,,,,3,0,0,0,All
Movita Johnson Harrell,,,,,,,3,0,0,All
Darryl Thomas,,,,,,,,3,0,All
Ted Smith,,,,,,,,,1,All
Total,"1,348",471,4,584,526,180,106,105,23,All
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,1
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,1
Hillary Clinton,21,0,0,72,55,10,11,7,3,1
Bernie Sanders,,7,0,13,16,8,4,2,1,1
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,1
Wanda Logan,,,,2,0,0,0,0,0,1
Vanessa L Brown,,,,,1,0,0,0,0,1
Ray Bailey,,,,,,0,0,0,0,1
Darryl Thomas,,,,,,,0,0,0,1
Movita Johnson Harrell,,,,,,,,1,0,1
Ted Smith,,,,,,,,,0,1
Total,179,51,0,87,72,18,15,10,4,1
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,7
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,7
Hillary Clinton,56,0,0,68,73,27,7,5,4,7
Bernie Sanders,,19,0,32,21,7,6,6,4,7
Roque Rocky De La Fuente,,,0,2,0,0,0,0,0,7
Wanda Logan,,,,1,0,0,0,0,0,7
Vanessa L Brown,,,,,0,0,0,0,0,7
Ray Bailey,,,,,,0,0,0,0,7
Darryl Thomas,,,,,,,1,0,0,7
Movita Johnson Harrell,,,,,,,,0,0,7
Ted Smith,,,,,,,,,0,7
Total,240,95,2,103,94,34,14,11,8,7
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,8
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,8
Hillary Clinton,36,0,0,75,62,25,14,8,0,8
Bernie Sanders,,9,0,28,14,8,8,5,2,8
Roque Rocky De La Fuente,,,0,1,0,0,0,0,0,8
Wanda Logan,,,,0,0,0,0,0,0,8
Vanessa L Brown,,,,,0,0,0,0,0,8
Ray Bailey,,,,,,2,0,0,0,8
Movita Johnson Harrell,,,,,,,1,0,0,8
Darryl Thomas,,,,,,,,1,0,8
Ted Smith,,,,,,,,,0,8
Total,220,74,1,104,76,35,23,14,2,8
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,12
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,12
Hillary Clinton,24,0,0,53,40,19,6,8,0,12
Bernie Sanders,,7,0,13,20,9,11,10,2,12
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,12
Vanessa L Brown,,,,0,0,0,0,0,0,12
Wanda Logan,,,,,0,0,0,0,0,12
Ray Bailey,,,,,,0,0,0,0,12
Darryl Thomas,,,,,,,1,0,0,12
Movita Johnson Harrell,,,,,,,,0,0,12
Ted Smith,,,,,,,,,0,12
Total,150,72,0,66,60,28,18,18,2,12
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,13
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,13
Hillary Clinton,55,0,0,76,49,19,13,5,2,13
Bernie Sanders,,13,0,19,17,6,10,9,2,13
Roque Rocky De La Fuente,,,0,1,0,0,0,0,0,13
Wanda Logan,,,,3,0,0,0,0,0,13
Vanessa L Brown,,,,,0,0,0,0,0,13
Darryl Thomas,,,,,,0,0,0,0,13
Ray Bailey,,,,,,,0,0,0,13
Movita Johnson Harrell,,,,,,,,1,0,13
Ted Smith,,,,,,,,,1,13
Total,219,76,1,99,66,25,23,15,5,13
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,19
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,19
Hillary Clinton,22,0,0,40,35,18,7,9,1,19
Bernie Sanders,,6,0,14,6,4,5,2,0,19
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,19
Wanda Logan,,,,0,0,0,0,0,0,19
Vanessa L Brown,,,,,0,0,0,0,0,19
Ray Bailey,,,,,,0,0,0,0,19
Movita Johnson Harrell,,,,,,,0,0,0,19
Darryl Thomas,,,,,,,,0,0,19
Ted Smith,,,,,,,,,0,19
Total,132,37,0,54,41,22,12,11,1,19
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,20
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,20
Hillary Clinton,35,0,0,91,52,12,13,5,0,20
Bernie Sanders,,6,0,20,25,7,4,3,1,20
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,20
Vanessa L Brown,,,,0,0,0,0,0,0,20
Wanda Logan,,,,,0,0,0,0,0,20
Ray Bailey,,,,,,1,0,0,0,20
Movita Johnson Harrell,,,,,,,0,0,0,20
Darryl Thomas,,,,,,,,0,0,20
Ted Smith,,,,,,,,,0,20
Total,208,66,0,111,77,20,17,8,1,20
