col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,All
,Thomas P Murt,Tom Ellis,Gilbert Cox,Shannon Oscar,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Alan Apt,All
Thomas P Murt,70,153,151,151,124,132,113,108,All
Tom Ellis,,5,124,28,129,54,39,16,All
Gilbert Cox,,,2,47,119,26,15,43,All
Shannon Oscar,,,,4,19,37,77,89,All
Lauren E Casper,,,,,4,30,17,12,All
Michael J Mcmonagle,,,,,,13,35,13,All
Pam Levy,,,,,,,3,52,All
Alan Apt,,,,,,,,0,All
Total,469,220,208,184,181,159,141,131,All
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,16
,Thomas P Murt,Gilbert Cox,Michael J Mcmonagle,Shannon Oscar,Alan Apt,Pam Levy,Tom Ellis,Lauren E Casper,16
Thomas P Murt,12,22,24,21,20,18,15,15,16
Gilbert Cox,,0,6,11,11,3,11,10,16
Michael J Mcmonagle,,,1,4,2,9,6,7,16
Shannon Oscar,,,,1,18,11,1,2,16
Alan Apt,,,,,0,8,4,3,16
Pam Levy,,,,,,1,4,5,16
Tom Ellis,,,,,,,1,10,16
Lauren E Casper,,,,,,,,0,16
Total,66,27,27,26,25,22,21,19,16
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,17
,Thomas P Murt,Shannon Oscar,Pam Levy,Gilbert Cox,Alan Apt,Tom Ellis,Michael J Mcmonagle,Lauren E Casper,17
Thomas P Murt,13,34,28,18,17,15,17,10,17
Shannon Oscar,,1,33,10,25,6,9,2,17
Pam Levy,,,0,3,18,4,8,3,17
Gilbert Cox,,,,0,8,17,4,14,17
Alan Apt,,,,,0,0,2,0,17
Tom Ellis,,,,,,1,6,17,17
Michael J Mcmonagle,,,,,,,4,1,17
Lauren E Casper,,,,,,,,0,17
Total,69,51,41,30,29,29,23,21,17
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,18
,Thomas P Murt,Tom Ellis,Gilbert Cox,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Alan Apt,Pam Levy,18
Thomas P Murt,7,34,27,23,24,20,20,18,18
Tom Ellis,,0,27,30,7,3,6,9,18
Gilbert Cox,,,0,27,5,4,4,3,18
Lauren E Casper,,,,1,4,2,3,1,18
Michael J Mcmonagle,,,,,2,5,4,4,18
Shannon Oscar,,,,,,0,9,8,18
Alan Apt,,,,,,,0,9,18
Pam Levy,,,,,,,,0,18
Total,81,47,39,36,28,22,21,19,18
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,19
,Thomas P Murt,Tom Ellis,Lauren E Casper,Gilbert Cox,Shannon Oscar,Michael J Mcmonagle,Alan Apt,Pam Levy,19
Thomas P Murt,16,32,24,22,24,22,14,13,19
Tom Ellis,,1,24,24,10,12,3,8,19
Lauren E Casper,,,1,22,3,6,1,1,19
Gilbert Cox,,,,1,7,2,5,1,19
Shannon Oscar,,,,,0,5,9,11,19
Michael J Mcmonagle,,,,,,1,2,4,19
Alan Apt,,,,,,,0,5,19
Pam Levy,,,,,,,,0,19
Total,84,47,34,33,29,26,17,17,19
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,20
,Thomas P Murt,Gilbert Cox,Tom Ellis,Lauren E Casper,Shannon Oscar,Pam Levy,Michael J Mcmonagle,Alan Apt,20
Thomas P Murt,13,32,24,18,17,16,13,12,20
Gilbert Cox,,1,23,25,6,5,5,7,20
Tom Ellis,,,0,23,3,6,5,0,20
Lauren E Casper,,,,2,2,3,2,0,20
Shannon Oscar,,,,,1,5,2,9,20
Pam Levy,,,,,,1,3,2,20
Michael J Mcmonagle,,,,,,,1,2,20
Alan Apt,,,,,,,,0,20
Total,72,42,32,30,20,18,15,13,20
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,21
,Thomas P Murt,Lauren E Casper,Tom Ellis,Shannon Oscar,Gilbert Cox,Pam Levy,Alan Apt,Michael J Mcmonagle,21
Thomas P Murt,6,17,13,16,12,11,13,10,21
Lauren E Casper,,0,15,5,14,3,4,3,21
Tom Ellis,,,1,0,13,2,1,4,21
Shannon Oscar,,,,1,2,8,11,3,21
Gilbert Cox,,,,,0,0,1,0,21
Pam Levy,,,,,,1,9,3,21
Alan Apt,,,,,,,0,1,21
Michael J Mcmonagle,,,,,,,,1,21
Total,42,22,19,17,16,15,14,13,21
,Representative In The General Assembly 152nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,24
,Thomas P Murt,Michael J Mcmonagle,Tom Ellis,Gilbert Cox,Lauren E Casper,Shannon Oscar,Alan Apt,Pam Levy,24
Thomas P Murt,3,22,20,18,17,19,12,9,24
Michael J Mcmonagle,,3,14,4,7,9,0,4,24
Tom Ellis,,,1,9,10,5,2,6,24
Gilbert Cox,,,,0,7,7,7,0,24
Lauren E Casper,,,,,0,3,1,1,24
Shannon Oscar,,,,,,0,8,1,24
Alan Apt,,,,,,,0,1,24
Pam Levy,,,,,,,,0,24
Total,55,27,25,21,19,19,12,9,24
