col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Jerry T Jordan,,,,,,,0,66,66,61,12,59,58,58,56,19,22,14,9,13,12,9,9,5,6,2
Vincent Hughes,,,,,,,,0,68,70,10,62,62,63,58,12,12,15,10,9,8,8,8,4,3,2
Mary Jo Daley,,,,,,,,,0,62,9,61,62,61,61,11,11,15,10,8,11,7,8,3,4,2
Blondell Reynolds Brown,,,,,,,,,,0,8,60,60,60,55,8,9,11,5,6,7,6,4,2,1,2
Ariana Flores Gordon,,,,,,,,,,,0,8,5,4,7,26,27,24,29,27,29,25,21,22,21,2
Joe Foster,,,,,,,,,,,,0,57,58,52,5,12,13,4,7,8,7,9,3,1,2
Michelle W Singer,,,,,,,,,,,,,0,55,55,4,8,10,4,5,7,5,7,4,1,2
Heather A Steinmiller,,,,,,,,,,,,,,0,53,3,7,10,3,3,3,2,6,0,1,2
Mark Aronchick,,,,,,,,,,,,,,,0,8,7,8,7,9,7,2,4,3,3,2
Yasmeen Kaboud,,,,,,,,,,,,,,,,0,37,26,29,25,24,25,23,23,22,2
Lou Agre,,,,,,,,,,,,,,,,,0,26,27,26,26,25,23,21,22,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,0,23,20,23,24,24,22,18,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,24,26,25,22,22,22,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,25,24,20,20,20,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,24,21,22,21,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,23,24,20,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,22,19,2
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,19,2
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,289,161,131,123,114,112,107,86,83,75,71,70,70,69,67,58,55,38,35,34,33,31,30,25,23,2
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Rosita C Youngblood,Cindy Bass,Katherine J Gilmore,Blondell Reynolds Brown,Malcolm Kenyatta,Ken Washington,Jerry T Jordan,Lou Agre,Yasmeen Kaboud,Heather A Steinmiller,Ariana Flores Gordon,Mary Jo Daley,Vincent Hughes,Carol Rose Fleischman,Margaret Lenzi,Mark Aronchick,Hamdi Soysal,Sherrie Cohen,Tonya Diane Bah,Waleed Shahid,William Leopold,Joe Foster,Nicole Allen White,Gwen Snyder,Michelle W Singer,3
Rosita C Youngblood,50,129,102,82,56,45,48,42,43,33,36,36,37,34,35,33,32,31,32,31,29,28,30,23,23,3
Cindy Bass,,6,99,79,52,35,40,15,16,26,13,34,31,11,12,31,11,10,10,10,5,22,25,5,21,3
Katherine J Gilmore,,,1,78,43,27,37,9,11,27,8,31,26,7,7,30,6,6,5,5,2,22,20,2,23,3
Blondell Reynolds Brown,,,,0,29,28,27,1,3,24,2,23,28,1,5,23,0,2,2,2,2,21,20,1,18,3
Malcolm Kenyatta,,,,,1,31,42,14,14,26,10,32,31,10,7,31,7,9,5,6,5,24,23,3,21,3
Ken Washington,,,,,,1,31,6,9,36,8,27,29,8,11,28,4,7,8,8,6,26,25,4,20,3
Jerry T Jordan,,,,,,,1,11,15,23,12,29,27,11,10,29,8,11,8,9,8,26,20,4,19,3
Lou Agre,,,,,,,,3,35,2,32,7,4,31,25,5,33,30,27,27,26,5,4,22,3,3
Yasmeen Kaboud,,,,,,,,,1,3,32,9,5,32,25,6,28,28,26,27,25,8,6,22,4,3
Heather A Steinmiller,,,,,,,,,,0,2,22,23,2,4,23,1,2,2,2,3,21,19,1,19,3
Ariana Flores Gordon,,,,,,,,,,,2,10,4,34,27,8,31,32,29,28,28,7,6,23,4,3
Mary Jo Daley,,,,,,,,,,,,0,27,9,6,28,7,8,5,5,2,21,20,4,21,3
Vincent Hughes,,,,,,,,,,,,,0,5,7,23,2,2,4,4,3,24,21,5,20,3
Carol Rose Fleischman,,,,,,,,,,,,,,0,28,6,31,30,27,27,27,7,5,23,3,3
Margaret Lenzi,,,,,,,,,,,,,,,0,6,25,25,28,26,27,9,7,22,3,3
Mark Aronchick,,,,,,,,,,,,,,,,0,4,7,4,4,2,22,22,1,21,3
Hamdi Soysal,,,,,,,,,,,,,,,,,0,29,26,26,25,4,2,21,2,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,26,26,25,6,3,20,2,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,28,26,8,7,22,3,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,25,8,5,21,3,3
William Leopold,,,,,,,,,,,,,,,,,,,,,0,6,4,22,1,3
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,23,5,21,3
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,4,19,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,2,3
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,242,143,112,87,63,55,53,49,47,43,41,39,39,37,37,36,34,34,34,33,31,30,30,25,25,3
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Rosita C Youngblood,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Heather A Steinmiller,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Nicole Allen White,Yasmeen Kaboud,Joe Foster,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Gwen Snyder,William Leopold,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,Carol Rose Fleischman,Tonya Diane Bah,4
Rosita C Youngblood,48,69,62,52,51,44,36,39,39,39,38,37,35,41,31,28,19,16,14,14,12,13,14,10,11,4
Cindy Bass,,1,65,58,59,47,38,44,43,42,42,41,41,16,35,13,6,6,4,2,3,4,5,4,4,4
Katherine J Gilmore,,,0,58,56,46,39,44,44,42,43,41,42,14,36,11,5,6,4,2,2,4,4,2,3,4
Malcolm Kenyatta,,,,0,54,44,37,46,40,40,40,39,39,14,36,11,7,5,4,4,6,6,7,4,4,4
Jerry T Jordan,,,,,0,43,34,40,38,38,39,39,39,16,36,13,5,6,5,3,3,4,6,3,3,4
Ken Washington,,,,,,1,43,45,40,42,40,40,43,12,38,9,8,7,6,6,4,6,8,4,4,4
Heather A Steinmiller,,,,,,,0,37,37,39,37,37,35,4,32,1,2,2,2,2,1,2,1,0,2,4
Vincent Hughes,,,,,,,,0,39,42,39,40,40,8,36,5,4,4,3,4,3,4,6,2,4,4
Mary Jo Daley,,,,,,,,,1,37,43,40,38,6,32,3,6,5,2,1,3,4,2,3,4,4
Blondell Reynolds Brown,,,,,,,,,,0,38,39,39,7,36,4,5,4,4,4,1,3,3,1,3,4
Mark Aronchick,,,,,,,,,,,1,39,38,7,33,4,5,6,4,3,2,5,4,3,4,4
Michelle W Singer,,,,,,,,,,,,0,40,6,34,3,4,3,2,1,1,3,2,2,3,4
Nicole Allen White,,,,,,,,,,,,,0,6,34,3,2,3,2,1,1,2,3,1,2,4
Yasmeen Kaboud,,,,,,,,,,,,,,0,8,26,15,13,13,13,9,11,12,8,8,4
Joe Foster,,,,,,,,,,,,,,,0,6,5,4,4,3,1,3,5,1,2,4
Lou Agre,,,,,,,,,,,,,,,,2,15,13,14,14,9,11,13,9,8,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,14,12,11,12,10,11,10,8,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,13,11,11,11,9,9,7,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,14,9,12,11,7,6,4
William Leopold,,,,,,,,,,,,,,,,,,,,0,9,12,11,8,7,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,8,9,7,5,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,7,6,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,,1,9,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,159,82,74,64,63,60,51,49,48,47,46,45,44,43,39,32,21,18,17,17,15,15,15,12,12,4
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mark Aronchick,Mary Jo Daley,Vincent Hughes,Ken Washington,Blondell Reynolds Brown,Michelle W Singer,Heather A Steinmiller,Joe Foster,Nicole Allen White,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Sherrie Cohen,William Leopold,Tonya Diane Bah,Waleed Shahid,Margaret Lenzi,Gwen Snyder,5
Rosita C Youngblood,44,92,62,60,60,47,48,46,46,44,45,44,40,38,32,33,18,16,16,15,12,10,11,9,7,5
Cindy Bass,,2,62,63,64,46,49,44,46,44,44,43,39,36,18,17,13,11,12,9,7,6,7,5,5,5
Malcolm Kenyatta,,,0,60,64,49,49,46,47,45,44,42,41,39,19,17,11,9,11,8,6,4,6,3,4,5
Katherine J Gilmore,,,,1,61,43,47,42,44,40,41,42,38,37,18,15,10,8,9,6,4,3,4,2,3,5
Jerry T Jordan,,,,,0,46,47,43,46,42,43,42,40,36,20,18,12,10,11,8,6,5,6,4,4,5
Mark Aronchick,,,,,,0,48,44,45,40,42,39,40,38,10,9,11,11,12,10,8,6,6,4,6,5
Mary Jo Daley,,,,,,,1,42,46,41,43,42,41,39,11,8,12,11,12,9,6,5,5,3,4,5
Vincent Hughes,,,,,,,,0,43,44,42,40,41,40,8,5,6,6,8,6,7,4,3,3,2,5
Ken Washington,,,,,,,,,0,42,45,43,42,40,8,4,7,7,7,6,6,5,1,3,4,5
Blondell Reynolds Brown,,,,,,,,,,0,41,39,39,37,7,3,4,4,5,3,5,1,1,2,1,5
Michelle W Singer,,,,,,,,,,,0,42,41,39,6,4,4,4,4,3,5,4,2,3,2,5
Heather A Steinmiller,,,,,,,,,,,,0,39,38,4,4,3,4,4,5,6,2,1,2,2,5
Joe Foster,,,,,,,,,,,,,0,38,4,4,3,4,3,3,4,2,1,2,2,5
Nicole Allen White,,,,,,,,,,,,,,0,2,2,1,2,2,2,4,2,0,2,2,5
Yasmeen Kaboud,,,,,,,,,,,,,,,0,24,14,10,12,10,6,7,7,5,4,5
Lou Agre,,,,,,,,,,,,,,,,0,12,12,11,12,7,7,9,7,4,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,16,16,14,8,9,9,6,5,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,2,15,15,10,9,7,8,5,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,16,10,10,8,7,4,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,11,10,7,8,5,5
William Leopold,,,,,,,,,,,,,,,,,,,,,0,7,4,7,3,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,5,7,4,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,5,3,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,3,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,168,103,72,71,68,55,55,52,51,48,48,47,43,43,34,33,20,20,19,18,13,11,11,9,8,5
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Mark Aronchick,Vincent Hughes,Nicole Allen White,Blondell Reynolds Brown,Michelle W Singer,Joe Foster,Heather A Steinmiller,Lou Agre,Yasmeen Kaboud,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,William Leopold,Tonya Diane Bah,6
Rosita C Youngblood,37,128,104,101,93,93,90,86,85,83,80,76,73,73,47,49,37,38,38,34,33,28,27,30,26,6
Cindy Bass,,5,110,107,100,96,93,91,83,86,81,81,76,75,22,21,17,16,15,11,10,8,8,9,7,6
Malcolm Kenyatta,,,0,107,98,90,92,90,82,83,79,80,75,76,21,18,13,13,13,9,7,5,6,7,5,6
Katherine J Gilmore,,,,1,96,89,89,88,79,82,75,79,74,74,20,18,14,13,13,11,8,5,6,8,6,6
Jerry T Jordan,,,,,0,84,82,84,74,77,75,74,72,70,17,17,9,13,11,8,8,4,2,3,2,6
Ken Washington,,,,,,0,87,85,82,85,79,78,75,76,13,12,13,14,12,11,9,8,7,7,6,6
Mary Jo Daley,,,,,,,0,89,81,81,75,77,71,73,13,11,13,12,14,10,7,5,4,7,6,6
Mark Aronchick,,,,,,,,0,77,80,75,75,71,74,11,9,12,13,13,9,8,3,3,6,4,6
Vincent Hughes,,,,,,,,,1,82,80,76,72,73,4,2,5,5,6,4,3,5,5,8,4,6
Nicole Allen White,,,,,,,,,,0,81,77,77,77,7,4,6,5,6,3,3,8,5,7,6,6
Blondell Reynolds Brown,,,,,,,,,,,1,75,75,71,5,4,4,4,4,1,2,6,3,4,2,6
Michelle W Singer,,,,,,,,,,,,0,71,69,5,5,6,7,6,4,2,4,5,7,4,6
Joe Foster,,,,,,,,,,,,,1,68,6,4,5,7,6,3,4,7,5,6,5,6
Heather A Steinmiller,,,,,,,,,,,,,,0,3,1,2,4,4,2,2,4,3,4,5,6
Lou Agre,,,,,,,,,,,,,,,2,42,36,34,34,32,31,26,24,26,26,6
Yasmeen Kaboud,,,,,,,,,,,,,,,,0,32,31,31,30,31,24,24,22,23,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,33,33,32,29,25,27,28,27,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,35,32,32,25,25,25,24,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,31,31,23,25,27,24,6
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,32,24,25,27,25,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,25,24,24,23,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,27,23,25,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,26,25,6
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,24,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,220,147,119,116,106,102,101,98,94,92,90,84,82,80,55,55,43,41,41,37,36,32,32,32,31,6
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,10
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Lou Agre,Vincent Hughes,Ken Washington,Blondell Reynolds Brown,Mary Jo Daley,Michelle W Singer,Nicole Allen White,Mark Aronchick,Joe Foster,Carol Rose Fleischman,Ariana Flores Gordon,Heather A Steinmiller,Sherrie Cohen,Hamdi Soysal,Tonya Diane Bah,Gwen Snyder,William Leopold,Margaret Lenzi,Waleed Shahid,10
Rosita C Youngblood,20,99,72,71,63,57,53,49,50,43,44,43,42,41,40,42,43,36,37,37,37,37,34,30,31,10
Cindy Bass,,5,76,73,71,25,28,49,54,50,50,49,49,46,43,18,17,43,13,14,10,13,9,8,6,10
Malcolm Kenyatta,,,2,71,64,25,23,50,51,47,48,42,45,46,42,16,15,40,13,14,10,14,11,8,9,10
Katherine J Gilmore,,,,1,65,25,24,46,47,46,46,44,45,45,46,16,15,40,12,13,10,14,11,10,6,10
Jerry T Jordan,,,,,0,23,25,46,47,43,44,43,43,43,42,16,15,39,11,12,7,11,8,6,4,10
Yasmeen Kaboud,,,,,,3,47,14,12,9,11,11,10,12,12,37,38,6,34,32,31,35,33,31,32,10
Lou Agre,,,,,,,1,13,9,5,8,9,7,7,8,40,36,5,31,34,31,33,31,29,26,10
Vincent Hughes,,,,,,,,1,47,51,44,43,48,42,45,13,13,40,6,11,12,11,10,8,7,10
Ken Washington,,,,,,,,,0,49,49,47,46,45,46,9,13,41,8,9,7,9,6,6,4,10
Blondell Reynolds Brown,,,,,,,,,,0,43,46,49,42,46,7,7,41,2,6,6,6,6,5,2,10
Mary Jo Daley,,,,,,,,,,,0,42,45,48,42,5,7,39,7,6,5,6,3,5,4,10
Michelle W Singer,,,,,,,,,,,,0,45,42,44,10,10,42,6,9,9,9,9,7,4,10
Nicole Allen White,,,,,,,,,,,,,0,44,45,6,6,40,3,5,6,6,5,5,3,10
Mark Aronchick,,,,,,,,,,,,,,0,42,7,7,39,7,6,6,7,4,6,3,10
Joe Foster,,,,,,,,,,,,,,,0,6,7,40,7,7,7,9,8,9,5,10
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,40,6,33,37,33,34,34,30,26,10
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,5,31,36,31,34,31,29,29,10
Heather A Steinmiller,,,,,,,,,,,,,,,,,,0,4,7,6,6,6,5,2,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,30,26,30,27,26,27,10
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,31,31,32,25,27,10
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,30,31,28,27,10
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,32,28,27,10
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,29,28,10
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,28,10
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,177,127,92,89,80,68,63,63,62,57,57,55,54,53,52,48,47,45,43,41,41,39,37,36,35,10
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,11
,Rosita C Youngblood,Cindy Bass,Jerry T Jordan,Malcolm Kenyatta,Katherine J Gilmore,Mary Jo Daley,Mark Aronchick,Vincent Hughes,Nicole Allen White,Ken Washington,Joe Foster,Blondell Reynolds Brown,Michelle W Singer,Heather A Steinmiller,Lou Agre,Sherrie Cohen,Yasmeen Kaboud,Ariana Flores Gordon,Margaret Lenzi,William Leopold,Carol Rose Fleischman,Waleed Shahid,Hamdi Soysal,Gwen Snyder,Tonya Diane Bah,11
Rosita C Youngblood,6,114,107,106,105,98,94,100,95,97,91,91,92,89,45,44,42,40,38,39,40,37,38,37,36,11
Cindy Bass,,2,124,124,124,120,116,112,113,112,105,109,108,107,16,16,16,12,10,13,13,9,12,9,8,11
Jerry T Jordan,,,0,117,119,114,111,111,107,109,104,102,105,103,16,17,16,12,10,13,12,10,12,8,7,11
Malcolm Kenyatta,,,,0,120,115,112,109,109,112,106,101,104,106,15,15,14,11,10,13,11,9,11,6,6,11
Katherine J Gilmore,,,,,0,119,112,106,111,109,103,101,105,105,12,11,12,8,7,10,10,7,10,6,5,11
Mary Jo Daley,,,,,,0,115,108,112,112,105,103,108,107,9,9,7,4,5,7,6,4,6,3,2,11
Mark Aronchick,,,,,,,0,108,104,106,104,99,100,102,11,13,9,7,8,10,6,6,7,3,4,11
Vincent Hughes,,,,,,,,0,108,103,104,105,100,100,11,13,11,9,10,11,9,10,9,6,7,11
Nicole Allen White,,,,,,,,,0,104,104,102,102,105,9,10,9,6,8,10,9,8,8,6,7,11
Ken Washington,,,,,,,,,,0,100,97,102,103,12,12,11,8,6,9,9,6,9,4,3,11
Joe Foster,,,,,,,,,,,0,93,98,100,10,11,8,6,9,11,6,8,6,4,5,11
Blondell Reynolds Brown,,,,,,,,,,,,0,98,96,6,6,6,4,5,5,6,4,5,3,3,11
Michelle W Singer,,,,,,,,,,,,,0,99,6,6,4,3,5,7,2,4,3,2,1,11
Heather A Steinmiller,,,,,,,,,,,,,,0,7,8,6,3,4,6,5,3,4,1,2,11
Lou Agre,,,,,,,,,,,,,,,0,60,59,60,57,56,55,54,54,54,49,11
Sherrie Cohen,,,,,,,,,,,,,,,,0,58,59,56,56,54,56,54,54,51,11
Yasmeen Kaboud,,,,,,,,,,,,,,,,,0,59,51,53,53,52,53,51,47,11
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,55,56,55,54,55,53,48,11
Margaret Lenzi,,,,,,,,,,,,,,,,,,,1,55,49,54,50,51,48,11
William Leopold,,,,,,,,,,,,,,,,,,,,0,49,55,50,49,47,11
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,49,52,50,46,11
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,50,50,48,11
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,50,45,11
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,49,11
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,158,144,132,130,129,125,124,124,120,118,114,113,113,112,69,68,65,64,62,62,59,59,58,56,52,11
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,17
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Vincent Hughes,Ariana Flores Gordon,Ken Washington,Carol Rose Fleischman,William Leopold,Nicole Allen White,Waleed Shahid,Hamdi Soysal,Mark Aronchick,Mary Jo Daley,Blondell Reynolds Brown,Joe Foster,Gwen Snyder,Tonya Diane Bah,Michelle W Singer,Heather A Steinmiller,Margaret Lenzi,17
Rosita C Youngblood,14,95,71,71,70,67,60,55,58,52,52,49,51,50,47,46,50,51,49,49,48,45,43,45,41,17
Cindy Bass,,0,75,68,73,20,23,22,58,19,57,16,19,54,13,15,54,53,50,49,15,11,50,48,10,17
Malcolm Kenyatta,,,1,67,65,15,18,17,50,14,56,13,13,52,9,10,49,51,47,46,10,6,49,45,7,17
Jerry T Jordan,,,,0,64,17,18,19,53,13,51,12,15,51,11,10,53,50,49,50,11,7,45,47,9,17
Katherine J Gilmore,,,,,0,17,16,17,53,14,52,13,14,51,11,11,53,52,45,48,12,9,47,47,9,17
Yasmeen Kaboud,,,,,,2,57,49,11,50,6,49,45,5,50,49,8,9,6,9,46,48,4,7,41,17
Lou Agre,,,,,,,0,51,13,52,10,50,50,8,46,50,8,8,7,9,47,48,6,6,42,17
Sherrie Cohen,,,,,,,,0,18,51,11,51,51,11,48,50,10,12,13,12,48,47,10,11,42,17
Vincent Hughes,,,,,,,,,0,13,49,13,18,48,11,12,44,44,47,48,11,9,43,44,8,17
